Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
41	07-25-2018	15:21:23	1					
41	07-25-2018	15:21:23	2	独占	DD	人	1513.0	5.0
41	07-25-2018	15:21:23	3	独占	DD	人	10025.0	5.0
41	07-25-2018	15:21:23	4	分享	CC	人	1520.0	5.0
41	07-25-2018	15:21:23	5	独占	DD	人	2053.0	5.0
41	07-25-2018	15:21:23	6	分享	CC	人	1802.0	5.0
41	07-25-2018	15:21:23	7	分享	CD	人	451.0	1.0
41	07-25-2018	15:21:23	8	独占	DC	人	1247.0	5.0
41	07-25-2018	15:21:23	9	独占	DC	人	873.0	5.0
41	07-25-2018	15:21:23	10	独占	DD	人	709.0	5.0
41	07-25-2018	15:21:23	11	分享	CD	人	732.0	2.0
41	07-25-2018	15:21:23	12					
41	07-25-2018	15:21:23	13					
41	07-25-2018	15:21:23	14	独占	DD	电脑	52.0	5.0
41	07-25-2018	15:21:23	15	独占	DC	电脑	422.0	5.0
41	07-25-2018	15:21:23	16	独占	DC	电脑	394.0	5.0
41	07-25-2018	15:21:23	17	独占	DD	电脑	408.0	5.0
41	07-25-2018	15:21:23	18	独占	DC	电脑	711.0	3.0
41	07-25-2018	15:21:23	19	独占	DC	电脑	554.0	5.0
41	07-25-2018	15:21:23	20	独占	DC	电脑	1165.0	5.0
41	07-25-2018	15:21:23	21	独占	DD	电脑	441.0	5.0
41	07-25-2018	15:21:23	22	独占	DC	电脑	250.0	5.0
41	07-25-2018	15:21:23	23	独占	DC	电脑	437.0	5.0
41	07-25-2018	15:21:23	24					
41	07-25-2018	15:21:23	25					
41	07-25-2018	15:21:23	26	分享	CD	人	1469.0	5.0
41	07-25-2018	15:21:23	27	独占	DC	人	357.0	5.0
41	07-25-2018	15:21:23	28	独占	DD	人	6259.0	5.0
41	07-25-2018	15:21:23	29	分享	CC	人	1970.0	5.0
41	07-25-2018	15:21:23	30	独占	DC	人	557.0	5.0
41	07-25-2018	15:21:23	31	分享	CD	人	2068.0	3.0
41	07-25-2018	15:21:23	32	独占	DC	人	133.0	3.0
41	07-25-2018	15:21:23	33	独占	DC	人	864.0	1.0
41	07-25-2018	15:21:23	34	独占	DC	人	41.0	5.0
41	07-25-2018	15:21:23	35	独占	DD	人	472.0	5.0
41	07-25-2018	15:21:23	36					
41	07-25-2018	15:21:23	37					
41	07-25-2018	15:21:23	38	独占	DD	电脑	592.0	5.0
41	07-25-2018	15:21:23	39	独占	DD	电脑	441.0	5.0
41	07-25-2018	15:21:23	40	独占	DD	电脑	88.0	5.0
41	07-25-2018	15:21:23	41	独占	DC	电脑	234.0	5.0
41	07-25-2018	15:21:23	42	独占	DD	电脑	361.0	5.0
41	07-25-2018	15:21:23	43	独占	DD	电脑	432.0	5.0
41	07-25-2018	15:21:23	44	分享	CD	电脑	403.0	3.0
41	07-25-2018	15:21:23	45	独占	DC	电脑	400.0	5.0
41	07-25-2018	15:21:23	46	独占	DD	电脑	277.0	5.0
41	07-25-2018	15:21:23	47	分享	CC	电脑	287.0	5.0
