Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
134	08-28-2021	13:26:41	1					
134	08-28-2021	13:26:41	2	独占	DD	人	2998.0	3.0
134	08-28-2021	13:26:41	3	独占	DC	人	1485.0	5.0
134	08-28-2021	13:26:41	4	分享	CC	人	3125.0	5.0
134	08-28-2021	13:26:41	5	分享	CD	人	1159.0	1.0
134	08-28-2021	13:26:41	6	分享	CC	人	922.0	4.0
134	08-28-2021	13:26:41	7	分享	CC	人	2519.0	5.0
134	08-28-2021	13:26:41	8	分享	CD	人	1063.0	2.0
134	08-28-2021	13:26:41	9	分享	CD	人	840.0	1.0
134	08-28-2021	13:26:41	10	独占	DD	人	1537.0	2.0
134	08-28-2021	13:26:41	11	分享	CC	人	1420.0	4.0
134	08-28-2021	13:26:41	12					
134	08-28-2021	13:26:41	13					
134	08-28-2021	13:26:41	14	独占	DD	电脑	2025.0	3.0
134	08-28-2021	13:26:41	15	独占	DC	电脑	1563.0	4.0
134	08-28-2021	13:26:41	16	独占	DC	电脑	1723.0	2.0
134	08-28-2021	13:26:41	17	独占	DD	电脑	3787.0	2.0
134	08-28-2021	13:26:41	18	分享	CC	电脑	548.0	3.0
134	08-28-2021	13:26:41	19	分享	CD	电脑	386.0	2.0
134	08-28-2021	13:26:41	20	独占	DC	电脑	2114.0	4.0
134	08-28-2021	13:26:41	21	独占	DD	电脑	669.0	3.0
134	08-28-2021	13:26:41	22	独占	DC	电脑	337.0	3.0
134	08-28-2021	13:26:41	23	独占	DD	电脑	493.0	2.0
134	08-28-2021	13:26:41	24					
134	08-28-2021	13:26:41	25					
134	08-28-2021	13:26:41	26	分享	CD	人	2010.0	1.0
134	08-28-2021	13:26:41	27	分享	CC	人	720.0	5.0
134	08-28-2021	13:26:41	28	分享	CC	人	1143.0	4.0
134	08-28-2021	13:26:41	29	分享	CC	人	884.0	5.0
134	08-28-2021	13:26:41	30	分享	CC	人	7702.0	2.0
134	08-28-2021	13:26:41	31	分享	CD	人	1400.0	2.0
134	08-28-2021	13:26:41	32	分享	CD	人	687.0	1.0
134	08-28-2021	13:26:41	33	分享	CD	人	758.0	2.0
134	08-28-2021	13:26:41	34	分享	CD	人	805.0	3.0
134	08-28-2021	13:26:41	35	独占	DC	人	1210.0	5.0
134	08-28-2021	13:26:41	36					
134	08-28-2021	13:26:41	37					
134	08-28-2021	13:26:41	38	分享	CC	电脑	8314.0	3.0
134	08-28-2021	13:26:41	39	独占	DC	电脑	1875.0	5.0
134	08-28-2021	13:26:41	40	分享	CC	电脑	363.0	4.0
134	08-28-2021	13:26:41	41	独占	DD	电脑	671.0	1.0
134	08-28-2021	13:26:41	42	独占	DD	电脑	771.0	4.0
134	08-28-2021	13:26:41	43	分享	CD	电脑	825.0	1.0
134	08-28-2021	13:26:41	44	独占	DD	电脑	2570.0	3.0
134	08-28-2021	13:26:41	45	分享	CC	电脑	799.0	4.0
134	08-28-2021	13:26:41	46	分享	CC	电脑	849.0	3.0
134	08-28-2021	13:26:41	47	分享	CD	电脑	798.0	1.0
