Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
221.0	gain	05-22-2021	10:59:31						
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	5381.0	3.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	3409.0	5.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	2026.0	5.0
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1704.0	5.0
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	2022.0	1.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	1713.0	1.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	1254.0	3.0
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	1248.0	2.0
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	1671.0	3.0
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1233.0	2.0
221.0	gain	05-22-2021	10:59:31						
221.0	gain	05-22-2021	10:59:31						
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	2549.0	2.0
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	2597.0	3.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	1127.0	2.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	781.0	2.0
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	1190.0	3.0
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	886.0	2.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	1191.0	2.0
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	998.0	2.0
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	1236.0	3.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	1147.0	3.0
221.0	gain	05-22-2021	10:59:31						
221.0	gain	05-22-2021	10:59:31						
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1315.0	2.0
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	1322.0	2.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	896.0	1.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	2220.0	1.0
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	993.0	3.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	1540.0	1.0
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	915.0	3.0
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	1071.0	1.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	1285.0	2.0
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1042.0	2.0
221.0	gain	05-22-2021	10:59:31						
221.0	gain	05-22-2021	10:59:31						
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	1220.0	2.0
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	879.0	4.0
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1159.0	2.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	838.0	1.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	2366.0	3.0
221.0	gain	05-22-2021	10:59:31	9.0	1.0	unfair	¾Ü¾ø	1241.0	3.0
221.0	gain	05-22-2021	10:59:31	8.0	2.0	unfair	¾Ü¾ø	888.0	1.0
221.0	gain	05-22-2021	10:59:31	6.0	4.0	fair	¾Ü¾ø	1126.0	2.0
221.0	gain	05-22-2021	10:59:31	5.0	5.0	fair	½ÓÊÜ	900.0	3.0
221.0	gain	05-22-2021	10:59:31	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1612.0	2.0
221.0	loss	05-22-2021	11:05:10						
221.0	loss	05-22-2021	11:05:10	-1.0	-9.0	unfair	¾Ü¾ø	5127.0	2.0
221.0	loss	05-22-2021	11:05:10	-5.0	-5.0	fair	½ÓÊÜ	2579.0	3.0
