Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
48	08-15-2021	10:08:14	1					
48	08-15-2021	10:08:14	2	分享	CD	人	5906.0	3.0
48	08-15-2021	10:08:14	3	独占	DD	人	4181.0	3.0
48	08-15-2021	10:08:14	4	独占	DD	人	3286.0	3.0
48	08-15-2021	10:08:14	5	独占	DC	人	2413.0	3.0
48	08-15-2021	10:08:14	6	独占	DD	人	3246.0	3.0
48	08-15-2021	10:08:14	7	独占	DD	人	2047.0	3.0
48	08-15-2021	10:08:14	8	独占	DD	人	1707.0	3.0
48	08-15-2021	10:08:14	9	独占	DC	人	1711.0	3.0
48	08-15-2021	10:08:14	10	独占	DD	人	2566.0	3.0
48	08-15-2021	10:08:14	11	独占	DD	人	2021.0	3.0
48	08-15-2021	10:08:14	12					
48	08-15-2021	10:08:14	13					
48	08-15-2021	10:08:14	14	分享	CD	电脑	772.0	3.0
48	08-15-2021	10:08:14	15	独占	DD	电脑	1801.0	3.0
48	08-15-2021	10:08:14	16	独占	DD	电脑	1551.0	3.0
48	08-15-2021	10:08:14	17	独占	DC	电脑	1255.0	3.0
48	08-15-2021	10:08:14	18	独占	DC	电脑	1882.0	3.0
48	08-15-2021	10:08:14	19	独占	DD	电脑	2041.0	3.0
48	08-15-2021	10:08:14	20	分享	CD	电脑	473.0	3.0
48	08-15-2021	10:08:14	21	分享	CD	电脑	405.0	3.0
48	08-15-2021	10:08:14	22	独占	DC	电脑	593.0	3.0
48	08-15-2021	10:08:14	23	独占	DD	电脑	228.0	3.0
48	08-15-2021	10:08:14	24					
48	08-15-2021	10:08:14	25					
48	08-15-2021	10:08:14	26	独占	DC	人	5360.0	3.0
48	08-15-2021	10:08:14	27	独占	DC	人	1865.0	3.0
48	08-15-2021	10:08:14	28	分享	CC	人	1351.0	3.0
48	08-15-2021	10:08:14	29	分享	CC	人	1388.0	3.0
48	08-15-2021	10:08:14	30	分享	CC	人	975.0	3.0
48	08-15-2021	10:08:14	31	分享	CD	人	546.0	3.0
48	08-15-2021	10:08:14	32	独占	DC	人	378.0	3.0
48	08-15-2021	10:08:14	33	独占	DD	人	600.0	3.0
48	08-15-2021	10:08:14	34	独占	DC	人	843.0	3.0
48	08-15-2021	10:08:14	35	独占	DC	人	1347.0	4.0
48	08-15-2021	10:08:14	36					
48	08-15-2021	10:08:14	37					
48	08-15-2021	10:08:14	38	分享	CC	电脑	925.0	3.0
48	08-15-2021	10:08:14	39	分享	CD	电脑	262.0	3.0
48	08-15-2021	10:08:14	40	独占	DC	电脑	325.0	4.0
48	08-15-2021	10:08:14	41	分享	CC	电脑	2405.0	3.0
48	08-15-2021	10:08:14	42	分享	CD	电脑	2198.0	3.0
48	08-15-2021	10:08:14	43	独占	DC	电脑	522.0	3.0
48	08-15-2021	10:08:14	44	独占	DD	电脑	908.0	3.0
48	08-15-2021	10:08:14	45	分享	CC	电脑	1734.0	3.0
48	08-15-2021	10:08:14	46	独占	DC	电脑	747.0	3.0
48	08-15-2021	10:08:14	47	独占	DC	电脑	4493.0	3.0
