Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
67	08-23-2018	17:39:32	0.0	3	0.7638889	0.2638889	0.2361111	0.4583333	999.0
