Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
109	loss	06-19-2021	10:24:12						
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	5445.0	5.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	3067.0	4.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	接受	2405.0	2.0
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	接受	1769.0	5.0
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	1811.0	4.0
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	2866.0	4.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	3233.0	4.0
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	接受	1909.0	4.0
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	2171.0	4.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	拒绝	1271.0	3.0
109	loss	06-19-2021	10:24:12						
109	loss	06-19-2021	10:24:12						
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	2441.0	4.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	接受	2284.0	2.0
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	1734.0	4.0
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	拒绝	1618.0	4.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	1289.0	4.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	接受	2116.0	4.0
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	1236.0	4.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	1198.0	3.0
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	1062.0	5.0
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	接受	1581.0	4.0
109	loss	06-19-2021	10:24:12						
109	loss	06-19-2021	10:24:12						
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	拒绝	1206.0	4.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	4131.0	4.0
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	1250.0	3.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	拒绝	555.0	3.0
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	411.0	4.0
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	419.0	4.0
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	接受	654.0	4.0
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	1091.0	3.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	1010.0	3.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	接受	2117.0	3.0
109	loss	06-19-2021	10:24:12						
109	loss	06-19-2021	10:24:12						
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	1299.0	4.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	698.0	4.0
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	1023.0	3.0
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	接受	1196.0	5.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	拒绝	3055.0	4.0
109	loss	06-19-2021	10:24:12	-1.0	-9.0	unfair	拒绝	868.0	4.0
109	loss	06-19-2021	10:24:12	-5.0	-5.0	fair	接受	992.0	4.0
109	loss	06-19-2021	10:24:12	-4.0	-6.0	fair	接受	3013.0	2.0
109	loss	06-19-2021	10:24:12	-2.0	-8.0	unfair	拒绝	898.0	4.0
109	loss	06-19-2021	10:24:12	-3.0	-7.0	7月3日	拒绝	532.0	4.0
109	gain	06-19-2021	10:29:55						
