Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
111	08-16-2022	10:49:26	1					
111	08-16-2022	10:49:26	2	独占	DC	人	4217.0	4.0
111	08-16-2022	10:49:26	3	分享	CC	人	1861.0	4.0
111	08-16-2022	10:49:26	4	独占	DC	人	1562.0	2.0
111	08-16-2022	10:49:26	5	独占	DC	人	1563.0	2.0
111	08-16-2022	10:49:26	6	分享	CC	人	555.0	5.0
111	08-16-2022	10:49:26	7	分享	CC	人	818.0	3.0
111	08-16-2022	10:49:26	8	独占	DD	人	865.0	3.0
111	08-16-2022	10:49:26	9	独占	DD	人	1878.0	2.0
111	08-16-2022	10:49:26	10	独占	DD	人	1359.0	1.0
111	08-16-2022	10:49:26	11	分享	CD	人	1622.0	1.0
111	08-16-2022	10:49:26	12					
111	08-16-2022	10:49:26	13					
111	08-16-2022	10:49:26	14	独占	DD	电脑	887.0	2.0
111	08-16-2022	10:49:26	15	分享	CC	电脑	874.0	5.0
111	08-16-2022	10:49:26	16	独占	DC	电脑	911.0	4.0
111	08-16-2022	10:49:26	17	独占	DC	电脑	1016.0	4.0
111	08-16-2022	10:49:26	18	独占	DC	电脑	397.0	4.0
111	08-16-2022	10:49:26	19	分享	CC	电脑	597.0	3.0
111	08-16-2022	10:49:26	20	分享	CD	电脑	1419.0	1.0
111	08-16-2022	10:49:26	21	独占	DC	电脑	713.0	4.0
111	08-16-2022	10:49:26	22	分享	CC	电脑	1543.0	3.0
111	08-16-2022	10:49:26	23	分享	CD	电脑	988.0	2.0
111	08-16-2022	10:49:26	24					
111	08-16-2022	10:49:26	25					
111	08-16-2022	10:49:26	26	独占	DC	人	1944.0	4.0
111	08-16-2022	10:49:26	27	分享	CD	人	2436.0	1.0
111	08-16-2022	10:49:26	28	独占	DD	人	866.0	3.0
111	08-16-2022	10:49:26	29	独占	DD	人	1903.0	3.0
111	08-16-2022	10:49:26	30	分享	CD	人	1435.0	2.0
111	08-16-2022	10:49:26	31	独占	DD	人	863.0	3.0
111	08-16-2022	10:49:26	32	独占	DC	人	586.0	2.0
111	08-16-2022	10:49:26	33	独占	DC	人	730.0	3.0
111	08-16-2022	10:49:26	34	分享	CD	人	1372.0	2.0
111	08-16-2022	10:49:26	35	分享	CC	人	517.0	5.0
111	08-16-2022	10:49:26	36					
111	08-16-2022	10:49:26	37					
111	08-16-2022	10:49:26	38	独占	DD	电脑	1133.0	3.0
111	08-16-2022	10:49:26	39	分享	CD	电脑	252.0	2.0
111	08-16-2022	10:49:26	40	独占	DD	电脑	381.0	3.0
111	08-16-2022	10:49:26	41	独占	DD	电脑	301.0	3.0
111	08-16-2022	10:49:26	42	独占	DC	电脑	405.0	4.0
111	08-16-2022	10:49:26	43	分享	CC	电脑	1767.0	5.0
111	08-16-2022	10:49:26	44	分享	CD	电脑	951.0	1.0
111	08-16-2022	10:49:26	45	独占	DD	电脑	475.0	3.0
111	08-16-2022	10:49:26	46	分享	CD	电脑	579.0	1.0
111	08-16-2022	10:49:26	47	独占	DC	电脑	347.0	5.0
