Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
242	08-23-2022	10:28:48	1					
242	08-23-2022	10:28:48	2	分享	CD	人	8280.0	1.0
242	08-23-2022	10:28:48	3	独占	DC	人	6379.0	5.0
242	08-23-2022	10:28:48	4	分享	CC	人	5674.0	5.0
242	08-23-2022	10:28:48	5	独占	DD	人	1615.0	3.0
242	08-23-2022	10:28:48	6	分享	CC	人	6079.0	5.0
242	08-23-2022	10:28:48	7	独占	DD	人	1247.0	1.0
242	08-23-2022	10:28:48	8	独占	DD	人	5380.0	3.0
242	08-23-2022	10:28:48	9	分享	CC	人	831.0	5.0
242	08-23-2022	10:28:48	10	独占	DD	人	10321.0	1.0
242	08-23-2022	10:28:48	11	分享	CC	人	1371.0	5.0
242	08-23-2022	10:28:48	12					
242	08-23-2022	10:28:48	13					
242	08-23-2022	10:28:48	14	分享	CD	电脑	7125.0	1.0
242	08-23-2022	10:28:48	15	分享	CC	电脑	3073.0	5.0
242	08-23-2022	10:28:48	16	分享	CC	电脑	2284.0	5.0
242	08-23-2022	10:28:48	17	独占	DD	电脑	5526.0	1.0
242	08-23-2022	10:28:48	18	分享	CD	电脑	4906.0	1.0
242	08-23-2022	10:28:48	19	分享	CD	电脑	1539.0	3.0
242	08-23-2022	10:28:48	20	分享	CD	电脑	2994.0	3.0
242	08-23-2022	10:28:48	21	独占	DD	电脑	1008.0	2.0
242	08-23-2022	10:28:48	22	分享	CD	电脑	1199.0	3.0
242	08-23-2022	10:28:48	23	分享	CC	电脑	1690.0	5.0
242	08-23-2022	10:28:48	24					
242	08-23-2022	10:28:48	25					
242	08-23-2022	10:28:48	26	分享	CC	人	6228.0	5.0
242	08-23-2022	10:28:48	27	独占	DD	人	5727.0	1.0
242	08-23-2022	10:28:48	28	分享	CD	人	1497.0	1.0
242	08-23-2022	10:28:48	29	独占	DC	人	2910.0	3.0
242	08-23-2022	10:28:48	30	分享	CC	人	816.0	3.0
242	08-23-2022	10:28:48	31	分享	CC	人	1511.0	5.0
242	08-23-2022	10:28:48	32	分享	CD	人	1823.0	1.0
242	08-23-2022	10:28:48	33	分享	CD	人	1797.0	1.0
242	08-23-2022	10:28:48	34	独占	DD	人	8635.0	1.0
242	08-23-2022	10:28:48	35	分享	CC	人	1018.0	3.0
242	08-23-2022	10:28:48	36					
242	08-23-2022	10:28:48	37					
242	08-23-2022	10:28:48	38	分享	CC	电脑	2733.0	5.0
242	08-23-2022	10:28:48	39	独占	DC	电脑	5328.0	5.0
242	08-23-2022	10:28:48	40	分享	CC	电脑	1955.0	5.0
242	08-23-2022	10:28:48	41	独占	DC	电脑	2323.0	1.0
242	08-23-2022	10:28:48	42	分享	CD	电脑	992.0	1.0
242	08-23-2022	10:28:48	43	分享	CD	电脑	3631.0	3.0
242	08-23-2022	10:28:48	44	独占	DC	电脑	635.0	5.0
242	08-23-2022	10:28:48	45	分享	CC	电脑	9314.0	2.0
242	08-23-2022	10:28:48	46	分享	CD	电脑	867.0	3.0
242	08-23-2022	10:28:48	47	分享	CC	电脑	2080.0	3.0
