Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
150	02-04-2021	13:37:23	1					
150	02-04-2021	13:37:23	2	独占	DD	人	7651.0	5.0
150	02-04-2021	13:37:23	3	分享	CD	人	4087.0	5.0
150	02-04-2021	13:37:23	4	独占	DC	人	957.0	5.0
150	02-04-2021	13:37:23	5	独占	DC	人	6930.0	4.0
150	02-04-2021	13:37:23	6	分享	CD	人	4945.0	4.0
150	02-04-2021	13:37:23	7	独占	DC	人	2589.0	4.0
150	02-04-2021	13:37:23	8	分享	CD	人	5271.0	3.0
150	02-04-2021	13:37:23	9	独占	DC	人	2505.0	3.0
150	02-04-2021	13:37:23	10	独占	DD	人	3119.0	3.0
150	02-04-2021	13:37:23	11	分享	CD	人	5503.0	5.0
150	02-04-2021	13:37:23	12					
150	02-04-2021	13:37:23	13					
150	02-04-2021	13:37:23	14	独占	DD	电脑	81.0	4.0
150	02-04-2021	13:37:23	15	分享	CD	电脑	1382.0	1.0
150	02-04-2021	13:37:23	16	分享	CD	电脑	1351.0	2.0
150	02-04-2021	13:37:23	17	独占	DC	电脑	1526.0	4.0
150	02-04-2021	13:37:23	18	分享	CD	电脑	2664.0	3.0
150	02-04-2021	13:37:23	19	独占	DC	电脑	1880.0	3.0
150	02-04-2021	13:37:23	20	独占	DD	电脑	1349.0	2.0
150	02-04-2021	13:37:23	21	独占	DD	电脑	387.0	3.0
150	02-04-2021	13:37:23	22	独占	DD	电脑	635.0	3.0
150	02-04-2021	13:37:23	23	独占	DC	电脑	433.0	3.0
150	02-04-2021	13:37:23	24					
150	02-04-2021	13:37:23	25					
150	02-04-2021	13:37:23	26	独占	DD	人	3081.0	3.0
150	02-04-2021	13:37:23	27	独占	DC	人	255.0	3.0
150	02-04-2021	13:37:23	28	独占	DD	人	4120.0	2.0
150	02-04-2021	13:37:23	29	分享	CC	人	984.0	3.0
150	02-04-2021	13:37:23	30	分享	CC	人	1800.0	3.0
150	02-04-2021	13:37:23	31	独占	DC	人	2776.0	3.0
150	02-04-2021	13:37:23	32	分享	CC	人	911.0	3.0
150	02-04-2021	13:37:23	33	独占	DD	人	748.0	3.0
150	02-04-2021	13:37:23	34	分享	CC	人	1152.0	3.0
150	02-04-2021	13:37:23	35	独占	DD	人	1198.0	3.0
150	02-04-2021	13:37:23	36					
150	02-04-2021	13:37:23	37					
150	02-04-2021	13:37:23	38	分享	CC	电脑	1364.0	3.0
150	02-04-2021	13:37:23	39	独占	DC	电脑	1302.0	3.0
150	02-04-2021	13:37:23	40	分享	CC	电脑	8161.0	5.0
150	02-04-2021	13:37:23	41	独占	DC	电脑	2310.0	5.0
150	02-04-2021	13:37:23	42	独占	DD	电脑	3303.0	5.0
150	02-04-2021	13:37:23	43	分享	CC	电脑	1387.0	4.0
150	02-04-2021	13:37:23	44	独占	DC	电脑	3661.0	3.0
150	02-04-2021	13:37:23	45	独占	DC	电脑	1425.0	5.0
150	02-04-2021	13:37:23	46	独占	DD	电脑	1307.0	5.0
150	02-04-2021	13:37:23	47	分享	CD	电脑	2011.0	5.0
