Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
215.0	loss	08-21-2021	15:44:02						
215.0	loss	08-21-2021	15:44:02	-2.0	-8.0	unfair	拒绝	2508.0	2.0
215.0	loss	08-21-2021	15:44:02	-5.0	-5.0	fair	接受	1257.0	4.0
215.0	loss	08-21-2021	15:44:02	-3.0	-7.0	7月3日	接受	2190.0	3.0
215.0	loss	08-21-2021	15:44:02	-1.0	-9.0	unfair	拒绝	1846.0	2.0
215.0	loss	08-21-2021	15:44:02	-4.0	-6.0	fair	接受	1678.0	3.0
215.0	loss	08-21-2021	15:44:02	-1.0	-9.0	unfair	拒绝	1594.0	2.0
215.0	loss	08-21-2021	15:44:02	-5.0	-5.0	fair	接受	1085.0	4.0
215.0	loss	08-21-2021	15:44:02	-2.0	-8.0	unfair	拒绝	2217.0	3.0
215.0	loss	08-21-2021	15:44:02	-3.0	-7.0	7月3日	接受	1985.0	2.0
215.0	loss	08-21-2021	15:44:02	-4.0	-6.0	fair	接受	1142.0	3.0
215.0	loss	08-21-2021	15:44:02						
215.0	loss	08-21-2021	15:44:02						
215.0	loss	08-21-2021	15:44:02	-3.0	-7.0	7月3日	拒绝	1846.0	2.0
215.0	loss	08-21-2021	15:44:02	-5.0	-5.0	fair	接受	889.0	4.0
215.0	loss	08-21-2021	15:44:02	-2.0	-8.0	unfair	拒绝	2552.0	2.0
215.0	loss	08-21-2021	15:44:02	-1.0	-9.0	unfair	拒绝	1061.0	2.0
215.0	loss	08-21-2021	15:44:02	-4.0	-6.0	fair	接受	1947.0	3.0
215.0	loss	08-21-2021	15:44:02	-2.0	-8.0	unfair	拒绝	885.0	2.0
215.0	loss	08-21-2021	15:44:02	-1.0	-9.0	unfair	拒绝	742.0	2.0
215.0	loss	08-21-2021	15:44:02	-5.0	-5.0	fair	接受	775.0	4.0
215.0	loss	08-21-2021	15:44:02	-3.0	-7.0	7月3日	接受	1162.0	3.0
215.0	loss	08-21-2021	15:44:02	-4.0	-6.0	fair	接受	834.0	3.0
215.0	loss	08-21-2021	15:44:02						
215.0	loss	08-21-2021	15:44:02						
215.0	loss	08-21-2021	15:44:02	-5.0	-5.0	fair	接受	668.0	4.0
215.0	loss	08-21-2021	15:44:02	-4.0	-6.0	fair	接受	1226.0	3.0
215.0	loss	08-21-2021	15:44:02	-2.0	-8.0	unfair	拒绝	1572.0	2.0
215.0	loss	08-21-2021	15:44:02	-1.0	-9.0	unfair	拒绝	698.0	2.0
215.0	loss	08-21-2021	15:44:02	-3.0	-7.0	7月3日	拒绝	1472.0	2.0
215.0	loss	08-21-2021	15:44:02	-3.0	-7.0	7月3日	拒绝	2083.0	2.0
