Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
50	02-06-2021	17:39:03	1					
50	02-06-2021	17:39:03	2	独占	DD	人	3875.0	3.0
50	02-06-2021	17:39:03	3	分享	CC	人	1788.0	5.0
50	02-06-2021	17:39:03	4	分享	CC	人	2895.0	5.0
50	02-06-2021	17:39:03	5	独占	DD	人	1628.0	5.0
50	02-06-2021	17:39:03	6	独占	DC	人	1360.0	2.0
50	02-06-2021	17:39:03	7	分享	CD	人	1099.0	1.0
50	02-06-2021	17:39:03	8	独占	DC	人	1861.0	3.0
50	02-06-2021	17:39:03	9	分享	CD	人	971.0	3.0
50	02-06-2021	17:39:03	10	独占	DC	人	1666.0	3.0
50	02-06-2021	17:39:03	11	独占	DD	人	2322.0	4.0
50	02-06-2021	17:39:03	12					
50	02-06-2021	17:39:03	13					
50	02-06-2021	17:39:03	14	独占	DC	电脑	589.0	3.0
50	02-06-2021	17:39:03	15	独占	DC	电脑	2291.0	3.0
50	02-06-2021	17:39:03	16	独占	DD	电脑	1268.0	3.0
50	02-06-2021	17:39:03	17	独占	DD	电脑	950.0	3.0
50	02-06-2021	17:39:03	18	独占	DD	电脑	282.0	3.0
50	02-06-2021	17:39:03	19	独占	DC	电脑	365.0	3.0
50	02-06-2021	17:39:03	20	独占	DD	电脑	618.0	3.0
50	02-06-2021	17:39:03	21	独占	DD	电脑	651.0	3.0
50	02-06-2021	17:39:03	22	独占	DD	电脑	687.0	3.0
50	02-06-2021	17:39:03	23	独占	DD	电脑	569.0	3.0
50	02-06-2021	17:39:03	24					
50	02-06-2021	17:39:03	25					
50	02-06-2021	17:39:03	26	分享	CC	人	2334.0	3.0
50	02-06-2021	17:39:03	27	分享	CD	人	1225.0	3.0
50	02-06-2021	17:39:03	28	独占	DC	人	430.0	3.0
50	02-06-2021	17:39:03	29	分享	CC	人	413.0	3.0
50	02-06-2021	17:39:03	30	独占	DD	人	860.0	3.0
50	02-06-2021	17:39:03	31	独占	DC	人	1292.0	3.0
50	02-06-2021	17:39:03	32	分享	CD	人	1777.0	3.0
50	02-06-2021	17:39:03	33	独占	DD	人	1167.0	3.0
50	02-06-2021	17:39:03	34	独占	DD	人	428.0	3.0
50	02-06-2021	17:39:03	35	分享	CC	人	951.0	4.0
50	02-06-2021	17:39:03	36					
50	02-06-2021	17:39:03	37					
50	02-06-2021	17:39:03	38	独占	DC	电脑	314.0	3.0
50	02-06-2021	17:39:03	39	独占	DC	电脑	703.0	2.0
50	02-06-2021	17:39:03	40	独占	DD	电脑	493.0	2.0
50	02-06-2021	17:39:03	41	独占	DC	电脑	744.0	3.0
50	02-06-2021	17:39:03	42	独占	DC	电脑	662.0	3.0
50	02-06-2021	17:39:03	43	独占	DD	电脑	635.0	3.0
50	02-06-2021	17:39:03	44	独占	DC	电脑	673.0	3.0
50	02-06-2021	17:39:03	45	独占	DC	电脑	634.0	3.0
50	02-06-2021	17:39:03	46	独占	DC	电脑	681.0	3.0
50	02-06-2021	17:39:03	47	独占	DD	电脑	615.0	3.0
