Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
42	07-22-2018	15:57:51	1					
42	07-22-2018	15:57:51	2	分享	CC	人	219.0	5.0
42	07-22-2018	15:57:51	3	独占	DC	人	1935.0	3.0
42	07-22-2018	15:57:51	4	分享	CC	人	1062.0	5.0
42	07-22-2018	15:57:51	5	独占	DD	人	1309.0	3.0
42	07-22-2018	15:57:51	6	分享	CC	人	761.0	5.0
42	07-22-2018	15:57:51	7	分享	CD	人	1899.0	1.0
42	07-22-2018	15:57:51	8	独占	DD	人	725.0	3.0
42	07-22-2018	15:57:51	9	独占	DC	人	635.0	3.0
42	07-22-2018	15:57:51	10	分享	CC	人	450.0	3.0
42	07-22-2018	15:57:51	11	分享	CC	人	968.0	5.0
42	07-22-2018	15:57:51	12					
42	07-22-2018	15:57:51	13					
42	07-22-2018	15:57:51	14	独占	DC	电脑	171.0	3.0
42	07-22-2018	15:57:51	15	分享	CD	电脑	596.0	3.0
42	07-22-2018	15:57:51	16	独占	DC	电脑	102.0	3.0
42	07-22-2018	15:57:51	17	独占	DD	电脑	483.0	3.0
42	07-22-2018	15:57:51	18	分享	CD	电脑	430.0	3.0
42	07-22-2018	15:57:51	19	独占	DD	电脑	476.0	3.0
42	07-22-2018	15:57:51	20	独占	DC	电脑	25.0	3.0
42	07-22-2018	15:57:51	21	分享	CC	电脑	1054.0	3.0
42	07-22-2018	15:57:51	22	分享	CD	电脑	755.0	1.0
42	07-22-2018	15:57:51	23	独占	DC	电脑	1259.0	3.0
42	07-22-2018	15:57:51	24					
42	07-22-2018	15:57:51	25					
42	07-22-2018	15:57:51	26	分享	CD	人	286.0	1.0
42	07-22-2018	15:57:51	27	独占	DD	人	270.0	3.0
42	07-22-2018	15:57:51	28	独占	DD	人	428.0	3.0
42	07-22-2018	15:57:51	29	独占	DD	人	569.0	3.0
42	07-22-2018	15:57:51	30	独占	DD	人	1105.0	3.0
42	07-22-2018	15:57:51	31	独占	DC	人	325.0	3.0
42	07-22-2018	15:57:51	32	独占	DD	人	385.0	1.0
42	07-22-2018	15:57:51	33	独占	DD	人	1073.0	3.0
42	07-22-2018	15:57:51	34	分享	CC	人	1150.0	5.0
42	07-22-2018	15:57:51	35	独占	DC	人	1061.0	3.0
42	07-22-2018	15:57:51	36					
42	07-22-2018	15:57:51	37					
42	07-22-2018	15:57:51	38	分享	CD	电脑	278.0	1.0
42	07-22-2018	15:57:51	39	分享	CC	电脑	195.0	5.0
42	07-22-2018	15:57:51	40	分享	CC	电脑	344.0	5.0
42	07-22-2018	15:57:51	41	独占	DC	电脑	317.0	1.0
42	07-22-2018	15:57:51	42	独占	DC	电脑	2156.0	3.0
42	07-22-2018	15:57:51	43	分享	CD	电脑	648.0	3.0
42	07-22-2018	15:57:51	44	分享	CD	电脑	301.0	3.0
42	07-22-2018	15:57:51	45	独占	DD	电脑	261.0	3.0
42	07-22-2018	15:57:51	46	独占	DC	电脑	334.0	3.0
42	07-22-2018	15:57:51	47	独占	DD	电脑	1550.0	2.0
