Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
35	08-03-2018	17:38:32	1					
35	08-03-2018	17:38:32	2	分享	CD	人	4096.0	1.0
35	08-03-2018	17:38:32	3	独占	DD	人	3147.0	3.0
35	08-03-2018	17:38:32	4	独占	DC	人	2336.0	3.0
35	08-03-2018	17:38:32	5	独占	DD	人	4054.0	3.0
35	08-03-2018	17:38:32	6	独占	DD	人	4763.0	3.0
35	08-03-2018	17:38:32	7	独占	DC	人	1363.0	3.0
35	08-03-2018	17:38:32	8	独占	DD	人	1514.0	3.0
35	08-03-2018	17:38:32	9	分享	CD	人	3015.0	1.0
35	08-03-2018	17:38:32	10	独占	DD	人	1908.0	3.0
35	08-03-2018	17:38:32	11	独占	DD	人	437.0	3.0
35	08-03-2018	17:38:32	12					
35	08-03-2018	17:38:32	13					
35	08-03-2018	17:38:32	14	独占	DC	电脑	1534.0	3.0
35	08-03-2018	17:38:32	15	独占	DD	电脑	1021.0	3.0
35	08-03-2018	17:38:32	16	独占	DC	电脑	1284.0	3.0
35	08-03-2018	17:38:32	17	独占	DC	电脑	881.0	3.0
35	08-03-2018	17:38:32	18	独占	DC	电脑	1107.0	3.0
35	08-03-2018	17:38:32	19	分享	CD	电脑	443.0	3.0
35	08-03-2018	17:38:32	20	独占	DC	电脑	2189.0	3.0
35	08-03-2018	17:38:32	21	分享	CD	电脑	1229.0	3.0
35	08-03-2018	17:38:32	22	独占	DC	电脑	456.0	3.0
35	08-03-2018	17:38:32	23	独占	DD	电脑	736.0	3.0
35	08-03-2018	17:38:32	24					
35	08-03-2018	17:38:32	25					
35	08-03-2018	17:38:32	26	独占	DC	人	628.0	3.0
35	08-03-2018	17:38:32	27	独占	DC	人	533.0	3.0
35	08-03-2018	17:38:32	28	独占	DC	人	382.0	3.0
35	08-03-2018	17:38:32	29	分享	CC	人	470.0	3.0
35	08-03-2018	17:38:32	30	分享	CC	人	572.0	3.0
