Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
195	08-21-2021	9:22:36	1					
195	08-21-2021	9:22:36	2	分享	CC	人	9159.0	4.0
195	08-21-2021	9:22:36	3	分享	CC	人	8662.0	4.0
195	08-21-2021	9:22:36	4	独占	DC	人	1916.0	5.0
195	08-21-2021	9:22:36	5	分享	CC	人	1942.0	5.0
195	08-21-2021	9:22:36	6	独占	DD	人	3621.0	3.0
195	08-21-2021	9:22:36	7	独占	DD	人	7975.0	4.0
195	08-21-2021	9:22:36	8	分享	CD	人	1875.0	1.0
195	08-21-2021	9:22:36	9	独占	DD	人	2103.0	3.0
195	08-21-2021	9:22:36	10	分享	CC	人	1834.0	5.0
195	08-21-2021	9:22:36	11	分享	CD	人	4169.0	3.0
195	08-21-2021	9:22:36	12					
195	08-21-2021	9:22:36	13					
195	08-21-2021	9:22:36	14	分享	CC	电脑	3178.0	4.0
195	08-21-2021	9:22:36	15	独占	DC	电脑	2207.0	5.0
195	08-21-2021	9:22:36	16	独占	DD	电脑	4309.0	3.0
195	08-21-2021	9:22:36	17	分享	CC	电脑	1662.0	4.0
195	08-21-2021	9:22:36	18	分享	CD	电脑	2092.0	1.0
195	08-21-2021	9:22:36	19	独占	DD	电脑	3499.0	3.0
195	08-21-2021	9:22:36	20	分享	CC	电脑	3230.0	4.0
195	08-21-2021	9:22:36	21	分享	CD	电脑	4975.0	2.0
195	08-21-2021	9:22:36	22	独占	DD	电脑	1617.0	2.0
195	08-21-2021	9:22:36	23	分享	CC	电脑	1888.0	4.0
195	08-21-2021	9:22:36	24					
195	08-21-2021	9:22:36	25					
195	08-21-2021	9:22:36	26	分享	CC	人	1161.0	4.0
195	08-21-2021	9:22:36	27	独占	DD	人	4491.0	3.0
195	08-21-2021	9:22:36	28	分享	CC	人	2778.0	3.0
195	08-21-2021	9:22:36	29	独占	DD	人	11877.0	3.0
195	08-21-2021	9:22:36	30	分享	CC	人	7253.0	4.0
195	08-21-2021	9:22:36	31	独占	DD	人	2433.0	3.0
195	08-21-2021	9:22:36	32	分享	CD	人	2739.0	1.0
195	08-21-2021	9:22:36	33	独占	DC	人	2694.0	5.0
195	08-21-2021	9:22:36	34	分享	CD	人	2198.0	1.0
195	08-21-2021	9:22:36	35	分享	CC	人	1962.0	4.0
195	08-21-2021	9:22:36	36					
195	08-21-2021	9:22:36	37					
195	08-21-2021	9:22:36	38	分享	CC	电脑	1576.0	4.0
195	08-21-2021	9:22:36	39	独占	DC	电脑	357.0	5.0
195	08-21-2021	9:22:36	40	分享	CD	电脑	1795.0	1.0
195	08-21-2021	9:22:36	41	独占	DC	电脑	2161.0	5.0
195	08-21-2021	9:22:36	42	分享	CD	电脑	2268.0	1.0
195	08-21-2021	9:22:36	43	独占	DD	电脑	1798.0	3.0
195	08-21-2021	9:22:36	44	分享	CC	电脑	2147.0	4.0
195	08-21-2021	9:22:36	45	独占	DD	电脑	1723.0	3.0
195	08-21-2021	9:22:36	46	分享	CD	电脑	1726.0	1.0
195	08-21-2021	9:22:36	47	独占	DC	电脑	2611.0	5.0
