Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
170	08-10-2021	16:23:25	1					
170	08-10-2021	16:23:25	2	独占	DC	人	1482.0	5.0
170	08-10-2021	16:23:25	3	独占	DD	人	752.0	4.0
170	08-10-2021	16:23:25	4	独占	DC	人	1229.0	5.0
170	08-10-2021	16:23:25	5	分享	CC	人	918.0	3.0
170	08-10-2021	16:23:25	6	分享	CD	人	2919.0	3.0
170	08-10-2021	16:23:25	7	独占	DD	人	4180.0	3.0
170	08-10-2021	16:23:25	8	分享	CC	人	564.0	3.0
170	08-10-2021	16:23:25	9	分享	CC	人	1780.0	3.0
170	08-10-2021	16:23:25	10	独占	DC	人	1164.0	5.0
170	08-10-2021	16:23:25	11	独占	DD	人	1441.0	4.0
170	08-10-2021	16:23:25	12					
170	08-10-2021	16:23:25	13					
170	08-10-2021	16:23:25	14	分享	CD	电脑	613.0	3.0
170	08-10-2021	16:23:25	15	独占	DD	电脑	667.0	4.0
170	08-10-2021	16:23:25	16	独占	DC	电脑	1021.0	5.0
170	08-10-2021	16:23:25	17	独占	DC	电脑	1720.0	5.0
170	08-10-2021	16:23:25	18	分享	CC	电脑	715.0	5.0
170	08-10-2021	16:23:25	19	分享	CC	电脑	401.0	5.0
170	08-10-2021	16:23:25	20	分享	CC	电脑	369.0	5.0
170	08-10-2021	16:23:25	21	独占	DD	电脑	405.0	5.0
170	08-10-2021	16:23:25	22	独占	DD	电脑	376.0	3.0
170	08-10-2021	16:23:25	23	独占	DD	电脑	322.0	3.0
170	08-10-2021	16:23:25	24					
170	08-10-2021	16:23:25	25					
170	08-10-2021	16:23:25	26	独占	DC	人	415.0	3.0
170	08-10-2021	16:23:25	27	分享	CD	人	1138.0	3.0
170	08-10-2021	16:23:25	28	独占	DC	人	1987.0	3.0
170	08-10-2021	16:23:25	29	独占	DD	人	1098.0	5.0
170	08-10-2021	16:23:25	30	独占	DC	人	538.0	5.0
170	08-10-2021	16:23:25	31	分享	CD	人	392.0	5.0
170	08-10-2021	16:23:25	32	分享	CD	人	1651.0	1.0
170	08-10-2021	16:23:25	33	分享	CD	人	473.0	1.0
170	08-10-2021	16:23:25	34	独占	DD	人	707.0	3.0
170	08-10-2021	16:23:25	35	独占	DC	人	355.0	5.0
170	08-10-2021	16:23:25	36					
170	08-10-2021	16:23:25	37					
170	08-10-2021	16:23:25	38	独占	DD	电脑	202.0	3.0
170	08-10-2021	16:23:25	39	独占	DC	电脑	227.0	3.0
170	08-10-2021	16:23:25	40	独占	DD	电脑	355.0	3.0
170	08-10-2021	16:23:25	41	独占	DD	电脑	253.0	3.0
170	08-10-2021	16:23:25	42	独占	DC	电脑	377.0	3.0
170	08-10-2021	16:23:25	43	独占	DC	电脑	406.0	3.0
170	08-10-2021	16:23:25	44	独占	DD	电脑	367.0	3.0
170	08-10-2021	16:23:25	45	独占	DC	电脑	513.0	3.0
170	08-10-2021	16:23:25	46	独占	DC	电脑	1791.0	3.0
170	08-10-2021	16:23:25	47	独占	DD	电脑	418.0	3.0
