Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
15	07-30-2018	15:52:18	1					
15	07-30-2018	15:52:18	2	分享	CD	人	1712.0	3.0
15	07-30-2018	15:52:18	3	分享	CC	人	1435.0	5.0
15	07-30-2018	15:52:18	4	分享	CD	人	1050.0	3.0
15	07-30-2018	15:52:18	5	分享	CD	人	1637.0	4.0
15	07-30-2018	15:52:18	6	分享	CC	人	3522.0	5.0
15	07-30-2018	15:52:18	7	分享	CC	人	664.0	5.0
15	07-30-2018	15:52:18	8	分享	CD	人	1120.0	3.0
15	07-30-2018	15:52:18	9	分享	CD	人	1596.0	3.0
15	07-30-2018	15:52:18	10	分享	CD	人	1582.0	3.0
15	07-30-2018	15:52:18	11	分享	CC	人	448.0	3.0
15	07-30-2018	15:52:18	12					
15	07-30-2018	15:52:18	13					
15	07-30-2018	15:52:18	14	分享	CD	电脑	2550.0	3.0
15	07-30-2018	15:52:18	15	分享	CD	电脑	374.0	3.0
15	07-30-2018	15:52:18	16	分享	CD	电脑	424.0	3.0
15	07-30-2018	15:52:18	17	分享	CD	电脑	593.0	3.0
15	07-30-2018	15:52:18	18	独占	DC	电脑	2437.0	3.0
15	07-30-2018	15:52:18	19	分享	CC	电脑	653.0	5.0
15	07-30-2018	15:52:18	20	分享	CD	电脑	420.0	3.0
15	07-30-2018	15:52:18	21	分享	CC	电脑	884.0	5.0
15	07-30-2018	15:52:18	22	分享	CC	电脑	402.0	5.0
15	07-30-2018	15:52:18	23	分享	CC	电脑	1558.0	5.0
15	07-30-2018	15:52:18	24					
15	07-30-2018	15:52:18	25					
15	07-30-2018	15:52:18	26	分享	CC	人	1343.0	5.0
15	07-30-2018	15:52:18	27	分享	CD	人	473.0	3.0
15	07-30-2018	15:52:18	28	分享	CC	人	1396.0	5.0
15	07-30-2018	15:52:18	29	分享	CC	人	538.0	5.0
15	07-30-2018	15:52:18	30	分享	CD	人	818.0	3.0
15	07-30-2018	15:52:18	31	分享	CC	人	709.0	5.0
15	07-30-2018	15:52:18	32	分享	CD	人	827.0	3.0
15	07-30-2018	15:52:18	33	分享	CD	人	1019.0	3.0
15	07-30-2018	15:52:18	34	分享	CC	人	813.0	5.0
15	07-30-2018	15:52:18	35	分享	CC	人	702.0	3.0
15	07-30-2018	15:52:18	36					
15	07-30-2018	15:52:18	37					
15	07-30-2018	15:52:18	38	分享	CD	电脑	783.0	3.0
15	07-30-2018	15:52:18	39	分享	CC	电脑	540.0	3.0
15	07-30-2018	15:52:18	40	分享	CC	电脑	589.0	5.0
15	07-30-2018	15:52:18	41	分享	CD	电脑	849.0	3.0
15	07-30-2018	15:52:18	42	分享	CC	电脑	553.0	5.0
15	07-30-2018	15:52:18	43	分享	CD	电脑	486.0	3.0
15	07-30-2018	15:52:18	44	分享	CD	电脑	1562.0	3.0
15	07-30-2018	15:52:18	45	分享	CD	电脑	750.0	3.0
15	07-30-2018	15:52:18	46	分享	CC	电脑	657.0	5.0
15	07-30-2018	15:52:18	47	分享	CC	电脑	855.0	5.0
