Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
215	08-21-2021	15:34:40	1					
215	08-21-2021	15:34:40	2	独占	DC	人	138.0	5.0
215	08-21-2021	15:34:40	3	独占	DD	人	1123.0	4.0
215	08-21-2021	15:34:40	4	分享	CD	人	1020.0	1.0
215	08-21-2021	15:34:40	5	独占	DD	人	1828.0	3.0
215	08-21-2021	15:34:40	6	分享	CC	人	725.0	5.0
215	08-21-2021	15:34:40	7	独占	DD	人	979.0	3.0
215	08-21-2021	15:34:40	8	独占	DC	人	717.0	5.0
215	08-21-2021	15:34:40	9	分享	CD	人	635.0	2.0
215	08-21-2021	15:34:40	10	独占	DC	人	1351.0	5.0
215	08-21-2021	15:34:40	11	独占	DC	人	1273.0	5.0
215	08-21-2021	15:34:40	12					
215	08-21-2021	15:34:40	13					
215	08-21-2021	15:34:40	14	独占	DC	电脑	811.0	5.0
215	08-21-2021	15:34:40	15	分享	CC	电脑	1707.0	5.0
215	08-21-2021	15:34:40	16	独占	DD	电脑	700.0	4.0
215	08-21-2021	15:34:40	17	分享	CD	电脑	516.0	2.0
215	08-21-2021	15:34:40	18	分享	CC	电脑	457.0	5.0
215	08-21-2021	15:34:40	19	独占	DD	电脑	390.0	3.0
215	08-21-2021	15:34:40	20	独占	DC	电脑	1219.0	5.0
215	08-21-2021	15:34:40	21	独占	DD	电脑	421.0	4.0
215	08-21-2021	15:34:40	22	独占	DD	电脑	718.0	4.0
215	08-21-2021	15:34:40	23	独占	DD	电脑	1310.0	4.0
215	08-21-2021	15:34:40	24					
215	08-21-2021	15:34:40	25					
215	08-21-2021	15:34:40	26	分享	CC	人	392.0	5.0
215	08-21-2021	15:34:40	27	独占	DD	人	273.0	4.0
215	08-21-2021	15:34:40	28	分享	CC	人	391.0	5.0
215	08-21-2021	15:34:40	29	独占	DD	人	511.0	5.0
215	08-21-2021	15:34:40	30	分享	CD	人	654.0	2.0
215	08-21-2021	15:34:40	31	独占	DC	人	401.0	5.0
215	08-21-2021	15:34:40	32	独占	DD	人	345.0	4.0
215	08-21-2021	15:34:40	33	分享	CC	人	286.0	5.0
215	08-21-2021	15:34:40	34	独占	DD	人	926.0	3.0
215	08-21-2021	15:34:40	35	分享	CC	人	644.0	5.0
215	08-21-2021	15:34:40	36					
215	08-21-2021	15:34:40	37					
215	08-21-2021	15:34:40	38	独占	DD	电脑	500.0	4.0
215	08-21-2021	15:34:40	39	独占	DC	电脑	572.0	5.0
215	08-21-2021	15:34:40	40	独占	DC	电脑	292.0	5.0
215	08-21-2021	15:34:40	41	独占	DC	电脑	531.0	5.0
215	08-21-2021	15:34:40	42	独占	DD	电脑	450.0	4.0
215	08-21-2021	15:34:40	43	分享	CD	电脑	690.0	2.0
215	08-21-2021	15:34:40	44	独占	DD	电脑	341.0	4.0
215	08-21-2021	15:34:40	45	独占	DC	电脑	268.0	5.0
215	08-21-2021	15:34:40	46	独占	DC	电脑	540.0	5.0
215	08-21-2021	15:34:40	47	独占	DC	电脑	386.0	5.0
