Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
67	gain	10-05-2020	13:52:53						
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	拒绝	4891.0	4.0
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	1794.0	4.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	1244.0	3.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	937.0	5.0
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	拒绝	1130.0	5.0
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	接受	1666.0	5.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	948.0	3.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	813.0	5.0
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	1065.0	5.0
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	接受	604.0	3.0
67	gain	10-05-2020	13:52:53						
67	gain	10-05-2020	13:52:53						
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	接受	1077.0	5.0
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	拒绝	1127.0	3.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	1276.0	5.0
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	1005.0	5.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	1075.0	4.0
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	接受	801.0	3.0
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	接受	1989.0	5.0
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	628.0	3.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	1447.0	4.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	855.0	5.0
67	gain	10-05-2020	13:52:53						
67	gain	10-05-2020	13:52:53						
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	622.0	5.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	893.0	3.0
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	接受	1217.0	3.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	787.0	5.0
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	接受	1216.0	5.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	1003.0	5.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	1126.0	3.0
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	800.0	5.0
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	接受	900.0	3.0
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	接受	842.0	3.0
67	gain	10-05-2020	13:52:53						
67	gain	10-05-2020	13:52:53						
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	接受	652.0	3.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	1319.0	3.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	603.0	3.0
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	762.0	5.0
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	接受	774.0	3.0
67	gain	10-05-2020	13:52:53	9.0	1.0	unfair	拒绝	894.0	4.0
67	gain	10-05-2020	13:52:53	6.0	4.0	fair	接受	610.0	5.0
67	gain	10-05-2020	13:52:53	7.0	3.0	7月3日	接受	1095.0	5.0
67	gain	10-05-2020	13:52:53	8.0	2.0	unfair	接受	1004.0	3.0
67	gain	10-05-2020	13:52:53	5.0	5.0	fair	接受	688.0	5.0
67	loss	10-05-2020	13:57:53						
