Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
8	gain	10-18-2020	18:00:40						
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	2200.0	4.0
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	2277.0	4.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	1920.0	5.0
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	1800.0	3.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	¾Ü¾ø	2056.0	3.0
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	1484.0	3.0
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	990.0	3.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	1274.0	4.0
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1534.0	3.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	¾Ü¾ø	1855.0	3.0
8	gain	10-18-2020	18:00:40						
8	gain	10-18-2020	18:00:40						
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	909.0	3.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	1221.0	4.0
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	1103.0	3.0
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1275.0	3.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	¾Ü¾ø	1005.0	3.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	602.0	3.0
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	839.0	3.0
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	984.0	3.0
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	1291.0	3.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	¾Ü¾ø	703.0	3.0
8	gain	10-18-2020	18:00:40						
8	gain	10-18-2020	18:00:40						
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	820.0	3.0
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	607.0	3.0
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	711.0	3.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	835.0	3.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	¾Ü¾ø	1115.0	3.0
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	747.0	3.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	¾Ü¾ø	586.0	3.0
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	531.0	3.0
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	622.0	3.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	1039.0	4.0
8	gain	10-18-2020	18:00:40						
8	gain	10-18-2020	18:00:40						
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	523.0	3.0
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	613.0	3.0
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	388.0	3.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	738.0	5.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	¾Ü¾ø	662.0	3.0
8	gain	10-18-2020	18:00:40	5.0	5.0	fair	½ÓÊÜ	863.0	4.0
8	gain	10-18-2020	18:00:40	6.0	4.0	fair	¾Ü¾ø	720.0	3.0
8	gain	10-18-2020	18:00:40	7.0	3.0	7ÔÂ3ÈÕ	¾Ü¾ø	462.0	3.0
8	gain	10-18-2020	18:00:40	8.0	2.0	unfair	¾Ü¾ø	572.0	3.0
8	gain	10-18-2020	18:00:40	9.0	1.0	unfair	½ÓÊÜ	877.0	1.0
