Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
10	02-23-2021	10:22:25	1					
10	02-23-2021	10:22:25	2	独占	DD	人	25071.0	3.0
10	02-23-2021	10:22:25	3	独占	DD	人	19364.0	3.0
10	02-23-2021	10:22:25	4	独占	DC	人	14312.0	3.0
10	02-23-2021	10:22:25	5	独占	DC	人	20587.0	3.0
10	02-23-2021	10:22:25	6	独占	DC	人	8079.0	3.0
10	02-23-2021	10:22:25	7	分享	CD	人	8294.0	3.0
10	02-23-2021	10:22:25	8	独占	DD	人	10411.0	3.0
10	02-23-2021	10:22:25	9	独占	DC	人	28511.0	4.0
10	02-23-2021	10:22:25	10	分享	CC	人	52973.0	3.0
10	02-23-2021	10:22:25	11	分享	CC	人	41458.0	3.0
10	02-23-2021	10:22:25	12					
10	02-23-2021	10:22:25	13					
10	02-23-2021	10:22:25	14	独占	DC	电脑	6213.0	3.0
10	02-23-2021	10:22:25	15	分享	CD	电脑	9464.0	3.0
10	02-23-2021	10:22:25	16	分享	CC	电脑	2760.0	3.0
10	02-23-2021	10:22:25	17	独占	DC	电脑	1997.0	3.0
10	02-23-2021	10:22:25	18	独占	DC	电脑	4403.0	3.0
10	02-23-2021	10:22:25	19	分享	CD	电脑	1995.0	3.0
10	02-23-2021	10:22:25	20	分享	CC	电脑	1821.0	3.0
10	02-23-2021	10:22:25	21	独占	DC	电脑	358.0	3.0
10	02-23-2021	10:22:25	22	独占	DD	电脑	3750.0	3.0
10	02-23-2021	10:22:25	23	分享	CD	电脑	690.0	3.0
10	02-23-2021	10:22:25	24					
10	02-23-2021	10:22:25	25					
10	02-23-2021	10:22:25	26	独占	DD	人	1424.0	3.0
10	02-23-2021	10:22:25	27	独占	DD	人	351.0	3.0
10	02-23-2021	10:22:25	28	独占	DC	人	1704.0	3.0
10	02-23-2021	10:22:25	29	分享	CC	人	363.0	3.0
10	02-23-2021	10:22:25	30	独占	DD	人	562.0	3.0
10	02-23-2021	10:22:25	31	分享	CC	人	478.0	3.0
10	02-23-2021	10:22:25	32	独占	DC	人	533.0	3.0
10	02-23-2021	10:22:25	33	独占	DD	人	4603.0	3.0
10	02-23-2021	10:22:25	34	分享	CD	人	590.0	3.0
10	02-23-2021	10:22:25	35	独占	DD	人	460.0	3.0
10	02-23-2021	10:22:25	36					
10	02-23-2021	10:22:25	37					
10	02-23-2021	10:22:25	38	独占	DD	电脑	953.0	3.0
10	02-23-2021	10:22:25	39	独占	DD	电脑	552.0	3.0
10	02-23-2021	10:22:25	40	独占	DD	电脑	618.0	3.0
10	02-23-2021	10:22:25	41	独占	DC	电脑	1812.0	3.0
10	02-23-2021	10:22:25	42	分享	CD	电脑	964.0	3.0
10	02-23-2021	10:22:25	43	独占	DC	电脑	491.0	3.0
10	02-23-2021	10:22:25	44	独占	DD	电脑	459.0	3.0
10	02-23-2021	10:22:25	45	分享	CC	电脑	4369.0	3.0
10	02-23-2021	10:22:25	46	独占	DC	电脑	783.0	3.0
10	02-23-2021	10:22:25	47	独占	DD	电脑	1149.0	3.0
