Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
75	10-13-2018	13:45:12	1					
75	10-13-2018	13:45:12	2	分享	CC	人	7905.0	5.0
75	10-13-2018	13:45:12	3	分享	CC	人	3258.0	5.0
75	10-13-2018	13:45:12	4	分享	CD	人	2232.0	3.0
75	10-13-2018	13:45:12	5	分享	CD	人	1815.0	3.0
75	10-13-2018	13:45:12	6	分享	CD	人	1109.0	3.0
75	10-13-2018	13:45:12	7	分享	CC	人	3243.0	5.0
75	10-13-2018	13:45:12	8	分享	CD	人	1893.0	2.0
75	10-13-2018	13:45:12	9	分享	CD	人	1109.0	2.0
75	10-13-2018	13:45:12	10	分享	CC	人	1170.0	4.0
75	10-13-2018	13:45:12	11	分享	CC	人	4061.0	5.0
75	10-13-2018	13:45:12	12					
75	10-13-2018	13:45:12	13					
75	10-13-2018	13:45:12	14	独占	DC	电脑	1979.0	5.0
75	10-13-2018	13:45:12	15	独占	DC	电脑	1528.0	5.0
75	10-13-2018	13:45:12	16	独占	DD	电脑	1207.0	4.0
75	10-13-2018	13:45:12	17	独占	DD	电脑	899.0	5.0
75	10-13-2018	13:45:12	18	独占	DC	电脑	693.0	5.0
75	10-13-2018	13:45:12	19	独占	DD	电脑	959.0	4.0
75	10-13-2018	13:45:12	20	独占	DD	电脑	924.0	4.0
75	10-13-2018	13:45:12	21	独占	DD	电脑	667.0	5.0
75	10-13-2018	13:45:12	22	独占	DC	电脑	574.0	5.0
75	10-13-2018	13:45:12	23	独占	DC	电脑	557.0	4.0
75	10-13-2018	13:45:12	24					
75	10-13-2018	13:45:12	25					
75	10-13-2018	13:45:12	26	分享	CC	人	606.0	5.0
75	10-13-2018	13:45:12	27	分享	CD	人	602.0	3.0
75	10-13-2018	13:45:12	28	分享	CC	人	394.0	5.0
75	10-13-2018	13:45:12	29	分享	CC	人	2031.0	5.0
75	10-13-2018	13:45:12	30	分享	CD	人	545.0	3.0
75	10-13-2018	13:45:12	31	分享	CC	人	432.0	5.0
75	10-13-2018	13:45:12	32	分享	CD	人	610.0	2.0
75	10-13-2018	13:45:12	33	分享	CD	人	611.0	2.0
75	10-13-2018	13:45:12	34	分享	CC	人	419.0	5.0
75	10-13-2018	13:45:12	35	分享	CD	人	439.0	3.0
75	10-13-2018	13:45:12	36					
75	10-13-2018	13:45:12	37					
75	10-13-2018	13:45:12	38	独占	DD	电脑	1421.0	5.0
75	10-13-2018	13:45:12	39	独占	DD	电脑	372.0	5.0
75	10-13-2018	13:45:12	40	独占	DD	电脑	365.0	5.0
75	10-13-2018	13:45:12	41	独占	DC	电脑	486.0	5.0
75	10-13-2018	13:45:12	42	独占	DC	电脑	749.0	4.0
75	10-13-2018	13:45:12	43	独占	DD	电脑	634.0	5.0
75	10-13-2018	13:45:12	44	独占	DD	电脑	516.0	5.0
75	10-13-2018	13:45:12	45	独占	DC	电脑	395.0	4.0
75	10-13-2018	13:45:12	46	独占	DC	电脑	467.0	4.0
75	10-13-2018	13:45:12	47	独占	DC	电脑	608.0	3.0
