Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
246	loss	02-22-2021	15:50:37						
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	6632.0	4.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	拒绝	13838.0	1.0
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	拒绝	9042.0	1.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	6645.0	2.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	7021.0	3.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	拒绝	5685.0	3.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	2035.0	3.0
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	5160.0	3.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	1610.0	3.0
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	拒绝	10948.0	3.0
246	loss	02-22-2021	15:50:37						
246	loss	02-22-2021	15:50:37						
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	4622.0	3.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	接受	6567.0	3.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	2851.0	3.0
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	拒绝	5917.0	3.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	4562.0	3.0
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	1354.0	3.0
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	接受	2248.0	3.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	733.0	3.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	872.0	3.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	接受	1552.0	3.0
246	loss	02-22-2021	15:50:37						
246	loss	02-22-2021	15:50:37						
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	接受	2166.0	3.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	1258.0	3.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	483.0	3.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	接受	420.0	3.0
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	1406.0	3.0
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	接受	1840.0	3.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	6266.0	3.0
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	3004.0	2.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	5805.0	2.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	接受	2019.0	3.0
246	loss	02-22-2021	15:50:37						
246	loss	02-22-2021	15:50:37						
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	1226.0	4.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	3710.0	2.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	1773.0	3.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	接受	1677.0	1.0
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	接受	2073.0	1.0
246	loss	02-22-2021	15:50:37	-1.0	-9.0	unfair	接受	1687.0	1.0
246	loss	02-22-2021	15:50:37	-5.0	-5.0	fair	接受	1885.0	3.0
246	loss	02-22-2021	15:50:37	-3.0	-7.0	7月3日	接受	2697.0	3.0
246	loss	02-22-2021	15:50:37	-2.0	-8.0	unfair	接受	2411.0	1.0
246	loss	02-22-2021	15:50:37	-4.0	-6.0	fair	接受	2206.0	1.0
246	gain	02-22-2021	16:00:15						
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	14832.0	2.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	2018.0	4.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	5810.0	2.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	1296.0	2.0
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	1034.0	1.0
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	1415.0	1.0
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	1395.0	2.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	1460.0	4.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	1913.0	2.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	1536.0	2.0
246	gain	02-22-2021	16:00:15						
246	gain	02-22-2021	16:00:15						
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	2282.0	2.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	1139.0	4.0
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	723.0	1.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	769.0	2.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	599.0	2.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	1184.0	2.0
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	311.0	2.0
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	569.0	1.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	1023.0	4.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	2245.0	4.0
246	gain	02-22-2021	16:00:15						
246	gain	02-22-2021	16:00:15						
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	2309.0	1.0
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	742.0	2.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	360.0	1.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	584.0	2.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	846.0	4.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	2529.0	2.0
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	784.0	2.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	975.0	1.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	1164.0	2.0
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	779.0	1.0
246	gain	02-22-2021	16:00:15						
246	gain	02-22-2021	16:00:15						
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	6662.0	1.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	508.0	2.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	1091.0	2.0
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	746.0	1.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	411.0	4.0
246	gain	02-22-2021	16:00:15	5.0	5.0	fair	接受	1299.0	4.0
246	gain	02-22-2021	16:00:15	8.0	2.0	unfair	接受	2962.0	4.0
246	gain	02-22-2021	16:00:15	6.0	4.0	fair	接受	4960.0	2.0
246	gain	02-22-2021	16:00:15	9.0	1.0	unfair	接受	5365.0	1.0
246	gain	02-22-2021	16:00:15	7.0	3.0	unfair	接受	3247.0	2.0
