Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
203	05-29-2021	10:00:54	1					
203	05-29-2021	10:00:54	2	独占	DD	人	4026.0	3.0
203	05-29-2021	10:00:54	3	独占	DC	人	690.0	5.0
203	05-29-2021	10:00:54	4	独占	DD	人	34.0	3.0
203	05-29-2021	10:00:54	5	独占	DC	人	282.0	5.0
203	05-29-2021	10:00:54	6	独占	DD	人	99.0	4.0
203	05-29-2021	10:00:54	7	独占	DD	人	104.0	3.0
203	05-29-2021	10:00:54	8	独占	DD	人	108.0	3.0
203	05-29-2021	10:00:54	9	独占	DC	人	1275.0	3.0
203	05-29-2021	10:00:54	10	独占	DC	人	956.0	5.0
203	05-29-2021	10:00:54	11	独占	DC	人	261.0	5.0
203	05-29-2021	10:00:54	12					
203	05-29-2021	10:00:54	13					
203	05-29-2021	10:00:54	14	独占	DD	电脑	370.0	3.0
203	05-29-2021	10:00:54	15	独占	DC	电脑	34.0	4.0
203	05-29-2021	10:00:54	16	独占	DC	电脑	86.0	5.0
203	05-29-2021	10:00:54	17	独占	DD	电脑	59.0	3.0
203	05-29-2021	10:00:54	18	独占	DC	电脑	66.0	5.0
203	05-29-2021	10:00:54	19	独占	DD	电脑	700.0	3.0
203	05-29-2021	10:00:54	20	独占	DC	电脑	337.0	4.0
203	05-29-2021	10:00:54	21	独占	DC	电脑	487.0	4.0
203	05-29-2021	10:00:54	22	独占	DD	电脑	915.0	4.0
203	05-29-2021	10:00:54	23	独占	DC	电脑	292.0	3.0
203	05-29-2021	10:00:54	24					
203	05-29-2021	10:00:54	25					
203	05-29-2021	10:00:54	26	独占	DD	人	446.0	5.0
203	05-29-2021	10:00:54	27	独占	DC	人	906.0	5.0
203	05-29-2021	10:00:54	28	独占	DD	人	1981.0	4.0
203	05-29-2021	10:00:54	29	独占	DC	人	2038.0	5.0
203	05-29-2021	10:00:54	30	独占	DD	人	1307.0	3.0
203	05-29-2021	10:00:54	31	独占	DD	人	1604.0	3.0
203	05-29-2021	10:00:54	32	独占	DC	人	749.0	3.0
203	05-29-2021	10:00:54	33	独占	DD	人	899.0	3.0
203	05-29-2021	10:00:54	34	独占	DC	人	639.0	3.0
203	05-29-2021	10:00:54	35	独占	DC	人	419.0	3.0
203	05-29-2021	10:00:54	36					
203	05-29-2021	10:00:54	37					
203	05-29-2021	10:00:54	38	独占	DD	电脑	372.0	3.0
203	05-29-2021	10:00:54	39	独占	DC	电脑	272.0	3.0
203	05-29-2021	10:00:54	40	独占	DC	电脑	333.0	3.0
203	05-29-2021	10:00:54	41	独占	DC	电脑	505.0	3.0
203	05-29-2021	10:00:54	42	独占	DC	电脑	432.0	3.0
203	05-29-2021	10:00:54	43	独占	DD	电脑	429.0	3.0
203	05-29-2021	10:00:54	44	独占	DD	电脑	377.0	3.0
203	05-29-2021	10:00:54	45	独占	DD	电脑	390.0	3.0
203	05-29-2021	10:00:54	46	独占	DD	电脑	338.0	3.0
203	05-29-2021	10:00:54	47	独占	DD	电脑	325.0	3.0
