Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
32	loss	09-19-2020	14:42:59						
32	loss	09-19-2020	14:42:59	-3.0	-7.0	7月3日	拒绝	7400.0	3.0
32	loss	09-19-2020	14:42:59	-1.0	-9.0	unfair	拒绝	2709.0	3.0
32	loss	09-19-2020	14:42:59	-5.0	-5.0	fair	接受	1657.0	4.0
32	loss	09-19-2020	14:42:59	-2.0	-8.0	unfair	接受	1825.0	3.0
32	loss	09-19-2020	14:42:59	-4.0	-6.0	fair	接受	1386.0	3.0
32	loss	09-19-2020	14:42:59	-4.0	-6.0	fair	接受	721.0	3.0
32	loss	09-19-2020	14:42:59	-1.0	-9.0	unfair	接受	1394.0	3.0
32	loss	09-19-2020	14:42:59	-3.0	-7.0	7月3日	接受	849.0	3.0
32	loss	09-19-2020	14:42:59	-5.0	-5.0	fair	拒绝	965.0	3.0
32	loss	09-19-2020	14:42:59	-2.0	-8.0	unfair	接受	2105.0	3.0
32	loss	09-19-2020	14:42:59						
32	loss	09-19-2020	14:42:59						
32	loss	09-19-2020	14:42:59	-5.0	-5.0	fair	接受	2852.0	3.0
32	loss	09-19-2020	14:42:59	-4.0	-6.0	fair	接受	2274.0	3.0
32	loss	09-19-2020	14:42:59	-2.0	-8.0	unfair	拒绝	1343.0	3.0
32	loss	09-19-2020	14:42:59	-1.0	-9.0	unfair	拒绝	3746.0	3.0
32	loss	09-19-2020	14:42:59	-3.0	-7.0	7月3日	拒绝	3225.0	3.0
32	loss	09-19-2020	14:42:59	-1.0	-9.0	unfair	拒绝	1289.0	3.0
32	loss	09-19-2020	14:42:59	-3.0	-7.0	7月3日	拒绝	740.0	3.0
32	loss	09-19-2020	14:42:59	-5.0	-5.0	fair	接受	1459.0	3.0
32	loss	09-19-2020	14:42:59	-4.0	-6.0	fair	接受	10688.0	3.0
32	loss	09-19-2020	14:42:59	-2.0	-8.0	unfair	拒绝	1705.0	3.0
32	loss	09-19-2020	14:42:59						
32	loss	09-19-2020	14:42:59						
32	loss	09-19-2020	14:42:59	-4.0	-6.0	fair	接受	8179.0	3.0
32	loss	09-19-2020	14:42:59	-2.0	-8.0	unfair	拒绝	1046.0	3.0
32	loss	09-19-2020	14:42:59	-5.0	-5.0	fair	拒绝	797.0	3.0
32	loss	09-19-2020	14:42:59	-3.0	-7.0	7月3日	接受	852.0	3.0
32	loss	09-19-2020	14:42:59	-1.0	-9.0	unfair	拒绝	1069.0	3.0
32	loss	09-19-2020	14:42:59	-2.0	-8.0	unfair	拒绝	1316.0	3.0
32	loss	09-19-2020	14:42:59	-3.0	-7.0	7月3日	拒绝	811.0	3.0
32	loss	09-19-2020	14:42:59	-5.0	-5.0	fair	接受	1281.0	3.0
32	loss	09-19-2020	14:42:59	-4.0	-6.0	fair	接受	1401.0	3.0
32	loss	09-19-2020	14:42:59	-1.0	-9.0	unfair	拒绝	1147.0	3.0
32	loss	09-19-2020	14:42:59						
32	loss	09-19-2020	14:42:59						
32	loss	09-19-2020	14:42:59	-1.0	-9.0	unfair	拒绝	3523.0	3.0
