Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
264	02-08-2022	10:06:40	1					
264	02-08-2022	10:06:40	2	独占	DD	人	522.0	5.0
264	02-08-2022	10:06:40	3	独占	DC	人	866.0	5.0
264	02-08-2022	10:06:40	4	独占	DD	人	600.0	3.0
264	02-08-2022	10:06:40	5	独占	DD	人	725.0	5.0
264	02-08-2022	10:06:40	6	分享	CD	人	2984.0	1.0
264	02-08-2022	10:06:40	7	独占	DD	人	522.0	5.0
264	02-08-2022	10:06:40	8	独占	DD	人	432.0	5.0
264	02-08-2022	10:06:40	9	独占	DC	人	241.0	5.0
264	02-08-2022	10:06:40	10	独占	DD	人	259.0	5.0
264	02-08-2022	10:06:40	11	独占	DC	人	319.0	1.0
264	02-08-2022	10:06:40	12					
264	02-08-2022	10:06:40	13					
264	02-08-2022	10:06:40	14	独占	DC	电脑	412.0	5.0
264	02-08-2022	10:06:40	15	独占	DD	电脑	460.0	5.0
264	02-08-2022	10:06:40	16	独占	DD	电脑	857.0	5.0
264	02-08-2022	10:06:40	17	独占	DD	电脑	323.0	5.0
264	02-08-2022	10:06:40	18	分享	CD	电脑	990.0	5.0
264	02-08-2022	10:06:40	19	分享	CD	电脑	536.0	5.0
264	02-08-2022	10:06:40	20	分享	CD	电脑	427.0	5.0
264	02-08-2022	10:06:40	21	独占	DC	电脑	609.0	3.0
264	02-08-2022	10:06:40	22	独占	DC	电脑	507.0	5.0
264	02-08-2022	10:06:40	23	分享	CD	电脑	441.0	5.0
264	02-08-2022	10:06:40	24					
264	02-08-2022	10:06:40	25					
264	02-08-2022	10:06:40	26	分享	CC	人	1059.0	5.0
264	02-08-2022	10:06:40	27	分享	CD	人	345.0	5.0
264	02-08-2022	10:06:40	28	分享	CD	人	410.0	3.0
264	02-08-2022	10:06:40	29	独占	DC	人	500.0	5.0
264	02-08-2022	10:06:40	30	分享	CC	人	1011.0	5.0
264	02-08-2022	10:06:40	31	分享	CC	人	882.0	5.0
264	02-08-2022	10:06:40	32	独占	DC	人	301.0	5.0
264	02-08-2022	10:06:40	33	分享	CC	人	470.0	5.0
264	02-08-2022	10:06:40	34	分享	CC	人	673.0	5.0
264	02-08-2022	10:06:40	35	独占	DD	人	246.0	5.0
264	02-08-2022	10:06:40	36					
264	02-08-2022	10:06:40	37					
264	02-08-2022	10:06:40	38	独占	DC	电脑	772.0	5.0
264	02-08-2022	10:06:40	39	独占	DC	电脑	249.0	5.0
264	02-08-2022	10:06:40	40	独占	DC	电脑	358.0	5.0
264	02-08-2022	10:06:40	41	独占	DD	电脑	348.0	5.0
264	02-08-2022	10:06:40	42	独占	DC	电脑	369.0	5.0
264	02-08-2022	10:06:40	43	独占	DD	电脑	410.0	5.0
264	02-08-2022	10:06:40	44	独占	DC	电脑	580.0	5.0
264	02-08-2022	10:06:40	45	独占	DD	电脑	170.0	5.0
264	02-08-2022	10:06:40	46	独占	DC	电脑	456.0	5.0
264	02-08-2022	10:06:40	47	独占	DC	电脑	323.0	5.0
