subjID,SessionDate,accept,offer,Wait2.RT,targettext,gender,age,trail,context,cohort
A67,11-21-2020,0,1.0,776.0,1.0,F,23.21917808,20,loss,adult
A67,11-21-2020,0,1.0,584.0,1.0,F,23.21917808,21,loss,adult
A67,11-21-2020,1,5.0,565.0,3.0,F,23.21917808,22,loss,adult
A67,11-21-2020,1,4.0,3628.0,2.0,F,23.21917808,23,loss,adult
A67,11-21-2020,0,2.0,683.0,1.0,F,23.21917808,24,loss,adult
A67,11-21-2020,0,3.0,1702.0,2.0,F,23.21917808,25,loss,adult
A67,11-21-2020,1,4.0,4260.0,2.0,F,23.21917808,26,loss,adult
A67,11-21-2020,0,2.0,486.0,1.0,F,23.21917808,27,loss,adult
A67,11-21-2020,1,5.0,648.0,3.0,F,23.21917808,28,loss,adult
A67,11-21-2020,0,3.0,2717.0,2.0,F,23.21917808,29,loss,adult
A67,11-21-2020,0,1.0,679.0,1.0,F,23.21917808,30,loss,adult
A67,11-21-2020,1,5.0,756.0,3.0,F,23.21917808,31,loss,adult
A67,11-21-2020,0,1.0,603.0,1.0,F,23.21917808,32,loss,adult
A67,11-21-2020,1,4.0,765.0,2.0,F,23.21917808,33,loss,adult
A67,11-21-2020,1,3.0,811.0,2.0,F,23.21917808,34,loss,adult
A67,11-21-2020,0,2.0,752.0,1.0,F,23.21917808,35,loss,adult
A67,11-21-2020,0,3.0,2541.0,2.0,F,23.21917808,36,loss,adult
A67,11-21-2020,0,2.0,726.0,1.0,F,23.21917808,37,loss,adult
A67,11-21-2020,0,1.0,725.0,1.0,F,23.21917808,38,loss,adult
A67,11-21-2020,1,4.0,3962.0,2.0,F,23.21917808,39,loss,adult
A67,11-21-2020,1,5.0,922.0,3.0,F,23.21917808,40,loss,adult
A68,11-21-2020,1,2.0,867.0,2.0,F,24.02465753,1,loss,adult
A68,11-21-2020,1,3.0,544.0,3.0,F,24.02465753,2,loss,adult
A68,11-21-2020,1,5.0,791.0,4.0,F,24.02465753,3,loss,adult
A68,11-21-2020,1,1.0,482.0,1.0,F,24.02465753,4,loss,adult
A68,11-21-2020,1,4.0,701.0,3.0,F,24.02465753,5,loss,adult
A68,11-21-2020,1,3.0,300.0,3.0,F,24.02465753,6,loss,adult
A68,11-21-2020,1,2.0,405.0,2.0,F,24.02465753,7,loss,adult
A68,11-21-2020,1,5.0,384.0,4.0,F,24.02465753,8,loss,adult
A68,11-21-2020,1,1.0,460.0,1.0,F,24.02465753,9,loss,adult
A68,11-21-2020,1,4.0,374.0,3.0,F,24.02465753,10,loss,adult
A68,11-21-2020,1,2.0,322.0,2.0,F,24.02465753,11,loss,adult
A68,11-21-2020,1,3.0,138.0,3.0,F,24.02465753,12,loss,adult
A68,11-21-2020,1,4.0,401.0,3.0,F,24.02465753,13,loss,adult
A68,11-21-2020,1,1.0,337.0,1.0,F,24.02465753,14,loss,adult
A68,11-21-2020,1,5.0,184.0,4.0,F,24.02465753,15,loss,adult
A68,11-21-2020,1,4.0,212.0,3.0,F,24.02465753,16,loss,adult
A68,11-21-2020,1,2.0,384.0,2.0,F,24.02465753,17,loss,adult
A68,11-21-2020,1,1.0,181.0,1.0,F,24.02465753,18,loss,adult
A68,11-21-2020,1,5.0,165.0,4.0,F,24.02465753,19,loss,adult
A68,11-21-2020,1,3.0,105.0,3.0,F,24.02465753,20,loss,adult
A68,11-21-2020,1,1.0,297.0,1.0,F,24.02465753,21,loss,adult
A68,11-21-2020,1,5.0,208.0,4.0,F,24.02465753,22,loss,adult
A68,11-21-2020,1,4.0,169.0,3.0,F,24.02465753,23,loss,adult
A68,11-21-2020,1,2.0,189.0,2.0,F,24.02465753,24,loss,adult
A68,11-21-2020,1,3.0,262.0,3.0,F,24.02465753,25,loss,adult
A68,11-21-2020,1,2.0,165.0,2.0,F,24.02465753,26,loss,adult
A68,11-21-2020,1,3.0,799.0,3.0,F,24.02465753,27,loss,adult
A68,11-21-2020,1,5.0,129.0,4.0,F,24.02465753,28,loss,adult
A68,11-21-2020,1,1.0,374.0,1.0,F,24.02465753,29,loss,adult
A68,11-21-2020,1,4.0,347.0,3.0,F,24.02465753,30,loss,adult
A68,11-21-2020,1,3.0,129.0,3.0,F,24.02465753,31,loss,adult
A68,11-21-2020,1,4.0,207.0,3.0,F,24.02465753,32,loss,adult
A68,11-21-2020,1,2.0,304.0,2.0,F,24.02465753,33,loss,adult
A68,11-21-2020,1,1.0,233.0,1.0,F,24.02465753,34,loss,adult
A68,11-21-2020,1,5.0,195.0,4.0,F,24.02465753,35,loss,adult
A68,11-21-2020,1,2.0,245.0,2.0,F,24.02465753,36,loss,adult
A68,11-21-2020,1,4.0,367.0,3.0,F,24.02465753,37,loss,adult
A68,11-21-2020,1,3.0,415.0,3.0,F,24.02465753,38,loss,adult
A68,11-21-2020,1,1.0,169.0,1.0,F,24.02465753,39,loss,adult
A68,11-21-2020,1,5.0,169.0,4.0,F,24.02465753,40,loss,adult
A69,11-21-2020,0,3.0,1600.0,1.0,F,22.65205479,1,loss,adult
A69,11-21-2020,0,2.0,2708.0,1.0,F,22.65205479,2,loss,adult
A69,11-21-2020,1,4.0,2109.0,2.0,F,22.65205479,3,loss,adult
A69,11-21-2020,0,1.0,1247.0,1.0,F,22.65205479,4,loss,adult
A69,11-21-2020,1,5.0,1046.0,5.0,F,22.65205479,5,loss,adult
A69,11-21-2020,1,2.0,5710.0,1.0,F,22.65205479,6,loss,adult
A69,11-21-2020,0,1.0,989.0,1.0,F,22.65205479,7,loss,adult
A69,11-21-2020,1,4.0,1304.0,2.0,F,22.65205479,8,loss,adult
A69,11-21-2020,1,3.0,1705.0,1.0,F,22.65205479,9,loss,adult
A69,11-21-2020,1,5.0,911.0,5.0,F,22.65205479,10,loss,adult
A69,11-21-2020,1,5.0,769.0,5.0,F,22.65205479,11,loss,adult
A69,11-21-2020,1,4.0,784.0,4.0,F,22.65205479,12,loss,adult
A69,11-21-2020,1,3.0,682.0,2.0,F,22.65205479,13,loss,adult
A69,11-21-2020,0,2.0,620.0,1.0,F,22.65205479,14,loss,adult
A69,11-21-2020,0,1.0,501.0,1.0,F,22.65205479,15,loss,adult
A69,11-21-2020,1,4.0,854.0,4.0,F,22.65205479,16,loss,adult
A69,11-21-2020,1,5.0,707.0,5.0,F,22.65205479,17,loss,adult
A69,11-21-2020,1,3.0,898.0,2.0,F,22.65205479,18,loss,adult
A69,11-21-2020,0,1.0,693.0,1.0,F,22.65205479,19,loss,adult
A69,11-21-2020,0,2.0,898.0,1.0,F,22.65205479,20,loss,adult
A69,11-21-2020,1,5.0,574.0,5.0,F,22.65205479,21,loss,adult
A69,11-21-2020,1,3.0,596.0,2.0,F,22.65205479,22,loss,adult
A69,11-21-2020,1,4.0,586.0,4.0,F,22.65205479,23,loss,adult
A69,11-21-2020,1,1.0,394.0,1.0,F,22.65205479,24,loss,adult
A69,11-21-2020,1,2.0,1534.0,1.0,F,22.65205479,25,loss,adult
A69,11-21-2020,0,2.0,2130.0,4.0,F,22.65205479,26,loss,adult
A69,11-21-2020,0,1.0,944.0,2.0,F,22.65205479,27,loss,adult
A69,11-21-2020,0,3.0,1996.0,2.0,F,22.65205479,28,loss,adult
A69,11-21-2020,1,5.0,637.0,5.0,F,22.65205479,29,loss,adult
A69,11-21-2020,1,4.0,477.0,4.0,F,22.65205479,30,loss,adult
A69,11-21-2020,1,4.0,1218.0,4.0,F,22.65205479,31,loss,adult
A69,11-21-2020,1,2.0,782.0,1.0,F,22.65205479,32,loss,adult
A69,11-21-2020,1,5.0,595.0,5.0,F,22.65205479,33,loss,adult
A69,11-21-2020,1,3.0,520.0,2.0,F,22.65205479,34,loss,adult
A69,11-21-2020,0,1.0,1063.0,1.0,F,22.65205479,35,loss,adult
A69,11-21-2020,1,2.0,626.0,1.0,F,22.65205479,36,loss,adult
A69,11-21-2020,0,1.0,759.0,1.0,F,22.65205479,37,loss,adult
A69,11-21-2020,1,5.0,583.0,5.0,F,22.65205479,38,loss,adult
A69,11-21-2020,1,4.0,648.0,4.0,F,22.65205479,39,loss,adult
A69,11-21-2020,1,3.0,847.0,2.0,F,22.65205479,40,loss,adult
A70,11-21-2020,0,2.0,2309.0,1.0,F,22.65205479,1,loss,adult
A70,11-21-2020,0,4.0,1583.0,2.0,F,22.65205479,2,loss,adult
A70,11-21-2020,0,1.0,1431.0,1.0,F,22.65205479,3,loss,adult
A70,11-21-2020,1,5.0,1508.0,3.0,F,22.65205479,4,loss,adult
A70,11-21-2020,0,3.0,836.0,2.0,F,22.65205479,5,loss,adult
A70,11-21-2020,0,3.0,1043.0,2.0,F,22.65205479,6,loss,adult
A70,11-21-2020,0,2.0,1330.0,1.0,F,22.65205479,7,loss,adult
A70,11-21-2020,1,5.0,1365.0,4.0,F,22.65205479,8,loss,adult
A70,11-21-2020,0,4.0,1278.0,2.0,F,22.65205479,9,loss,adult
A70,11-21-2020,0,1.0,949.0,1.0,F,22.65205479,10,loss,adult
A70,11-21-2020,0,3.0,1290.0,2.0,F,22.65205479,11,loss,adult
A70,11-21-2020,0,5.0,698.0,4.0,F,22.65205479,12,loss,adult
A70,11-21-2020,0,2.0,2309.0,1.0,F,22.65205479,13,loss,adult
A70,11-21-2020,0,1.0,1009.0,1.0,F,22.65205479,14,loss,adult
A70,11-21-2020,1,4.0,1153.0,2.0,F,22.65205479,15,loss,adult
A70,11-21-2020,0,1.0,4078.0,1.0,F,22.65205479,16,loss,adult
A70,11-21-2020,0,3.0,1660.0,2.0,F,22.65205479,17,loss,adult
A70,11-21-2020,1,5.0,1109.0,4.0,F,22.65205479,18,loss,adult
A70,11-21-2020,0,2.0,3424.0,1.0,F,22.65205479,19,loss,adult
A70,11-21-2020,1,4.0,1040.0,2.0,F,22.65205479,20,loss,adult
A70,11-21-2020,0,1.0,577.0,1.0,F,22.65205479,21,loss,adult
A70,11-21-2020,1,3.0,1048.0,1.0,F,22.65205479,22,loss,adult
A70,11-21-2020,0,2.0,1309.0,1.0,F,22.65205479,23,loss,adult
A70,11-21-2020,0,4.0,573.0,2.0,F,22.65205479,24,loss,adult
A70,11-21-2020,1,5.0,687.0,4.0,F,22.65205479,25,loss,adult
A70,11-21-2020,1,4.0,4653.0,2.0,F,22.65205479,26,loss,adult
A70,11-21-2020,0,2.0,1621.0,2.0,F,22.65205479,27,loss,adult
A70,11-21-2020,0,1.0,795.0,1.0,F,22.65205479,28,loss,adult
A70,11-21-2020,1,5.0,1601.0,4.0,F,22.65205479,29,loss,adult
A70,11-21-2020,0,3.0,2655.0,2.0,F,22.65205479,30,loss,adult
A70,11-21-2020,1,3.0,794.0,2.0,F,22.65205479,31,loss,adult
A70,11-21-2020,0,1.0,3131.0,1.0,F,22.65205479,32,loss,adult
A70,11-21-2020,0,2.0,1650.0,2.0,F,22.65205479,33,loss,adult
A70,11-21-2020,0,4.0,1950.0,2.0,F,22.65205479,34,loss,adult
A70,11-21-2020,0,5.0,2391.0,2.0,F,22.65205479,35,loss,adult
A70,11-21-2020,1,4.0,920.0,2.0,F,22.65205479,36,loss,adult
A70,11-21-2020,0,3.0,1217.0,2.0,F,22.65205479,37,loss,adult
A70,11-21-2020,1,5.0,1079.0,4.0,F,22.65205479,38,loss,adult
A70,11-21-2020,0,2.0,1208.0,2.0,F,22.65205479,39,loss,adult
A70,11-21-2020,0,1.0,690.0,1.0,F,22.65205479,40,loss,adult
A71,11-22-2020,1,3.0,3687.0,2.0,M,25.16438356,1,loss,adult
A71,11-22-2020,1,5.0,3582.0,3.0,M,25.16438356,2,loss,adult
A71,11-22-2020,1,2.0,4368.0,2.0,M,25.16438356,3,loss,adult
A71,11-22-2020,0,1.0,1801.0,3.0,M,25.16438356,4,loss,adult
A71,11-22-2020,1,4.0,1030.0,2.0,M,25.16438356,5,loss,adult
A71,11-22-2020,0,1.0,1435.0,2.0,M,25.16438356,6,loss,adult
A71,11-22-2020,1,3.0,1693.0,2.0,M,25.16438356,7,loss,adult
A71,11-22-2020,1,4.0,834.0,2.0,M,25.16438356,8,loss,adult
A71,11-22-2020,1,5.0,1214.0,4.0,M,25.16438356,9,loss,adult
A71,11-22-2020,0,2.0,2081.0,2.0,M,25.16438356,10,loss,adult
A71,11-22-2020,1,3.0,1436.0,2.0,M,25.16438356,11,loss,adult
A71,11-22-2020,1,5.0,929.0,4.0,M,25.16438356,12,loss,adult
A71,11-22-2020,0,2.0,3118.0,1.0,M,25.16438356,13,loss,adult
A71,11-22-2020,0,1.0,1648.0,1.0,M,25.16438356,14,loss,adult
A71,11-22-2020,1,4.0,915.0,3.0,M,25.16438356,15,loss,adult
A71,11-22-2020,1,4.0,868.0,2.0,M,25.16438356,16,loss,adult
A71,11-22-2020,0,3.0,790.0,1.0,M,25.16438356,17,loss,adult
A71,11-22-2020,1,5.0,1162.0,3.0,M,25.16438356,18,loss,adult
A71,11-22-2020,0,2.0,1023.0,2.0,M,25.16438356,19,loss,adult
A71,11-22-2020,0,1.0,1066.0,1.0,M,25.16438356,20,loss,adult
A71,11-22-2020,1,3.0,1187.0,2.0,M,25.16438356,21,loss,adult
A71,11-22-2020,0,2.0,995.0,2.0,M,25.16438356,22,loss,adult
A71,11-22-2020,0,1.0,783.0,1.0,M,25.16438356,23,loss,adult
A71,11-22-2020,1,5.0,776.0,3.0,M,25.16438356,24,loss,adult
A71,11-22-2020,1,4.0,1086.0,2.0,M,25.16438356,25,loss,adult
A71,11-22-2020,0,2.0,1309.0,1.0,M,25.16438356,26,loss,adult
A71,11-22-2020,1,5.0,650.0,4.0,M,25.16438356,27,loss,adult
A71,11-22-2020,1,4.0,1041.0,2.0,M,25.16438356,28,loss,adult
A71,11-22-2020,1,3.0,702.0,1.0,M,25.16438356,29,loss,adult
A71,11-22-2020,0,1.0,1344.0,1.0,M,25.16438356,30,loss,adult
A71,11-22-2020,0,2.0,507.0,1.0,M,25.16438356,31,loss,adult
A71,11-22-2020,1,5.0,610.0,3.0,M,25.16438356,32,loss,adult
A71,11-22-2020,1,4.0,600.0,2.0,M,25.16438356,33,loss,adult
A71,11-22-2020,0,1.0,602.0,1.0,M,25.16438356,34,loss,adult
A71,11-22-2020,1,3.0,820.0,2.0,M,25.16438356,35,loss,adult
A71,11-22-2020,0,1.0,767.0,2.0,M,25.16438356,36,loss,adult
A71,11-22-2020,1,5.0,719.0,3.0,M,25.16438356,37,loss,adult
A71,11-22-2020,1,3.0,423.0,1.0,M,25.16438356,38,loss,adult
A71,11-22-2020,1,2.0,232.0,1.0,M,25.16438356,39,loss,adult
A71,11-22-2020,1,4.0,804.0,3.0,M,25.16438356,40,loss,adult
A72,11-22-2020,0,3.0,5295.0,3.0,M,24.98630137,1,loss,adult
A72,11-22-2020,1,5.0,1269.0,3.0,M,24.98630137,2,loss,adult
A72,11-22-2020,1,4.0,3516.0,2.0,M,24.98630137,3,loss,adult
A72,11-22-2020,0,1.0,1492.0,2.0,M,24.98630137,4,loss,adult
A72,11-22-2020,0,2.0,2715.0,2.0,M,24.98630137,5,loss,adult
A72,11-22-2020,0,1.0,3154.0,1.0,M,24.98630137,6,loss,adult
A72,11-22-2020,0,2.0,1598.0,1.0,M,24.98630137,7,loss,adult
A72,11-22-2020,0,3.0,4356.0,2.0,M,24.98630137,8,loss,adult
A72,11-22-2020,1,4.0,1440.0,3.0,M,24.98630137,9,loss,adult
A72,11-22-2020,1,5.0,2717.0,4.0,M,24.98630137,10,loss,adult
A72,11-22-2020,1,3.0,860.0,2.0,M,24.98630137,11,loss,adult
A72,11-22-2020,1,5.0,689.0,4.0,M,24.98630137,12,loss,adult
A72,11-22-2020,0,2.0,751.0,4.0,M,24.98630137,13,loss,adult
A72,11-22-2020,0,1.0,1992.0,5.0,M,24.98630137,14,loss,adult
A72,11-22-2020,1,4.0,1145.0,2.0,M,24.98630137,15,loss,adult
A72,11-22-2020,0,3.0,3579.0,3.0,M,24.98630137,16,loss,adult
A72,11-22-2020,1,5.0,941.0,3.0,M,24.98630137,17,loss,adult
A72,11-22-2020,0,2.0,1689.0,4.0,M,24.98630137,18,loss,adult
A72,11-22-2020,0,1.0,983.0,3.0,M,24.98630137,19,loss,adult
A72,11-22-2020,1,4.0,909.0,4.0,M,24.98630137,20,loss,adult
A72,11-22-2020,0,3.0,3438.0,1.0,M,24.98630137,21,loss,adult
A72,11-22-2020,1,5.0,1202.0,3.0,M,24.98630137,22,loss,adult
A72,11-22-2020,0,1.0,928.0,1.0,M,24.98630137,23,loss,adult
A72,11-22-2020,1,4.0,591.0,3.0,M,24.98630137,24,loss,adult
A72,11-22-2020,0,2.0,1378.0,1.0,M,24.98630137,25,loss,adult
A72,11-22-2020,0,3.0,1967.0,1.0,M,24.98630137,26,loss,adult
A72,11-22-2020,0,2.0,904.0,3.0,M,24.98630137,27,loss,adult
A72,11-22-2020,1,4.0,818.0,4.0,M,24.98630137,28,loss,adult
A72,11-22-2020,0,1.0,774.0,1.0,M,24.98630137,29,loss,adult
A72,11-22-2020,1,5.0,883.0,4.0,M,24.98630137,30,loss,adult
A72,11-22-2020,0,1.0,1221.0,1.0,M,24.98630137,31,loss,adult
A72,11-22-2020,1,4.0,2478.0,3.0,M,24.98630137,32,loss,adult
A72,11-22-2020,1,5.0,485.0,4.0,M,24.98630137,33,loss,adult
A72,11-22-2020,0,3.0,1070.0,2.0,M,24.98630137,34,loss,adult
A72,11-22-2020,0,2.0,804.0,2.0,M,24.98630137,35,loss,adult
A72,11-22-2020,1,5.0,608.0,4.0,M,24.98630137,36,loss,adult
A72,11-22-2020,1,4.0,654.0,4.0,M,24.98630137,37,loss,adult
A72,11-22-2020,0,1.0,473.0,1.0,M,24.98630137,38,loss,adult
A72,11-22-2020,0,3.0,1060.0,1.0,M,24.98630137,39,loss,adult
A72,11-22-2020,0,2.0,752.0,1.0,M,24.98630137,40,loss,adult
A73,12-05-2020,1,3.0,4073.0,2.0,F,24.95342466,1,loss,adult
A73,12-05-2020,0,4.0,2948.0,4.0,F,24.95342466,2,loss,adult
A73,12-05-2020,0,2.0,2580.0,4.0,F,24.95342466,3,loss,adult
A73,12-05-2020,1,5.0,1844.0,3.0,F,24.95342466,4,loss,adult
A73,12-05-2020,0,1.0,1829.0,4.0,F,24.95342466,5,loss,adult
A73,12-05-2020,1,3.0,3046.0,2.0,F,24.95342466,6,loss,adult
A73,12-05-2020,1,5.0,1025.0,4.0,F,24.95342466,7,loss,adult
A73,12-05-2020,0,2.0,906.0,2.0,F,24.95342466,8,loss,adult
A73,12-05-2020,0,1.0,822.0,4.0,F,24.95342466,9,loss,adult
A73,12-05-2020,1,4.0,18311.0,2.0,F,24.95342466,10,loss,adult
A73,12-05-2020,0,2.0,861.0,2.0,F,24.95342466,11,loss,adult
A73,12-05-2020,1,3.0,1642.0,2.0,F,24.95342466,12,loss,adult
A73,12-05-2020,1,5.0,589.0,4.0,F,24.95342466,13,loss,adult
A73,12-05-2020,0,1.0,696.0,2.0,F,24.95342466,14,loss,adult
A73,12-05-2020,1,4.0,1758.0,2.0,F,24.95342466,15,loss,adult
A73,12-05-2020,0,1.0,695.0,4.0,F,24.95342466,16,loss,adult
A73,12-05-2020,0,2.0,6954.0,2.0,F,24.95342466,17,loss,adult
A73,12-05-2020,1,3.0,3216.0,2.0,F,24.95342466,18,loss,adult
A73,12-05-2020,1,5.0,499.0,4.0,F,24.95342466,19,loss,adult
A73,12-05-2020,1,4.0,968.0,2.0,F,24.95342466,20,loss,adult
A73,12-05-2020,1,5.0,596.0,4.0,F,24.95342466,21,loss,adult
A73,12-05-2020,0,2.0,938.0,2.0,F,24.95342466,22,loss,adult
A73,12-05-2020,1,4.0,882.0,2.0,F,24.95342466,23,loss,adult
A73,12-05-2020,1,3.0,1339.0,2.0,F,24.95342466,24,loss,adult
A73,12-05-2020,0,1.0,595.0,4.0,F,24.95342466,25,loss,adult
A73,12-05-2020,1,3.0,3137.0,1.0,F,24.95342466,26,loss,adult
A73,12-05-2020,0,2.0,865.0,2.0,F,24.95342466,27,loss,adult
A73,12-05-2020,1,5.0,554.0,4.0,F,24.95342466,28,loss,adult
A73,12-05-2020,1,4.0,1010.0,2.0,F,24.95342466,29,loss,adult
A73,12-05-2020,0,1.0,471.0,4.0,F,24.95342466,30,loss,adult
A73,12-05-2020,1,4.0,1334.0,2.0,F,24.95342466,31,loss,adult
A73,12-05-2020,1,5.0,486.0,4.0,F,24.95342466,32,loss,adult
A73,12-05-2020,0,2.0,998.0,4.0,F,24.95342466,33,loss,adult
A73,12-05-2020,1,3.0,4083.0,1.0,F,24.95342466,34,loss,adult
A73,12-05-2020,0,1.0,3805.0,4.0,F,24.95342466,35,loss,adult
A73,12-05-2020,1,3.0,1318.0,3.0,F,24.95342466,36,loss,adult
A73,12-05-2020,0,2.0,1523.0,1.0,F,24.95342466,37,loss,adult
A73,12-05-2020,1,4.0,478.0,2.0,F,24.95342466,38,loss,adult
A73,12-05-2020,1,5.0,387.0,4.0,F,24.95342466,39,loss,adult
A73,12-05-2020,0,1.0,480.0,4.0,F,24.95342466,40,loss,adult
A74,12-05-2020,1,5.0,2889.0,3.0,M,20.8739726,1,loss,adult
A74,12-05-2020,1,4.0,5654.0,3.0,M,20.8739726,2,loss,adult
A74,12-05-2020,1,3.0,4372.0,2.0,M,20.8739726,3,loss,adult
A74,12-05-2020,0,1.0,1081.0,1.0,M,20.8739726,4,loss,adult
A74,12-05-2020,0,2.0,1177.0,1.0,M,20.8739726,5,loss,adult
A74,12-05-2020,0,1.0,687.0,1.0,M,20.8739726,6,loss,adult
A74,12-05-2020,1,4.0,2185.0,2.0,M,20.8739726,7,loss,adult
A74,12-05-2020,1,5.0,637.0,3.0,M,20.8739726,8,loss,adult
A74,12-05-2020,0,2.0,564.0,1.0,M,20.8739726,9,loss,adult
A74,12-05-2020,0,3.0,1667.0,2.0,M,20.8739726,10,loss,adult
A74,12-05-2020,0,4.0,645.0,2.0,M,20.8739726,11,loss,adult
A74,12-05-2020,0,1.0,578.0,1.0,M,20.8739726,12,loss,adult
A74,12-05-2020,0,3.0,4075.0,2.0,M,20.8739726,13,loss,adult
A74,12-05-2020,0,2.0,592.0,2.0,M,20.8739726,14,loss,adult
A74,12-05-2020,1,5.0,494.0,3.0,M,20.8739726,15,loss,adult
A74,12-05-2020,0,2.0,340.0,1.0,M,20.8739726,16,loss,adult
A74,12-05-2020,0,3.0,764.0,2.0,M,20.8739726,17,loss,adult
A74,12-05-2020,1,5.0,488.0,3.0,M,20.8739726,18,loss,adult
A74,12-05-2020,1,4.0,784.0,2.0,M,20.8739726,19,loss,adult
A74,12-05-2020,0,1.0,374.0,1.0,M,20.8739726,20,loss,adult
A74,12-05-2020,0,4.0,1274.0,3.0,M,20.8739726,21,loss,adult
A74,12-05-2020,0,2.0,254.0,2.0,M,20.8739726,22,loss,adult
A74,12-05-2020,0,1.0,390.0,1.0,M,20.8739726,23,loss,adult
A74,12-05-2020,1,5.0,227.0,3.0,M,20.8739726,24,loss,adult
A74,12-05-2020,0,3.0,860.0,2.0,M,20.8739726,25,loss,adult
A74,12-05-2020,1,5.0,368.0,4.0,M,20.8739726,26,loss,adult
A74,12-05-2020,1,4.0,660.0,3.0,M,20.8739726,27,loss,adult
A74,12-05-2020,0,2.0,1366.0,2.0,M,20.8739726,28,loss,adult
A74,12-05-2020,0,3.0,632.0,2.0,M,20.8739726,29,loss,adult
A74,12-05-2020,0,1.0,470.0,1.0,M,20.8739726,30,loss,adult
A74,12-05-2020,0,2.0,308.0,2.0,M,20.8739726,31,loss,adult
A74,12-05-2020,0,3.0,673.0,2.0,M,20.8739726,32,loss,adult
A74,12-05-2020,1,4.0,633.0,3.0,M,20.8739726,33,loss,adult
A74,12-05-2020,1,5.0,181.0,4.0,M,20.8739726,34,loss,adult
A74,12-05-2020,0,1.0,285.0,1.0,M,20.8739726,35,loss,adult
A74,12-05-2020,0,2.0,314.0,2.0,M,20.8739726,36,loss,adult
A74,12-05-2020,0,3.0,399.0,2.0,M,20.8739726,37,loss,adult
A74,12-05-2020,0,1.0,187.0,1.0,M,20.8739726,38,loss,adult
A74,12-05-2020,1,4.0,764.0,3.0,M,20.8739726,39,loss,adult
A74,12-05-2020,1,5.0,200.0,4.0,M,20.8739726,40,loss,adult
A75,12-05-2020,0,1.0,1264.0,3.0,M,21.11780822,1,loss,adult
A75,12-05-2020,1,5.0,357.0,4.0,M,21.11780822,2,loss,adult
A75,12-05-2020,1,2.0,1018.0,1.0,M,21.11780822,3,loss,adult
A75,12-05-2020,1,4.0,1467.0,2.0,M,21.11780822,4,loss,adult
A75,12-05-2020,1,3.0,771.0,2.0,M,21.11780822,5,loss,adult
A75,12-05-2020,0,1.0,768.0,4.0,M,21.11780822,6,loss,adult
A75,12-05-2020,1,3.0,1979.0,1.0,M,21.11780822,7,loss,adult
A75,12-05-2020,1,5.0,701.0,3.0,M,21.11780822,8,loss,adult
A75,12-05-2020,1,4.0,619.0,2.0,M,21.11780822,9,loss,adult
A75,12-05-2020,1,2.0,743.0,1.0,M,21.11780822,10,loss,adult
A75,12-05-2020,1,4.0,428.0,2.0,M,21.11780822,11,loss,adult
A75,12-05-2020,0,1.0,579.0,4.0,M,21.11780822,12,loss,adult
A75,12-05-2020,1,5.0,279.0,3.0,M,21.11780822,13,loss,adult
A75,12-05-2020,1,3.0,1165.0,1.0,M,21.11780822,14,loss,adult
A75,12-05-2020,0,2.0,518.0,4.0,M,21.11780822,15,loss,adult
A75,12-05-2020,0,2.0,2913.0,4.0,M,21.11780822,16,loss,adult
A75,12-05-2020,0,1.0,2472.0,4.0,M,21.11780822,17,loss,adult
A75,12-05-2020,1,3.0,1010.0,1.0,M,21.11780822,18,loss,adult
A75,12-05-2020,1,5.0,312.0,3.0,M,21.11780822,19,loss,adult
A75,12-05-2020,1,4.0,169.0,2.0,M,21.11780822,20,loss,adult
A75,12-05-2020,1,4.0,346.0,2.0,M,21.11780822,21,loss,adult
A75,12-05-2020,0,1.0,498.0,5.0,M,21.11780822,22,loss,adult
A75,12-05-2020,1,5.0,342.0,3.0,M,21.11780822,23,loss,adult
A75,12-05-2020,1,2.0,1006.0,1.0,M,21.11780822,24,loss,adult
A75,12-05-2020,1,3.0,565.0,1.0,M,21.11780822,25,loss,adult
A75,12-05-2020,1,2.0,372.0,1.0,M,21.11780822,26,loss,adult
A75,12-05-2020,1,5.0,1074.0,3.0,M,21.11780822,27,loss,adult
A75,12-05-2020,1,4.0,516.0,2.0,M,21.11780822,28,loss,adult
A75,12-05-2020,0,1.0,578.0,5.0,M,21.11780822,29,loss,adult
A75,12-05-2020,1,3.0,698.0,1.0,M,21.11780822,30,loss,adult
A75,12-05-2020,1,3.0,298.0,1.0,M,21.11780822,31,loss,adult
A75,12-05-2020,0,1.0,465.0,5.0,M,21.11780822,32,loss,adult
A75,12-05-2020,1,4.0,382.0,2.0,M,21.11780822,33,loss,adult
A75,12-05-2020,0,2.0,489.0,4.0,M,21.11780822,34,loss,adult
A75,12-05-2020,1,5.0,274.0,3.0,M,21.11780822,35,loss,adult
A75,12-05-2020,1,3.0,230.0,2.0,M,21.11780822,36,loss,adult
A75,12-05-2020,1,5.0,424.0,3.0,M,21.11780822,37,loss,adult
A75,12-05-2020,0,1.0,685.0,1.0,M,21.11780822,38,loss,adult
A75,12-05-2020,0,2.0,1296.0,4.0,M,21.11780822,39,loss,adult
A75,12-05-2020,1,4.0,511.0,2.0,M,21.11780822,40,loss,adult
A76,12-05-2020,1,3.0,3691.0,2.0,M,21.11780822,1,loss,adult
A76,12-05-2020,0,1.0,2224.0,4.0,M,21.11780822,2,loss,adult
A76,12-05-2020,0,2.0,1959.0,3.0,M,21.11780822,3,loss,adult
A76,12-05-2020,0,4.0,2522.0,3.0,M,21.11780822,4,loss,adult
