Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
186	loss	01-16-2021	16:17:45						
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	6995.0	5.0
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	1571.0	5.0
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	接受	2171.0	1.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	2626.0	5.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	1445.0	5.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	1274.0	5.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	705.0	5.0
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	拒绝	1224.0	5.0
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	1129.0	3.0
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	1532.0	5.0
186	loss	01-16-2021	16:17:45						
186	loss	01-16-2021	16:17:45						
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	2669.0	5.0
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	2294.0	5.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	660.0	5.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	1212.0	5.0
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	拒绝	2930.0	5.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	799.0	5.0
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	1114.0	5.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	5360.0	5.0
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	1136.0	3.0
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	拒绝	889.0	3.0
186	loss	01-16-2021	16:17:45						
186	loss	01-16-2021	16:17:45						
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	2303.0	5.0
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	拒绝	1164.0	5.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	1376.0	3.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	677.0	3.0
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	727.0	3.0
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	1271.0	3.0
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	662.0	3.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	543.0	3.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	534.0	3.0
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	拒绝	547.0	3.0
186	loss	01-16-2021	16:17:45						
186	loss	01-16-2021	16:17:45						
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	拒绝	762.0	3.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	457.0	3.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	416.0	3.0
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	325.0	3.0
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	1033.0	3.0
186	loss	01-16-2021	16:17:45	-1.0	-9.0	unfair	拒绝	276.0	3.0
186	loss	01-16-2021	16:17:45	-3.0	-7.0	7月3日	拒绝	2030.0	3.0
186	loss	01-16-2021	16:17:45	-2.0	-8.0	unfair	拒绝	548.0	3.0
186	loss	01-16-2021	16:17:45	-5.0	-5.0	fair	接受	2077.0	5.0
186	loss	01-16-2021	16:17:45	-4.0	-6.0	fair	拒绝	644.0	5.0
186	gain	01-16-2021	16:23:26						
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	接受	900.0	5.0
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	接受	1598.0	3.0
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	接受	296.0	3.0
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	442.0	3.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	接受	599.0	3.0
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	接受	1181.0	3.0
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	拒绝	697.0	3.0
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	1387.0	3.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	拒绝	869.0	3.0
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	拒绝	1008.0	3.0
186	gain	01-16-2021	16:23:26						
186	gain	01-16-2021	16:23:26						
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	拒绝	861.0	3.0
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	1541.0	3.0
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	接受	1215.0	3.0
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	拒绝	384.0	3.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	拒绝	641.0	3.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	拒绝	472.0	3.0
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	拒绝	400.0	3.0
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	接受	1160.0	3.0
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	1495.0	3.0
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	接受	845.0	3.0
186	gain	01-16-2021	16:23:26						
186	gain	01-16-2021	16:23:26						
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	1291.0	3.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	接受	310.0	3.0
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	拒绝	218.0	5.0
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	接受	397.0	5.0
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	接受	746.0	5.0
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	695.0	5.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	接受	587.0	5.0
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	接受	1472.0	3.0
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	接受	5688.0	3.0
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	接受	1028.0	5.0
186	gain	01-16-2021	16:23:26						
186	gain	01-16-2021	16:23:26						
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	接受	1159.0	4.0
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	拒绝	1147.0	4.0
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	接受	1095.0	3.0
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	1913.0	4.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	拒绝	1664.0	2.0
186	gain	01-16-2021	16:23:26	6.0	4.0	fair	接受	1600.0	4.0
186	gain	01-16-2021	16:23:26	7.0	3.0	unfair	拒绝	1829.0	4.0
186	gain	01-16-2021	16:23:26	9.0	1.0	unfair	拒绝	1355.0	4.0
186	gain	01-16-2021	16:23:26	5.0	5.0	fair	接受	1136.0	5.0
186	gain	01-16-2021	16:23:26	8.0	2.0	unfair	拒绝	1471.0	4.0
