Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
163	03-13-2022	13:48:52	1					
163	03-13-2022	13:48:52	2	分享	CC	人	6752.0	5.0
163	03-13-2022	13:48:52	3	分享	CC	人	5774.0	5.0
163	03-13-2022	13:48:52	4	分享	CC	人	2828.0	5.0
163	03-13-2022	13:48:52	5	分享	CC	人	818.0	5.0
163	03-13-2022	13:48:52	6	分享	CD	人	1651.0	5.0
163	03-13-2022	13:48:52	7	分享	CD	人	1276.0	5.0
163	03-13-2022	13:48:52	8	分享	CD	人	675.0	5.0
163	03-13-2022	13:48:52	9	分享	CC	人	460.0	5.0
163	03-13-2022	13:48:52	10	分享	CD	人	650.0	5.0
163	03-13-2022	13:48:52	11	分享	CC	人	488.0	5.0
163	03-13-2022	13:48:52	12					
163	03-13-2022	13:48:52	13					
163	03-13-2022	13:48:52	14	分享	CC	电脑	2968.0	5.0
163	03-13-2022	13:48:52	15	分享	CC	电脑	1283.0	5.0
163	03-13-2022	13:48:52	16	分享	CC	电脑	899.0	5.0
163	03-13-2022	13:48:52	17	分享	CC	电脑	411.0	5.0
163	03-13-2022	13:48:52	18	分享	CD	电脑	407.0	5.0
163	03-13-2022	13:48:52	19	独占	DC	电脑	4040.0	3.0
163	03-13-2022	13:48:52	20	独占	DD	电脑	3018.0	3.0
163	03-13-2022	13:48:52	21	独占	DC	电脑	5243.0	3.0
163	03-13-2022	13:48:52	22	分享	CD	电脑	5451.0	3.0
163	03-13-2022	13:48:52	23	独占	DD	电脑	855.0	3.0
163	03-13-2022	13:48:52	24					
163	03-13-2022	13:48:52	25					
163	03-13-2022	13:48:52	26	分享	CD	人	1854.0	3.0
163	03-13-2022	13:48:52	27	独占	DC	人	935.0	3.0
163	03-13-2022	13:48:52	28	独占	DD	人	8767.0	3.0
163	03-13-2022	13:48:52	29	分享	CD	人	612.0	3.0
163	03-13-2022	13:48:52	30	独占	DD	人	391.0	3.0
163	03-13-2022	13:48:52	31	独占	DD	人	706.0	3.0
163	03-13-2022	13:48:52	32	独占	DC	人	377.0	3.0
163	03-13-2022	13:48:52	33	独占	DC	人	631.0	3.0
163	03-13-2022	13:48:52	34	分享	CC	人	611.0	3.0
163	03-13-2022	13:48:52	35	分享	CD	人	610.0	3.0
163	03-13-2022	13:48:52	36					
163	03-13-2022	13:48:52	37					
163	03-13-2022	13:48:52	38	独占	DC	电脑	443.0	3.0
163	03-13-2022	13:48:52	39	独占	DD	电脑	704.0	3.0
163	03-13-2022	13:48:52	40	独占	DD	电脑	501.0	3.0
163	03-13-2022	13:48:52	41	独占	DD	电脑	1397.0	3.0
163	03-13-2022	13:48:52	42	分享	CD	电脑	703.0	3.0
163	03-13-2022	13:48:52	43	独占	DC	电脑	441.0	3.0
163	03-13-2022	13:48:52	44	独占	DD	电脑	709.0	3.0
163	03-13-2022	13:48:52	45	分享	CD	电脑	426.0	3.0
163	03-13-2022	13:48:52	46	分享	CC	电脑	524.0	5.0
163	03-13-2022	13:48:52	47	分享	CC	电脑	844.0	5.0
