Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
232	08-20-2021	10:19:39	1					
232	08-20-2021	10:19:39	2	独占	DC	人	4055.0	4.0
232	08-20-2021	10:19:39	3	分享	CD	人	10245.0	1.0
232	08-20-2021	10:19:39	4	独占	DD	人	4425.0	4.0
232	08-20-2021	10:19:39	5	独占	DC	人	2439.0	5.0
232	08-20-2021	10:19:39	6	独占	DC	人	9058.0	5.0
232	08-20-2021	10:19:39	7	分享	CD	人	2497.0	1.0
232	08-20-2021	10:19:39	8	独占	DD	人	1586.0	4.0
232	08-20-2021	10:19:39	9	独占	DD	人	1627.0	4.0
232	08-20-2021	10:19:39	10	独占	DC	人	1583.0	5.0
232	08-20-2021	10:19:39	11	分享	CD	人	6635.0	3.0
232	08-20-2021	10:19:39	12					
232	08-20-2021	10:19:39	13					
232	08-20-2021	10:19:39	14	独占	DC	电脑	6189.0	3.0
232	08-20-2021	10:19:39	15	独占	DD	电脑	2930.0	3.0
232	08-20-2021	10:19:39	16	独占	DD	电脑	2204.0	3.0
232	08-20-2021	10:19:39	17	分享	CC	电脑	2314.0	3.0
232	08-20-2021	10:19:39	18	独占	DD	电脑	398.0	4.0
232	08-20-2021	10:19:39	19	独占	DC	电脑	6740.0	3.0
232	08-20-2021	10:19:39	20	独占	DC	电脑	862.0	3.0
232	08-20-2021	10:19:39	21	分享	CD	电脑	1050.0	3.0
232	08-20-2021	10:19:39	22	独占	DC	电脑	2020.0	3.0
232	08-20-2021	10:19:39	23	独占	DC	电脑	581.0	3.0
232	08-20-2021	10:19:39	24					
232	08-20-2021	10:19:39	25					
232	08-20-2021	10:19:39	26	独占	DD	人	2338.0	3.0
232	08-20-2021	10:19:39	27	独占	DD	人	924.0	3.0
232	08-20-2021	10:19:39	28	分享	CC	人	527.0	3.0
232	08-20-2021	10:19:39	29	独占	DC	人	24811.0	3.0
232	08-20-2021	10:19:39	30	独占	DC	人	554.0	3.0
232	08-20-2021	10:19:39	31	独占	DC	人	3496.0	3.0
232	08-20-2021	10:19:39	32	独占	DD	人	1346.0	3.0
232	08-20-2021	10:19:39	33	独占	DC	人	1257.0	3.0
232	08-20-2021	10:19:39	34	分享	CD	人	497.0	3.0
232	08-20-2021	10:19:39	35	独占	DC	人	1822.0	3.0
232	08-20-2021	10:19:39	36					
232	08-20-2021	10:19:39	37					
232	08-20-2021	10:19:39	38	独占	DD	电脑	1737.0	3.0
232	08-20-2021	10:19:39	39	独占	DD	电脑	806.0	3.0
232	08-20-2021	10:19:39	40	分享	CC	电脑	2003.0	3.0
232	08-20-2021	10:19:39	41	独占	DD	电脑	1070.0	3.0
232	08-20-2021	10:19:39	42	分享	CD	电脑	2812.0	3.0
232	08-20-2021	10:19:39	43	独占	DD	电脑	992.0	3.0
232	08-20-2021	10:19:39	44	独占	DC	电脑	642.0	3.0
232	08-20-2021	10:19:39	45	独占	DC	电脑	583.0	3.0
232	08-20-2021	10:19:39	46	独占	DD	电脑	440.0	3.0
232	08-20-2021	10:19:39	47	独占	DC	电脑	886.0	3.0
