Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
78	11-21-2020	11:16:12	1					
78	11-21-2020	11:16:12	2	分享	CC	人	5501.0	5.0
78	11-21-2020	11:16:12	3	分享	CD	人	2768.0	3.0
78	11-21-2020	11:16:12	4	分享	CD	人	2237.0	3.0
78	11-21-2020	11:16:12	5	分享	CC	人	1807.0	5.0
78	11-21-2020	11:16:12	6	分享	CD	人	1784.0	2.0
78	11-21-2020	11:16:12	7	分享	CD	人	2284.0	2.0
78	11-21-2020	11:16:12	8	分享	CC	人	2389.0	5.0
78	11-21-2020	11:16:12	9	分享	CD	人	1214.0	2.0
78	11-21-2020	11:16:12	10	分享	CC	人	14429.0	5.0
78	11-21-2020	11:16:12	11	分享	CD	人	6047.0	3.0
78	11-21-2020	11:16:12	12					
78	11-21-2020	11:16:12	13					
78	11-21-2020	11:16:12	14	独占	DC	电脑	2629.0	3.0
78	11-21-2020	11:16:12	15	分享	CD	电脑	1296.0	3.0
78	11-21-2020	11:16:12	16	分享	CD	电脑	5924.0	2.0
78	11-21-2020	11:16:12	17	独占	DC	电脑	869.0	3.0
78	11-21-2020	11:16:12	18	分享	CD	电脑	1638.0	2.0
78	11-21-2020	11:16:12	19	分享	CC	电脑	1239.0	5.0
78	11-21-2020	11:16:12	20	分享	CD	电脑	575.0	2.0
78	11-21-2020	11:16:12	21	分享	CD	电脑	2702.0	2.0
78	11-21-2020	11:16:12	22	独占	DC	电脑	381.0	4.0
78	11-21-2020	11:16:12	23	独占	DD	电脑	1049.0	3.0
78	11-21-2020	11:16:12	24					
78	11-21-2020	11:16:12	25					
78	11-21-2020	11:16:12	26	分享	CD	人	5723.0	2.0
78	11-21-2020	11:16:12	27	分享	CC	人	7017.0	5.0
78	11-21-2020	11:16:12	28	分享	CC	人	1513.0	5.0
78	11-21-2020	11:16:12	29	分享	CD	人	2441.0	2.0
78	11-21-2020	11:16:12	30	分享	CD	人	765.0	1.0
78	11-21-2020	11:16:12	31	分享	CC	人	2295.0	5.0
78	11-21-2020	11:16:12	32	分享	CC	人	11453.0	5.0
78	11-21-2020	11:16:12	33	分享	CC	人	1340.0	5.0
78	11-21-2020	11:16:12	34	分享	CD	人	1710.0	2.0
78	11-21-2020	11:16:12	35	分享	CC	人	1129.0	5.0
78	11-21-2020	11:16:12	36					
78	11-21-2020	11:16:12	37					
78	11-21-2020	11:16:12	38	独占	DC	电脑	2802.0	3.0
78	11-21-2020	11:16:12	39	独占	DC	电脑	910.0	3.0
78	11-21-2020	11:16:12	40	独占	DC	电脑	849.0	2.0
78	11-21-2020	11:16:12	41	独占	DC	电脑	2069.0	2.0
78	11-21-2020	11:16:12	42	独占	DD	电脑	866.0	3.0
78	11-21-2020	11:16:12	43	独占	DC	电脑	1516.0	3.0
78	11-21-2020	11:16:12	44	分享	CD	电脑	60636.0	2.0
78	11-21-2020	11:16:12	45	分享	CD	电脑	3910.0	2.0
78	11-21-2020	11:16:12	46	独占	DC	电脑	380.0	4.0
78	11-21-2020	11:16:12	47	独占	DD	电脑	897.0	3.0
