Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
33	07-31-2018	8:39:23	1					
33	07-31-2018	8:39:23	2	独占	DD	人	4216.0	2.0
33	07-31-2018	8:39:23	3	分享	CD	人	3378.0	3.0
33	07-31-2018	8:39:23	4	分享	CC	人	6096.0	4.0
33	07-31-2018	8:39:23	5	独占	DD	人	2771.0	3.0
33	07-31-2018	8:39:23	6	分享	CC	人	4017.0	4.0
33	07-31-2018	8:39:23	7	独占	DC	人	3562.0	3.0
33	07-31-2018	8:39:23	8	分享	CD	人	3070.0	1.0
33	07-31-2018	8:39:23	9	分享	CD	人	2780.0	1.0
33	07-31-2018	8:39:23	10	分享	CC	人	2527.0	4.0
33	07-31-2018	8:39:23	11	分享	CD	人	4944.0	2.0
33	07-31-2018	8:39:23	12					
33	07-31-2018	8:39:23	13					
33	07-31-2018	8:39:23	14	独占	DD	电脑	3893.0	3.0
33	07-31-2018	8:39:23	15	分享	CD	电脑	2455.0	2.0
33	07-31-2018	8:39:23	16	独占	DD	电脑	2487.0	3.0
33	07-31-2018	8:39:23	17	独占	DD	电脑	529.0	2.0
33	07-31-2018	8:39:23	18	独占	DC	电脑	420.0	4.0
33	07-31-2018	8:39:23	19	独占	DD	电脑	1260.0	3.0
33	07-31-2018	8:39:23	20	分享	CD	电脑	1249.0	1.0
33	07-31-2018	8:39:23	21	独占	DC	电脑	2022.0	3.0
33	07-31-2018	8:39:23	22	分享	CD	电脑	1833.0	2.0
33	07-31-2018	8:39:23	23	独占	DD	电脑	454.0	3.0
33	07-31-2018	8:39:23	24					
33	07-31-2018	8:39:23	25					
33	07-31-2018	8:39:23	26	分享	CD	人	2204.0	2.0
33	07-31-2018	8:39:23	27	独占	DC	人	2860.0	3.0
33	07-31-2018	8:39:23	28	独占	DD	人	2283.0	3.0
33	07-31-2018	8:39:23	29	独占	DC	人	1700.0	4.0
33	07-31-2018	8:39:23	30	分享	CC	人	2990.0	3.0
33	07-31-2018	8:39:23	31	分享	CC	人	2566.0	3.0
33	07-31-2018	8:39:23	32	独占	DC	人	1816.0	3.0
33	07-31-2018	8:39:23	33	分享	CC	人	3205.0	3.0
33	07-31-2018	8:39:23	34	分享	CD	人	2253.0	4.0
33	07-31-2018	8:39:23	35	分享	CD	人	4555.0	3.0
33	07-31-2018	8:39:23	36					
33	07-31-2018	8:39:23	37					
33	07-31-2018	8:39:23	38	独占	DC	电脑	1694.0	3.0
33	07-31-2018	8:39:23	39	分享	CC	电脑	277.0	3.0
33	07-31-2018	8:39:23	40	分享	CD	电脑	598.0	3.0
33	07-31-2018	8:39:23	41	分享	CC	电脑	338.0	3.0
33	07-31-2018	8:39:23	42	独占	DD	电脑	280.0	3.0
33	07-31-2018	8:39:23	43	独占	DC	电脑	267.0	3.0
33	07-31-2018	8:39:23	44	独占	DC	电脑	1122.0	3.0
33	07-31-2018	8:39:23	45	分享	CC	电脑	342.0	3.0
33	07-31-2018	8:39:23	46	独占	DC	电脑	240.0	3.0
33	07-31-2018	8:39:23	47	独占	DC	电脑	582.0	3.0
