Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
144	10-05-2019	16:32:47	1					
144	10-05-2019	16:32:47	2	分享	CD	人	1444.0	4.0
144	10-05-2019	16:32:47	3	分享	CC	人	1767.0	5.0
144	10-05-2019	16:32:47	4	独占	DD	人	1140.0	5.0
144	10-05-2019	16:32:47	5	独占	DC	人	768.0	5.0
144	10-05-2019	16:32:47	6	分享	CC	人	498.0	4.0
144	10-05-2019	16:32:47	7	分享	CD	人	1082.0	4.0
144	10-05-2019	16:32:47	8	独占	DC	人	1457.0	2.0
144	10-05-2019	16:32:47	9	独占	DC	人	666.0	4.0
144	10-05-2019	16:32:47	10	分享	CC	人	825.0	4.0
144	10-05-2019	16:32:47	11	分享	CD	人	694.0	5.0
144	10-05-2019	16:32:47	12					
144	10-05-2019	16:32:47	13					
144	10-05-2019	16:32:47	14	独占	DD	电脑	1892.0	5.0
144	10-05-2019	16:32:47	15	独占	DD	电脑	610.0	5.0
144	10-05-2019	16:32:47	16	独占	DD	电脑	1019.0	4.0
144	10-05-2019	16:32:47	17	独占	DD	电脑	1231.0	5.0
144	10-05-2019	16:32:47	18	独占	DC	电脑	1104.0	4.0
144	10-05-2019	16:32:47	19	分享	CC	电脑	619.0	4.0
144	10-05-2019	16:32:47	20	分享	CC	电脑	2148.0	3.0
144	10-05-2019	16:32:47	21	独占	DD	电脑	646.0	4.0
144	10-05-2019	16:32:47	22	独占	DD	电脑	578.0	4.0
144	10-05-2019	16:32:47	23	分享	CC	电脑	515.0	4.0
144	10-05-2019	16:32:47	24					
144	10-05-2019	16:32:47	25					
144	10-05-2019	16:32:47	26	分享	CD	人	497.0	4.0
144	10-05-2019	16:32:47	27	分享	CC	人	590.0	5.0
144	10-05-2019	16:32:47	28	分享	CC	人	4952.0	5.0
144	10-05-2019	16:32:47	29	分享	CD	人	1261.0	5.0
144	10-05-2019	16:32:47	30	分享	CD	人	1497.0	5.0
144	10-05-2019	16:32:47	31	分享	CD	人	604.0	5.0
144	10-05-2019	16:32:47	32	独占	DD	人	667.0	4.0
144	10-05-2019	16:32:47	33	独占	DC	人	646.0	5.0
144	10-05-2019	16:32:47	34	分享	CC	人	579.0	5.0
144	10-05-2019	16:32:47	35	独占	DD	人	1364.0	4.0
144	10-05-2019	16:32:47	36					
144	10-05-2019	16:32:47	37					
144	10-05-2019	16:32:47	38	独占	DD	电脑	693.0	4.0
144	10-05-2019	16:32:47	39	独占	DC	电脑	601.0	3.0
144	10-05-2019	16:32:47	40	独占	DD	电脑	955.0	4.0
144	10-05-2019	16:32:47	41	分享	CC	电脑	738.0	5.0
144	10-05-2019	16:32:47	42	独占	DC	电脑	635.0	5.0
144	10-05-2019	16:32:47	43	分享	CC	电脑	719.0	5.0
144	10-05-2019	16:32:47	44	独占	DD	电脑	71.0	3.0
144	10-05-2019	16:32:47	45	独占	DC	电脑	420.0	3.0
144	10-05-2019	16:32:47	46	独占	DD	电脑	557.0	3.0
144	10-05-2019	16:32:47	47	独占	DC	电脑	1059.0	2.0
