Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
197	loss	08-27-2021	17:05:38						
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	5700.0	1.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	2719.0	1.0
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	8338.0	5.0
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	3407.0	1.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	6275.0	1.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	3274.0	1.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	2437.0	1.0
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	1231.0	1.0
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	5645.0	1.0
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	3017.0	1.0
197	loss	08-27-2021	17:05:38						
197	loss	08-27-2021	17:05:38						
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	15365.0	1.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	1052.0	1.0
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	1381.0	5.0
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	1800.0	1.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	1363.0	1.0
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	1990.0	1.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	2685.0	1.0
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	3604.0	2.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	1539.0	1.0
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	813.0	5.0
197	loss	08-27-2021	17:05:38						
197	loss	08-27-2021	17:05:38						
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	2536.0	5.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	2359.0	1.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	2648.0	2.0
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	4337.0	1.0
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	2635.0	2.0
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	1598.0	5.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	6067.0	1.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	8133.0	3.0
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	2487.0	3.0
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	1239.0	3.0
197	loss	08-27-2021	17:05:38						
197	loss	08-27-2021	17:05:38						
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	2580.0	5.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	3546.0	1.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	1919.0	1.0
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	1001.0	1.0
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	1894.0	2.0
197	loss	08-27-2021	17:05:38	-3.0	-7.0	7月3日	拒绝	2186.0	1.0
197	loss	08-27-2021	17:05:38	-4.0	-6.0	fair	拒绝	1675.0	2.0
197	loss	08-27-2021	17:05:38	-5.0	-5.0	fair	接受	1496.0	5.0
197	loss	08-27-2021	17:05:38	-1.0	-9.0	unfair	拒绝	7908.0	1.0
197	loss	08-27-2021	17:05:38	-2.0	-8.0	unfair	拒绝	3038.0	1.0
197	gain	08-27-2021	17:11:43						
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	3252.0	1.0
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	2196.0	5.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	接受	3916.0	1.0
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	接受	7128.0	3.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	拒绝	5009.0	1.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	拒绝	2554.0	1.0
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	1354.0	1.0
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	拒绝	1977.0	1.0
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	1722.0	5.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	拒绝	5473.0	1.0
197	gain	08-27-2021	17:11:43						
197	gain	08-27-2021	17:11:43						
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	2917.0	5.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	拒绝	2434.0	1.0
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	拒绝	3708.0	3.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	拒绝	1985.0	1.0
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	2156.0	1.0
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	1943.0	4.0
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	拒绝	3619.0	1.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	拒绝	4229.0	1.0
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	2876.0	1.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	拒绝	5052.0	1.0
197	gain	08-27-2021	17:11:43						
197	gain	08-27-2021	17:11:43						
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	1475.0	5.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	拒绝	6925.0	1.0
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	拒绝	5789.0	3.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	拒绝	2123.0	1.0
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	561.0	1.0
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	901.0	1.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	拒绝	765.0	1.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	接受	796.0	1.0
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	接受	4545.0	4.0
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	1294.0	5.0
197	gain	08-27-2021	17:11:43						
197	gain	08-27-2021	17:11:43						
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	接受	6585.0	5.0
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	1461.0	1.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	接受	824.0	5.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	拒绝	942.0	1.0
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	1703.0	5.0
197	gain	08-27-2021	17:11:43	5.0	5.0	fair	接受	778.0	3.0
197	gain	08-27-2021	17:11:43	7.0	3.0	unfair	拒绝	2844.0	1.0
197	gain	08-27-2021	17:11:43	8.0	2.0	unfair	拒绝	1369.0	1.0
197	gain	08-27-2021	17:11:43	9.0	1.0	unfair	拒绝	560.0	1.0
197	gain	08-27-2021	17:11:43	6.0	4.0	fair	接受	3932.0	5.0
