Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
157.0	gain	08-08-2021	11:55:21						
157.0	gain	08-08-2021	11:55:21	9.0	1.0	unfair	拒绝	5380.0	1.0
157.0	gain	08-08-2021	11:55:21	7.0	3.0	7月3日	拒绝	2760.0	1.0
157.0	gain	08-08-2021	11:55:21	5.0	5.0	fair	接受	2507.0	5.0
157.0	gain	08-08-2021	11:55:21	8.0	2.0	unfair	拒绝	4681.0	1.0
157.0	gain	08-08-2021	11:55:21	6.0	4.0	fair	接受	3576.0	3.0
157.0	gain	08-08-2021	11:55:21	7.0	3.0	7月3日	拒绝	1522.0	2.0
157.0	gain	08-08-2021	11:55:21	5.0	5.0	fair	接受	2101.0	5.0
157.0	gain	08-08-2021	11:55:21	9.0	1.0	unfair	拒绝	1736.0	1.0
157.0	gain	08-08-2021	11:55:21	6.0	4.0	fair	接受	2148.0	2.0
157.0	gain	08-08-2021	11:55:21	8.0	2.0	unfair	拒绝	903.0	1.0
157.0	gain	08-08-2021	11:55:21						
157.0	gain	08-08-2021	11:55:21						
157.0	gain	08-08-2021	11:55:21	8.0	2.0	unfair	拒绝	1166.0	1.0
157.0	gain	08-08-2021	11:55:21	6.0	4.0	fair	接受	2899.0	2.0
157.0	gain	08-08-2021	11:55:21	5.0	5.0	fair	接受	2680.0	5.0
157.0	gain	08-08-2021	11:55:21	9.0	1.0	unfair	拒绝	690.0	1.0
157.0	gain	08-08-2021	11:55:21	7.0	3.0	7月3日	拒绝	1972.0	1.0
157.0	gain	08-08-2021	11:55:21	9.0	1.0	unfair	拒绝	563.0	1.0
157.0	gain	08-08-2021	11:55:21	6.0	4.0	fair	接受	993.0	2.0
157.0	gain	08-08-2021	11:55:21	8.0	2.0	unfair	拒绝	660.0	1.0
157.0	gain	08-08-2021	11:55:21	7.0	3.0	7月3日	拒绝	1986.0	1.0
157.0	gain	08-08-2021	11:55:21	5.0	5.0	fair	接受	1073.0	5.0
157.0	gain	08-08-2021	11:55:21						
157.0	gain	08-08-2021	11:55:21						
157.0	gain	08-08-2021	11:55:21	7.0	3.0	7月3日	拒绝	929.0	1.0
157.0	gain	08-08-2021	11:55:21	5.0	5.0	fair	接受	1114.0	5.0
157.0	gain	08-08-2021	11:55:21	6.0	4.0	fair	接受	1202.0	2.0
157.0	gain	08-08-2021	11:55:21	8.0	2.0	unfair	拒绝	880.0	1.0
157.0	gain	08-08-2021	11:55:21	9.0	1.0	unfair	拒绝	848.0	1.0
157.0	gain	08-08-2021	11:55:21	7.0	3.0	7月3日	拒绝	933.0	1.0
157.0	gain	08-08-2021	11:55:21	6.0	4.0	fair	接受	660.0	1.0
157.0	gain	08-08-2021	11:55:21	8.0	2.0	unfair	拒绝	773.0	1.0
