Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
209	05-23-2021	9:33:53	1					
209	05-23-2021	9:33:53	2	独占	DD	人	15708.0	2.0
209	05-23-2021	9:33:53	3	分享	CC	人	14115.0	5.0
209	05-23-2021	9:33:53	4	独占	DD	人	18063.0	2.0
209	05-23-2021	9:33:53	5	分享	CC	人	8787.0	5.0
209	05-23-2021	9:33:53	6	分享	CD	人	7655.0	3.0
209	05-23-2021	9:33:53	7	独占	DC	人	7956.0	5.0
209	05-23-2021	9:33:53	8	独占	DD	人	14955.0	1.0
209	05-23-2021	9:33:53	9	分享	CD	人	4938.0	2.0
209	05-23-2021	9:33:53	10	独占	DC	人	5539.0	5.0
209	05-23-2021	9:33:53	11	分享	CC	人	12040.0	4.0
209	05-23-2021	9:33:53	12					
209	05-23-2021	9:33:53	13					
209	05-23-2021	9:33:53	14	独占	DD	电脑	6526.0	2.0
209	05-23-2021	9:33:53	15	分享	CD	电脑	9509.0	1.0
209	05-23-2021	9:33:53	16	独占	DC	电脑	2809.0	5.0
209	05-23-2021	9:33:53	17	独占	DC	电脑	9614.0	5.0
209	05-23-2021	9:33:53	18	分享	CD	电脑	3289.0	2.0
209	05-23-2021	9:33:53	19	独占	DC	电脑	7907.0	5.0
209	05-23-2021	9:33:53	20	独占	DD	电脑	4490.0	2.0
209	05-23-2021	9:33:53	21	分享	CD	电脑	4519.0	1.0
209	05-23-2021	9:33:53	22	独占	DC	电脑	7335.0	5.0
209	05-23-2021	9:33:53	23	独占	DD	电脑	902.0	2.0
209	05-23-2021	9:33:53	24					
209	05-23-2021	9:33:53	25					
209	05-23-2021	9:33:53	26	独占	DC	人	6708.0	5.0
209	05-23-2021	9:33:53	27	独占	DC	人	3199.0	5.0
209	05-23-2021	9:33:53	28	独占	DC	人	1135.0	5.0
209	05-23-2021	9:33:53	29	独占	DD	人	920.0	2.0
209	05-23-2021	9:33:53	30	分享	CC	人	1398.0	4.0
209	05-23-2021	9:33:53	31	独占	DD	人	7536.0	2.0
209	05-23-2021	9:33:53	32	分享	CC	人	1640.0	4.0
209	05-23-2021	9:33:53	33	独占	DD	人	1962.0	2.0
209	05-23-2021	9:33:53	34	分享	CD	人	2033.0	1.0
209	05-23-2021	9:33:53	35	独占	DD	人	1835.0	2.0
209	05-23-2021	9:33:53	36					
209	05-23-2021	9:33:53	37					
209	05-23-2021	9:33:53	38	独占	DC	电脑	5490.0	5.0
209	05-23-2021	9:33:53	39	独占	DD	电脑	2062.0	2.0
209	05-23-2021	9:33:53	40	分享	CC	电脑	653.0	4.0
209	05-23-2021	9:33:53	41	独占	DC	电脑	5401.0	5.0
209	05-23-2021	9:33:53	42	分享	CD	电脑	3951.0	1.0
209	05-23-2021	9:33:53	43	独占	DD	电脑	627.0	2.0
209	05-23-2021	9:33:53	44	独占	DC	电脑	2834.0	5.0
209	05-23-2021	9:33:53	45	分享	CC	电脑	5185.0	4.0
209	05-23-2021	9:33:53	46	独占	DD	电脑	2358.0	2.0
209	05-23-2021	9:33:53	47	分享	CC	电脑	1256.0	4.0
