Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
21	08-01-2018	15:28:34	0.5320197	2	0.5694444	0.4861111	0.4305556	0.5208333	999.0
