Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
40	10-02-2020	11:58:48	1					
40	10-02-2020	11:58:48	2	分享	CD	人	4745.0	2.0
40	10-02-2020	11:58:48	3	独占	DC	人	6728.0	4.0
40	10-02-2020	11:58:48	4	分享	CD	人	6496.0	2.0
40	10-02-2020	11:58:48	5	独占	DC	人	10561.0	5.0
40	10-02-2020	11:58:48	6	分享	CC	人	8209.0	4.0
40	10-02-2020	11:58:48	7	独占	DC	人	8395.0	5.0
40	10-02-2020	11:58:48	8	分享	CC	人	3980.0	5.0
40	10-02-2020	11:58:48	9	分享	CD	人	2689.0	2.0
40	10-02-2020	11:58:48	10	独占	DD	人	2274.0	4.0
40	10-02-2020	11:58:48	11	分享	CD	人	6461.0	1.0
40	10-02-2020	11:58:48	12					
40	10-02-2020	11:58:48	13					
40	10-02-2020	11:58:48	14	独占	DD	电脑	1355.0	5.0
40	10-02-2020	11:58:48	15	分享	CC	电脑	980.0	5.0
40	10-02-2020	11:58:48	16	独占	DD	电脑	693.0	4.0
40	10-02-2020	11:58:48	17	分享	CC	电脑	461.0	5.0
40	10-02-2020	11:58:48	18	独占	DD	电脑	2596.0	4.0
40	10-02-2020	11:58:48	19	分享	CD	电脑	2087.0	1.0
40	10-02-2020	11:58:48	20	分享	CC	电脑	1425.0	5.0
40	10-02-2020	11:58:48	21	独占	DD	电脑	4827.0	4.0
40	10-02-2020	11:58:48	22	分享	CC	电脑	625.0	4.0
40	10-02-2020	11:58:48	23	独占	DD	电脑	308.0	3.0
40	10-02-2020	11:58:48	24					
40	10-02-2020	11:58:48	25					
40	10-02-2020	11:58:48	26	独占	DD	人	2320.0	4.0
40	10-02-2020	11:58:48	27	分享	CC	人	820.0	4.0
40	10-02-2020	11:58:48	28	独占	DC	人	3979.0	5.0
40	10-02-2020	11:58:48	29	分享	CD	人	5771.0	3.0
40	10-02-2020	11:58:48	30	独占	DC	人	3928.0	3.0
40	10-02-2020	11:58:48	31	分享	CC	人	2503.0	3.0
40	10-02-2020	11:58:48	32	分享	CD	人	1036.0	3.0
40	10-02-2020	11:58:48	33	分享	CC	人	1577.0	3.0
40	10-02-2020	11:58:48	34	独占	DD	人	1929.0	3.0
40	10-02-2020	11:58:48	35	分享	CD	人	3505.0	2.0
40	10-02-2020	11:58:48	36					
40	10-02-2020	11:58:48	37					
40	10-02-2020	11:58:48	38	分享	CC	电脑	5381.0	3.0
40	10-02-2020	11:58:48	39	独占	DC	电脑	1772.0	3.0
40	10-02-2020	11:58:48	40	分享	CD	电脑	8557.0	3.0
40	10-02-2020	11:58:48	41	分享	CC	电脑	2555.0	4.0
40	10-02-2020	11:58:48	42	独占	DC	电脑	1186.0	3.0
40	10-02-2020	11:58:48	43	独占	DC	电脑	1412.0	4.0
40	10-02-2020	11:58:48	44	分享	CD	电脑	2329.0	2.0
40	10-02-2020	11:58:48	45	分享	CC	电脑	2399.0	4.0
40	10-02-2020	11:58:48	46	分享	CD	电脑	537.0	4.0
40	10-02-2020	11:58:48	47	分享	CD	电脑	500.0	4.0
