Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
110.0	loss	07-10-2021	14:33:38						
110.0	loss	07-10-2021	14:33:38	-2.0	-8.0	unfair	接受	6130.0	2.0
110.0	loss	07-10-2021	14:33:38	-5.0	-5.0	fair	接受	8854.0	2.0
110.0	loss	07-10-2021	14:33:38	-4.0	-6.0	fair	接受	7871.0	2.0
110.0	loss	07-10-2021	14:33:38	-1.0	-9.0	unfair	接受	5796.0	1.0
110.0	loss	07-10-2021	14:33:38	-3.0	-7.0	7月3日	接受	5921.0	1.0
110.0	loss	07-10-2021	14:33:38	-4.0	-6.0	fair	接受	4481.0	1.0
110.0	loss	07-10-2021	14:33:38	-3.0	-7.0	7月3日	接受	4852.0	1.0
110.0	loss	07-10-2021	14:33:38	-1.0	-9.0	unfair	接受	2748.0	1.0
110.0	loss	07-10-2021	14:33:38	-5.0	-5.0	fair	接受	3112.0	1.0
110.0	loss	07-10-2021	14:33:38	-2.0	-8.0	unfair	接受	2624.0	1.0
110.0	loss	07-10-2021	14:33:38						
110.0	loss	07-10-2021	14:33:38						
110.0	loss	07-10-2021	14:33:38	-2.0	-8.0	unfair	接受	6092.0	1.0
110.0	loss	07-10-2021	14:33:38	-1.0	-9.0	unfair	接受	1140.0	1.0
110.0	loss	07-10-2021	14:33:38	-5.0	-5.0	fair	接受	1033.0	1.0
110.0	loss	07-10-2021	14:33:38	-4.0	-6.0	fair	接受	6694.0	1.0
110.0	loss	07-10-2021	14:33:38	-3.0	-7.0	7月3日	接受	752.0	1.0
110.0	loss	07-10-2021	14:33:38	-3.0	-7.0	7月3日	接受	2508.0	1.0
110.0	loss	07-10-2021	14:33:38	-2.0	-8.0	unfair	接受	663.0	1.0
110.0	loss	07-10-2021	14:33:38	-5.0	-5.0	fair	接受	2267.0	1.0
110.0	loss	07-10-2021	14:33:38	-4.0	-6.0	fair	接受	5492.0	1.0
