Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
117	08-13-2019	11:19:04	1					
117	08-13-2019	11:19:04	2	分享	CD	人	334.0	5.0
117	08-13-2019	11:19:04	3	分享	CC	人	994.0	5.0
117	08-13-2019	11:19:04	4	分享	CD	人	507.0	3.0
117	08-13-2019	11:19:04	5	分享	CC	人	616.0	3.0
117	08-13-2019	11:19:04	6	分享	CC	人	388.0	5.0
117	08-13-2019	11:19:04	7	独占	DD	人	358.0	1.0
117	08-13-2019	11:19:04	8	分享	CC	人	471.0	5.0
117	08-13-2019	11:19:04	9	分享	CC	人	336.0	5.0
117	08-13-2019	11:19:04	10	分享	CC	人	523.0	5.0
117	08-13-2019	11:19:04	11	分享	CC	人	546.0	5.0
117	08-13-2019	11:19:04	12					
117	08-13-2019	11:19:04	13					
117	08-13-2019	11:19:04	14	独占	DD	电脑	470.0	5.0
117	08-13-2019	11:19:04	15	分享	CD	电脑	485.0	5.0
117	08-13-2019	11:19:04	16	分享	CD	电脑	1543.0	5.0
117	08-13-2019	11:19:04	17	分享	CD	电脑	486.0	3.0
117	08-13-2019	11:19:04	18	分享	CD	电脑	905.0	5.0
117	08-13-2019	11:19:04	19	分享	CD	电脑	399.0	1.0
117	08-13-2019	11:19:04	20	分享	CC	电脑	399.0	5.0
117	08-13-2019	11:19:04	21	分享	CD	电脑	632.0	5.0
117	08-13-2019	11:19:04	22	分享	CD	电脑	3644.0	5.0
117	08-13-2019	11:19:04	23	独占	DC	电脑	345.0	5.0
117	08-13-2019	11:19:04	24					
117	08-13-2019	11:19:04	25					
117	08-13-2019	11:19:04	26	独占	DC	人	773.0	1.0
117	08-13-2019	11:19:04	27	独占	DD	人	440.0	5.0
117	08-13-2019	11:19:04	28	分享	CD	人	1682.0	5.0
117	08-13-2019	11:19:04	29	独占	DD	人	761.0	5.0
117	08-13-2019	11:19:04	30	分享	CD	人	1140.0	5.0
117	08-13-2019	11:19:04	31	分享	CD	人	799.0	5.0
117	08-13-2019	11:19:04	32	独占	DC	人	461.0	5.0
117	08-13-2019	11:19:04	33	独占	DD	人	443.0	5.0
117	08-13-2019	11:19:04	34	独占	DD	人	414.0	5.0
117	08-13-2019	11:19:04	35	独占	DC	人	431.0	5.0
117	08-13-2019	11:19:04	36					
117	08-13-2019	11:19:04	37					
117	08-13-2019	11:19:04	38	独占	DC	电脑	379.0	4.0
117	08-13-2019	11:19:04	39	分享	CC	电脑	471.0	5.0
117	08-13-2019	11:19:04	40	分享	CC	电脑	319.0	5.0
117	08-13-2019	11:19:04	41	分享	CC	电脑	535.0	5.0
117	08-13-2019	11:19:04	42	独占	DD	电脑	723.0	2.0
117	08-13-2019	11:19:04	43	分享	CC	电脑	374.0	5.0
117	08-13-2019	11:19:04	44	分享	CC	电脑	652.0	1.0
117	08-13-2019	11:19:04	45	独占	DC	电脑	958.0	5.0
117	08-13-2019	11:19:04	46	独占	DC	电脑	442.0	5.0
117	08-13-2019	11:19:04	47	分享	CD	电脑	331.0	3.0
