Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
173	08-17-2022	11:53:52	1					
173	08-17-2022	11:53:52	2	独占	DC	人	8505.0	5.0
173	08-17-2022	11:53:52	3	分享	CC	人	4560.0	4.0
173	08-17-2022	11:53:52	4	独占	DC	人	1733.0	5.0
173	08-17-2022	11:53:52	5	分享	CC	人	6136.0	5.0
173	08-17-2022	11:53:52	6	独占	DD	人	925.0	2.0
173	08-17-2022	11:53:52	7	独占	DC	人	1555.0	5.0
173	08-17-2022	11:53:52	8	独占	DC	人	948.0	5.0
173	08-17-2022	11:53:52	9	分享	CC	人	1148.0	4.0
173	08-17-2022	11:53:52	10	独占	DD	人	623.0	2.0
173	08-17-2022	11:53:52	11	独占	DD	人	6496.0	2.0
173	08-17-2022	11:53:52	12					
173	08-17-2022	11:53:52	13					
173	08-17-2022	11:53:52	14	独占	DD	电脑	1344.0	3.0
173	08-17-2022	11:53:52	15	独占	DD	电脑	532.0	3.0
173	08-17-2022	11:53:52	16	独占	DD	电脑	664.0	3.0
173	08-17-2022	11:53:52	17	独占	DD	电脑	860.0	3.0
173	08-17-2022	11:53:52	18	独占	DC	电脑	1220.0	3.0
173	08-17-2022	11:53:52	19	独占	DD	电脑	1812.0	3.0
173	08-17-2022	11:53:52	20	独占	DC	电脑	1184.0	3.0
173	08-17-2022	11:53:52	21	独占	DD	电脑	1349.0	3.0
173	08-17-2022	11:53:52	22	独占	DC	电脑	1327.0	5.0
173	08-17-2022	11:53:52	23	独占	DC	电脑	1193.0	5.0
173	08-17-2022	11:53:52	24					
173	08-17-2022	11:53:52	25					
173	08-17-2022	11:53:52	26	独占	DD	人	2249.0	3.0
173	08-17-2022	11:53:52	27	分享	CD	人	819.0	1.0
173	08-17-2022	11:53:52	28	独占	DD	人	997.0	3.0
173	08-17-2022	11:53:52	29	独占	DD	人	679.0	3.0
173	08-17-2022	11:53:52	30	独占	DC	人	949.0	5.0
173	08-17-2022	11:53:52	31	独占	DD	人	1188.0	3.0
173	08-17-2022	11:53:52	32	独占	DD	人	535.0	3.0
173	08-17-2022	11:53:52	33	独占	DC	人	1590.0	5.0
173	08-17-2022	11:53:52	34	分享	CD	人	1789.0	3.0
173	08-17-2022	11:53:52	35	独占	DC	人	1216.0	3.0
173	08-17-2022	11:53:52	36					
173	08-17-2022	11:53:52	37					
173	08-17-2022	11:53:52	38	独占	DC	电脑	580.0	1.0
173	08-17-2022	11:53:52	39	独占	DC	电脑	498.0	5.0
173	08-17-2022	11:53:52	40	分享	CD	电脑	602.0	3.0
173	08-17-2022	11:53:52	41	独占	DC	电脑	518.0	3.0
173	08-17-2022	11:53:52	42	独占	DC	电脑	574.0	5.0
173	08-17-2022	11:53:52	43	独占	DD	电脑	547.0	5.0
173	08-17-2022	11:53:52	44	独占	DC	电脑	832.0	5.0
173	08-17-2022	11:53:52	45	独占	DD	电脑	1082.0	5.0
173	08-17-2022	11:53:52	46	独占	DD	电脑	876.0	5.0
173	08-17-2022	11:53:52	47	独占	DC	电脑	747.0	5.0
