Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
85	07-27-2019	17:29:13	0.7539266	2	0.5277778	0.0556	0.4722222	0.25	0.1818182
