Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
131	loss	01-30-2021	16:38:24						
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	接受	7224.0	1.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	接受	4610.0	3.0
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	拒绝	1627.0	3.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	接受	3090.0	3.0
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	拒绝	5887.0	3.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	接受	608.0	3.0
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	拒绝	11380.0	1.0
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	接受	1794.0	3.0
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	接受	4058.0	3.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	接受	2816.0	1.0
131	loss	01-30-2021	16:38:24						
131	loss	01-30-2021	16:38:24						
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	接受	2262.0	1.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	接受	13441.0	1.0
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	拒绝	1128.0	3.0
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	接受	1957.0	1.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	接受	2117.0	3.0
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	接受	1425.0	1.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	接受	7183.0	1.0
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	接受	1646.0	1.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	接受	1085.0	5.0
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	接受	1277.0	1.0
131	loss	01-30-2021	16:38:24						
131	loss	01-30-2021	16:38:24						
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	接受	1705.0	3.0
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	拒绝	1927.0	5.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	拒绝	1273.0	5.0
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	拒绝	1503.0	5.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	接受	1463.0	1.0
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	接受	8320.0	4.0
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	拒绝	3551.0	5.0
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	拒绝	3010.0	5.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	拒绝	1307.0	3.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	拒绝	1150.0	5.0
131	loss	01-30-2021	16:38:24						
131	loss	01-30-2021	16:38:24						
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	接受	2419.0	1.0
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	接受	702.0	1.0
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	拒绝	1960.0	5.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	接受	1339.0	5.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	拒绝	2951.0	3.0
131	loss	01-30-2021	16:38:24	-3.0	-7.0	7月3日	拒绝	1457.0	5.0
131	loss	01-30-2021	16:38:24	-2.0	-8.0	unfair	拒绝	634.0	3.0
131	loss	01-30-2021	16:38:24	-1.0	-9.0	unfair	拒绝	5453.0	5.0
131	loss	01-30-2021	16:38:24	-4.0	-6.0	fair	接受	2522.0	1.0
131	loss	01-30-2021	16:38:24	-5.0	-5.0	fair	接受	2340.0	5.0
