Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
212	08-21-2021	10:15:15	1					
212	08-21-2021	10:15:15	2	独占	DC	人	5960.0	5.0
212	08-21-2021	10:15:15	3	分享	CD	人	7520.0	2.0
212	08-21-2021	10:15:15	4	独占	DD	人	2474.0	3.0
212	08-21-2021	10:15:15	5	独占	DC	人	1852.0	5.0
212	08-21-2021	10:15:15	6	独占	DC	人	1947.0	5.0
212	08-21-2021	10:15:15	7	独占	DD	人	4113.0	3.0
212	08-21-2021	10:15:15	8	分享	CD	人	2328.0	2.0
212	08-21-2021	10:15:15	9	独占	DC	人	1606.0	5.0
212	08-21-2021	10:15:15	10	独占	DD	人	3815.0	3.0
212	08-21-2021	10:15:15	11	独占	DC	人	4620.0	5.0
212	08-21-2021	10:15:15	12					
212	08-21-2021	10:15:15	13					
212	08-21-2021	10:15:15	14	独占	DD	电脑	3483.0	3.0
212	08-21-2021	10:15:15	15	分享	CC	电脑	1212.0	3.0
212	08-21-2021	10:15:15	16	独占	DC	电脑	835.0	5.0
212	08-21-2021	10:15:15	17	独占	DC	电脑	1396.0	5.0
212	08-21-2021	10:15:15	18	分享	CC	电脑	2019.0	3.0
212	08-21-2021	10:15:15	19	独占	DC	电脑	1169.0	5.0
212	08-21-2021	10:15:15	20	独占	DD	电脑	2438.0	3.0
212	08-21-2021	10:15:15	21	分享	CD	电脑	3166.0	2.0
212	08-21-2021	10:15:15	22	独占	DD	电脑	1865.0	3.0
212	08-21-2021	10:15:15	23	独占	DD	电脑	4281.0	3.0
212	08-21-2021	10:15:15	24					
212	08-21-2021	10:15:15	25					
212	08-21-2021	10:15:15	26	独占	DD	人	4148.0	3.0
212	08-21-2021	10:15:15	27	独占	DC	人	2643.0	5.0
212	08-21-2021	10:15:15	28	分享	CC	人	1651.0	3.0
212	08-21-2021	10:15:15	29	独占	DC	人	2462.0	5.0
212	08-21-2021	10:15:15	30	独占	DD	人	2657.0	3.0
212	08-21-2021	10:15:15	31	独占	DD	人	4552.0	3.0
212	08-21-2021	10:15:15	32	独占	DC	人	1019.0	3.0
212	08-21-2021	10:15:15	33	分享	CD	人	977.0	2.0
212	08-21-2021	10:15:15	34	独占	DC	人	1383.0	5.0
212	08-21-2021	10:15:15	35	分享	CD	人	3778.0	2.0
212	08-21-2021	10:15:15	36					
212	08-21-2021	10:15:15	37					
212	08-21-2021	10:15:15	38	独占	DC	电脑	1812.0	5.0
212	08-21-2021	10:15:15	39	分享	CD	电脑	876.0	2.0
212	08-21-2021	10:15:15	40	分享	CD	电脑	1609.0	2.0
212	08-21-2021	10:15:15	41	独占	DC	电脑	282.0	5.0
212	08-21-2021	10:15:15	42	独占	DD	电脑	489.0	3.0
212	08-21-2021	10:15:15	43	独占	DC	电脑	4151.0	5.0
212	08-21-2021	10:15:15	44	独占	DC	电脑	799.0	5.0
212	08-21-2021	10:15:15	45	分享	CD	电脑	1765.0	2.0
212	08-21-2021	10:15:15	46	分享	CC	电脑	904.0	3.0
212	08-21-2021	10:15:15	47	独占	DD	电脑	842.0	3.0
