Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
87	01-27-2022	14:22:44	1					
87	01-27-2022	14:22:44	2	分享	CD	人	3373.0	5.0
87	01-27-2022	14:22:44	3	分享	CC	人	7199.0	5.0
87	01-27-2022	14:22:44	4	分享	CC	人	2605.0	4.0
87	01-27-2022	14:22:44	5	分享	CD	人	2256.0	3.0
87	01-27-2022	14:22:44	6	独占	DC	人	998.0	3.0
87	01-27-2022	14:22:44	7	分享	CC	人	1868.0	4.0
87	01-27-2022	14:22:44	8	分享	CC	人	3025.0	4.0
87	01-27-2022	14:22:44	9	分享	CD	人	1098.0	3.0
87	01-27-2022	14:22:44	10	独占	DC	人	713.0	3.0
87	01-27-2022	14:22:44	11	分享	CD	人	833.0	3.0
87	01-27-2022	14:22:44	12					
87	01-27-2022	14:22:44	13					
87	01-27-2022	14:22:44	14	分享	CC	电脑	1011.0	5.0
87	01-27-2022	14:22:44	15	分享	CD	电脑	2007.0	5.0
87	01-27-2022	14:22:44	16	独占	DC	电脑	2585.0	5.0
87	01-27-2022	14:22:44	17	独占	DC	电脑	9102.0	3.0
87	01-27-2022	14:22:44	18	独占	DD	电脑	602.0	3.0
87	01-27-2022	14:22:44	19	分享	CD	电脑	6365.0	4.0
87	01-27-2022	14:22:44	20	独占	DD	电脑	707.0	4.0
87	01-27-2022	14:22:44	21	独占	DC	电脑	587.0	4.0
87	01-27-2022	14:22:44	22	分享	CD	电脑	922.0	3.0
87	01-27-2022	14:22:44	23	独占	DD	电脑	1486.0	2.0
87	01-27-2022	14:22:44	24					
87	01-27-2022	14:22:44	25					
87	01-27-2022	14:22:44	26	独占	DC	人	2346.0	3.0
87	01-27-2022	14:22:44	27	分享	CD	人	528.0	3.0
87	01-27-2022	14:22:44	28	分享	CD	人	383.0	4.0
87	01-27-2022	14:22:44	29	分享	CC	人	641.0	5.0
87	01-27-2022	14:22:44	30	分享	CD	人	4020.0	3.0
87	01-27-2022	14:22:44	31	独占	DD	人	517.0	4.0
87	01-27-2022	14:22:44	32	独占	DD	人	504.0	4.0
87	01-27-2022	14:22:44	33	独占	DC	人	1594.0	3.0
87	01-27-2022	14:22:44	34	分享	CD	人	1260.0	3.0
87	01-27-2022	14:22:44	35	独占	DC	人	461.0	4.0
87	01-27-2022	14:22:44	36					
87	01-27-2022	14:22:44	37					
87	01-27-2022	14:22:44	38	独占	DD	电脑	3711.0	3.0
87	01-27-2022	14:22:44	39	独占	DC	电脑	497.0	4.0
87	01-27-2022	14:22:44	40	独占	DD	电脑	474.0	2.0
87	01-27-2022	14:22:44	41	独占	DC	电脑	524.0	3.0
87	01-27-2022	14:22:44	42	分享	CC	电脑	548.0	4.0
87	01-27-2022	14:22:44	43	分享	CC	电脑	1081.0	4.0
87	01-27-2022	14:22:44	44	独占	DC	电脑	482.0	3.0
87	01-27-2022	14:22:44	45	独占	DD	电脑	401.0	4.0
87	01-27-2022	14:22:44	46	分享	CC	电脑	506.0	5.0
87	01-27-2022	14:22:44	47	独占	DD	电脑	549.0	4.0
