Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
101	06-09-2019	11:21:50	1					
101	06-09-2019	11:21:50	2	独占	DC	人	7105.0	5.0
101	06-09-2019	11:21:50	3	分享	CD	人	747.0	1.0
101	06-09-2019	11:21:50	4	独占	DD	人	840.0	5.0
101	06-09-2019	11:21:50	5	独占	DC	人	499.0	5.0
101	06-09-2019	11:21:50	6	独占	DC	人	669.0	5.0
101	06-09-2019	11:21:50	7	分享	CC	人	131.0	1.0
101	06-09-2019	11:21:50	8	分享	CD	人	554.0	1.0
101	06-09-2019	11:21:50	9	独占	DC	人	1332.0	5.0
101	06-09-2019	11:21:50	10	独占	DD	人	474.0	5.0
101	06-09-2019	11:21:50	11	独占	DD	人	375.0	5.0
101	06-09-2019	11:21:50	12					
101	06-09-2019	11:21:50	13					
101	06-09-2019	11:21:50	14	独占	DD	电脑	4644.0	3.0
101	06-09-2019	11:21:50	15	独占	DC	电脑	2549.0	5.0
101	06-09-2019	11:21:50	16	独占	DC	电脑	1725.0	5.0
101	06-09-2019	11:21:50	17	分享	CD	电脑	441.0	1.0
101	06-09-2019	11:21:50	18	独占	DC	电脑	931.0	3.0
101	06-09-2019	11:21:50	19	独占	DD	电脑	674.0	5.0
101	06-09-2019	11:21:50	20	分享	CD	电脑	5172.0	3.0
101	06-09-2019	11:21:50	21	分享	CC	电脑	701.0	5.0
101	06-09-2019	11:21:50	22	独占	DD	电脑	787.0	5.0
101	06-09-2019	11:21:50	23	独占	DD	电脑	1857.0	5.0
101	06-09-2019	11:21:50	24					
101	06-09-2019	11:21:50	25					
101	06-09-2019	11:21:50	26	独占	DC	人	18398.0	3.0
101	06-09-2019	11:21:50	27	独占	DC	人	332.0	5.0
101	06-09-2019	11:21:50	28	独占	DD	人	406.0	3.0
101	06-09-2019	11:21:50	29	独占	DC	人	843.0	5.0
101	06-09-2019	11:21:50	30	独占	DC	人	457.0	5.0
101	06-09-2019	11:21:50	31	独占	DD	人	53.0	3.0
101	06-09-2019	11:21:50	32	独占	DD	人	949.0	4.0
101	06-09-2019	11:21:50	33	独占	DD	人	1421.0	5.0
101	06-09-2019	11:21:50	34	独占	DD	人	467.0	5.0
101	06-09-2019	11:21:50	35	分享	CC	人	1603.0	3.0
101	06-09-2019	11:21:50	36					
101	06-09-2019	11:21:50	37					
101	06-09-2019	11:21:50	38	独占	DC	电脑	7095.0	3.0
101	06-09-2019	11:21:50	39	独占	DC	电脑	1044.0	5.0
101	06-09-2019	11:21:50	40	独占	DC	电脑	291.0	5.0
101	06-09-2019	11:21:50	41	独占	DD	电脑	484.0	5.0
101	06-09-2019	11:21:50	42	分享	CC	电脑	664.0	5.0
101	06-09-2019	11:21:50	43	独占	DC	电脑	480.0	5.0
101	06-09-2019	11:21:50	44	独占	DD	电脑	405.0	5.0
101	06-09-2019	11:21:50	45	独占	DC	电脑	414.0	5.0
101	06-09-2019	11:21:50	46	分享	CD	电脑	667.0	2.0
101	06-09-2019	11:21:50	47	独占	DD	电脑	420.0	5.0
