Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
263	08-12-2022	15:58:14	1					
263	08-12-2022	15:58:14	2	分享	CC	人	3874.0	4.0
263	08-12-2022	15:58:14	3	分享	CC	人	10241.0	4.0
263	08-12-2022	15:58:14	4	分享	CC	人	2719.0	4.0
263	08-12-2022	15:58:14	5	分享	CC	人	1570.0	5.0
263	08-12-2022	15:58:14	6	分享	CC	人	6482.0	4.0
263	08-12-2022	15:58:14	7	分享	CD	人	1984.0	4.0
263	08-12-2022	15:58:14	8	独占	DC	人	8185.0	5.0
263	08-12-2022	15:58:14	9	分享	CD	人	1961.0	5.0
263	08-12-2022	15:58:14	10	分享	CC	人	5250.0	5.0
263	08-12-2022	15:58:14	11	分享	CD	人	5414.0	3.0
263	08-12-2022	15:58:14	12					
263	08-12-2022	15:58:14	13					
263	08-12-2022	15:58:14	14	分享	CD	电脑	1454.0	3.0
263	08-12-2022	15:58:14	15	分享	CC	电脑	1230.0	5.0
263	08-12-2022	15:58:14	16	分享	CD	电脑	1369.0	2.0
263	08-12-2022	15:58:14	17	分享	CD	电脑	1831.0	3.0
263	08-12-2022	15:58:14	18	独占	DD	电脑	975.0	1.0
263	08-12-2022	15:58:14	19	分享	CC	电脑	5065.0	3.0
263	08-12-2022	15:58:14	20	独占	DC	电脑	4785.0	5.0
263	08-12-2022	15:58:14	21	独占	DC	电脑	3608.0	5.0
263	08-12-2022	15:58:14	22	分享	CC	电脑	2848.0	3.0
263	08-12-2022	15:58:14	23	分享	CD	电脑	1593.0	3.0
263	08-12-2022	15:58:14	24					
263	08-12-2022	15:58:14	25					
263	08-12-2022	15:58:14	26	独占	DD	人	1460.0	3.0
263	08-12-2022	15:58:14	27	独占	DC	人	1442.0	5.0
263	08-12-2022	15:58:14	28	独占	DD	人	4868.0	5.0
263	08-12-2022	15:58:14	29	分享	CD	人	1786.0	5.0
263	08-12-2022	15:58:14	30	分享	CD	人	2858.0	1.0
263	08-12-2022	15:58:14	31	分享	CD	人	1433.0	1.0
263	08-12-2022	15:58:14	32	分享	CC	人	1825.0	5.0
263	08-12-2022	15:58:14	33	分享	CD	人	4870.0	1.0
263	08-12-2022	15:58:14	34	独占	DD	人	2010.0	3.0
263	08-12-2022	15:58:14	35	独占	DC	人	3788.0	3.0
263	08-12-2022	15:58:14	36					
263	08-12-2022	15:58:14	37					
263	08-12-2022	15:58:14	38	独占	DD	电脑	3985.0	3.0
263	08-12-2022	15:58:14	39	独占	DD	电脑	1323.0	3.0
263	08-12-2022	15:58:14	40	独占	DC	电脑	538.0	5.0
263	08-12-2022	15:58:14	41	分享	CC	电脑	1554.0	5.0
263	08-12-2022	15:58:14	42	分享	CD	电脑	1803.0	3.0
263	08-12-2022	15:58:14	43	分享	CC	电脑	4339.0	5.0
263	08-12-2022	15:58:14	44	分享	CC	电脑	1960.0	5.0
263	08-12-2022	15:58:14	45	分享	CC	电脑	1373.0	5.0
263	08-12-2022	15:58:14	46	分享	CD	电脑	947.0	3.0
263	08-12-2022	15:58:14	47	分享	CD	电脑	2095.0	3.0
