Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
93	03-24-2019	15:00:59	1					
93	03-24-2019	15:00:59	2	独占	DD	人	3765.0	3.0
93	03-24-2019	15:00:59	3	独占	DD	人	5158.0	3.0
93	03-24-2019	15:00:59	4	分享	CC	人	2634.0	3.0
93	03-24-2019	15:00:59	5	独占	DD	人	1693.0	3.0
93	03-24-2019	15:00:59	6	独占	DD	人	1440.0	3.0
93	03-24-2019	15:00:59	7	独占	DD	人	2048.0	3.0
93	03-24-2019	15:00:59	8	分享	CC	人	1435.0	3.0
93	03-24-2019	15:00:59	9	独占	DC	人	1509.0	1.0
93	03-24-2019	15:00:59	10	独占	DC	人	1797.0	3.0
93	03-24-2019	15:00:59	11	独占	DD	人	1345.0	1.0
93	03-24-2019	15:00:59	12					
93	03-24-2019	15:00:59	13					
93	03-24-2019	15:00:59	14	独占	DD	电脑	712.0	1.0
93	03-24-2019	15:00:59	15	分享	CC	电脑	1804.0	1.0
93	03-24-2019	15:00:59	16	分享	CC	电脑	1129.0	1.0
93	03-24-2019	15:00:59	17	独占	DD	电脑	841.0	5.0
93	03-24-2019	15:00:59	18	独占	DD	电脑	2382.0	5.0
93	03-24-2019	15:00:59	19	独占	DD	电脑	1392.0	5.0
93	03-24-2019	15:00:59	20	独占	DD	电脑	1280.0	5.0
93	03-24-2019	15:00:59	21	独占	DC	电脑	2634.0	5.0
93	03-24-2019	15:00:59	22	独占	DC	电脑	1232.0	5.0
93	03-24-2019	15:00:59	23	独占	DC	电脑	6119.0	3.0
93	03-24-2019	15:00:59	24					
93	03-24-2019	15:00:59	25					
93	03-24-2019	15:00:59	26	独占	DC	人	1572.0	5.0
93	03-24-2019	15:00:59	27	独占	DD	人	1595.0	5.0
93	03-24-2019	15:00:59	28	独占	DD	人	1990.0	5.0
93	03-24-2019	15:00:59	29	独占	DC	人	1513.0	5.0
93	03-24-2019	15:00:59	30	独占	DC	人	1881.0	5.0
93	03-24-2019	15:00:59	31	独占	DC	人	5053.0	5.0
93	03-24-2019	15:00:59	32	分享	CC	人	2576.0	5.0
93	03-24-2019	15:00:59	33	独占	DD	人	4212.0	5.0
93	03-24-2019	15:00:59	34	独占	DC	人	1811.0	5.0
93	03-24-2019	15:00:59	35	分享	CD	人	4962.0	3.0
93	03-24-2019	15:00:59	36					
93	03-24-2019	15:00:59	37					
93	03-24-2019	15:00:59	38	独占	DD	电脑	496.0	3.0
93	03-24-2019	15:00:59	39	独占	DD	电脑	1084.0	3.0
93	03-24-2019	15:00:59	40	独占	DD	电脑	1034.0	4.0
93	03-24-2019	15:00:59	41	独占	DC	电脑	1267.0	4.0
93	03-24-2019	15:00:59	42	独占	DD	电脑	1657.0	1.0
93	03-24-2019	15:00:59	43	独占	DC	电脑	1336.0	5.0
93	03-24-2019	15:00:59	44	独占	DC	电脑	1375.0	5.0
93	03-24-2019	15:00:59	45	独占	DC	电脑	2012.0	5.0
93	03-24-2019	15:00:59	46	独占	DD	电脑	2070.0	1.0
93	03-24-2019	15:00:59	47	独占	DC	电脑	3308.0	5.0
