Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
172	08-24-2021	16:00:09	1					
172	08-24-2021	16:00:09	2	独占	DD	人	4282.0	3.0
172	08-24-2021	16:00:09	3	分享	CD	人	2598.0	1.0
172	08-24-2021	16:00:09	4	独占	DC	人	7284.0	5.0
172	08-24-2021	16:00:09	5	独占	DD	人	5520.0	3.0
172	08-24-2021	16:00:09	6	独占	DC	人	2445.0	5.0
172	08-24-2021	16:00:09	7	独占	DC	人	3669.0	5.0
172	08-24-2021	16:00:09	8	分享	CC	人	2910.0	3.0
172	08-24-2021	16:00:09	9	独占	DC	人	1742.0	5.0
172	08-24-2021	16:00:09	10	独占	DD	人	2400.0	3.0
172	08-24-2021	16:00:09	11	独占	DD	人	4912.0	3.0
172	08-24-2021	16:00:09	12					
172	08-24-2021	16:00:09	13					
172	08-24-2021	16:00:09	14	独占	DD	电脑	1475.0	5.0
172	08-24-2021	16:00:09	15	独占	DD	电脑	2786.0	3.0
172	08-24-2021	16:00:09	16	分享	CC	电脑	1055.0	3.0
172	08-24-2021	16:00:09	17	分享	CD	电脑	1499.0	3.0
172	08-24-2021	16:00:09	18	分享	CC	电脑	1196.0	3.0
172	08-24-2021	16:00:09	19	独占	DC	电脑	3079.0	3.0
172	08-24-2021	16:00:09	20	独占	DC	电脑	398.0	3.0
172	08-24-2021	16:00:09	21	独占	DD	电脑	404.0	3.0
172	08-24-2021	16:00:09	22	独占	DC	电脑	518.0	3.0
172	08-24-2021	16:00:09	23	独占	DC	电脑	460.0	3.0
172	08-24-2021	16:00:09	24					
172	08-24-2021	16:00:09	25					
172	08-24-2021	16:00:09	26	独占	DD	人	2046.0	3.0
172	08-24-2021	16:00:09	27	分享	CD	人	968.0	3.0
172	08-24-2021	16:00:09	28	独占	DC	人	2959.0	3.0
172	08-24-2021	16:00:09	29	独占	DD	人	7079.0	3.0
172	08-24-2021	16:00:09	30	独占	DC	人	4389.0	4.0
172	08-24-2021	16:00:09	31	分享	CD	人	1873.0	3.0
172	08-24-2021	16:00:09	32	独占	DC	人	440.0	3.0
172	08-24-2021	16:00:09	33	独占	DD	人	1185.0	3.0
172	08-24-2021	16:00:09	34	独占	DC	人	446.0	3.0
172	08-24-2021	16:00:09	35	独占	DC	人	1417.0	3.0
172	08-24-2021	16:00:09	36					
172	08-24-2021	16:00:09	37					
172	08-24-2021	16:00:09	38	独占	DD	电脑	1783.0	3.0
172	08-24-2021	16:00:09	39	分享	CD	电脑	424.0	3.0
172	08-24-2021	16:00:09	40	独占	DD	电脑	2713.0	3.0
172	08-24-2021	16:00:09	41	分享	CD	电脑	1225.0	3.0
172	08-24-2021	16:00:09	42	独占	DC	电脑	691.0	3.0
172	08-24-2021	16:00:09	43	独占	DC	电脑	500.0	3.0
172	08-24-2021	16:00:09	44	独占	DC	电脑	376.0	3.0
172	08-24-2021	16:00:09	45	独占	DD	电脑	1339.0	3.0
172	08-24-2021	16:00:09	46	独占	DD	电脑	1427.0	3.0
172	08-24-2021	16:00:09	47	独占	DC	电脑	50521.0	3.0
