Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
187	01-16-2021	17:02:08	0.3913043	3	0.7361111	0.2361111	0.2638889	0.2708333	999.0
