Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
10	loss	08-29-2022	11:15:10						
10	loss	08-29-2022	11:15:10	-3.0	-7.0	7月3日	接受	48141.0	4.0
10	loss	08-29-2022	11:15:10	-4.0	-6.0	fair	接受	3486.0	3.0
10	loss	08-29-2022	11:15:10	-2.0	-8.0	unfair	拒绝	1124.0	2.0
10	loss	08-29-2022	11:15:10	-5.0	-5.0	fair	接受	1292.0	3.0
10	loss	08-29-2022	11:15:10	-1.0	-9.0	unfair	拒绝	949.0	2.0
10	loss	08-29-2022	11:15:10	-2.0	-8.0	unfair	拒绝	1028.0	2.0
10	loss	08-29-2022	11:15:10	-1.0	-9.0	unfair	拒绝	930.0	1.0
10	loss	08-29-2022	11:15:10	-3.0	-7.0	7月3日	接受	5149.0	3.0
10	loss	08-29-2022	11:15:10	-4.0	-6.0	fair	接受	1533.0	3.0
10	loss	08-29-2022	11:15:10	-5.0	-5.0	fair	接受	944.0	3.0
10	loss	08-29-2022	11:15:10						
10	loss	08-29-2022	11:15:10						
10	loss	08-29-2022	11:15:10	-5.0	-5.0	fair	接受	1044.0	4.0
10	loss	08-29-2022	11:15:10	-4.0	-6.0	fair	接受	1554.0	4.0
10	loss	08-29-2022	11:15:10	-3.0	-7.0	7月3日	接受	1968.0	3.0
10	loss	08-29-2022	11:15:10	-2.0	-8.0	unfair	拒绝	725.0	2.0
10	loss	08-29-2022	11:15:10	-1.0	-9.0	unfair	拒绝	536.0	1.0
10	loss	08-29-2022	11:15:10	-3.0	-7.0	7月3日	接受	2478.0	3.0
10	loss	08-29-2022	11:15:10	-1.0	-9.0	unfair	拒绝	1202.0	3.0
10	loss	08-29-2022	11:15:10	-5.0	-5.0	fair	接受	896.0	4.0
10	loss	08-29-2022	11:15:10	-4.0	-6.0	fair	接受	1056.0	4.0
10	loss	08-29-2022	11:15:10	-2.0	-8.0	unfair	拒绝	589.0	2.0
10	loss	08-29-2022	11:15:10						
10	loss	08-29-2022	11:15:10						
