Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
155	loss	08-28-2022	10:33:05						
155	loss	08-28-2022	10:33:05	-2.0	-8.0	unfair	接受	25091.0	3.0
155	loss	08-28-2022	10:33:05	-5.0	-5.0	fair	接受	1168.0	2.0
155	loss	08-28-2022	10:33:05	-4.0	-6.0	fair	接受	3745.0	3.0
155	loss	08-28-2022	10:33:05	-1.0	-9.0	unfair	拒绝	1929.0	4.0
155	loss	08-28-2022	10:33:05	-3.0	-7.0	7月3日	接受	1877.0	3.0
155	loss	08-28-2022	10:33:05	-1.0	-9.0	unfair	拒绝	1008.0	3.0
155	loss	08-28-2022	10:33:05	-3.0	-7.0	7月3日	接受	1202.0	3.0
155	loss	08-28-2022	10:33:05	-2.0	-8.0	unfair	拒绝	950.0	2.0
155	loss	08-28-2022	10:33:05	-5.0	-5.0	fair	接受	1516.0	3.0
155	loss	08-28-2022	10:33:05	-4.0	-6.0	fair	接受	1335.0	3.0
155	loss	08-28-2022	10:33:05						
155	loss	08-28-2022	10:33:05						
155	loss	08-28-2022	10:33:05	-5.0	-5.0	fair	接受	784.0	3.0
155	loss	08-28-2022	10:33:05	-2.0	-8.0	unfair	接受	1286.0	3.0
155	loss	08-28-2022	10:33:05	-4.0	-6.0	fair	接受	1009.0	3.0
155	loss	08-28-2022	10:33:05	-1.0	-9.0	unfair	拒绝	892.0	3.0
155	loss	08-28-2022	10:33:05	-3.0	-7.0	7月3日	接受	4215.0	2.0
155	loss	08-28-2022	10:33:05	-5.0	-5.0	fair	接受	956.0	3.0
155	loss	08-28-2022	10:33:05	-1.0	-9.0	unfair	拒绝	919.0	3.0
155	loss	08-28-2022	10:33:05	-2.0	-8.0	unfair	拒绝	747.0	3.0
155	loss	08-28-2022	10:33:05	-4.0	-6.0	fair	接受	928.0	2.0
155	loss	08-28-2022	10:33:05	-3.0	-7.0	7月3日	接受	685.0	2.0
155	loss	08-28-2022	10:33:05						
155	loss	08-28-2022	10:33:05						
155	loss	08-28-2022	10:33:05	-5.0	-5.0	fair	接受	955.0	3.0
155	loss	08-28-2022	10:33:05	-4.0	-6.0	fair	接受	734.0	3.0
155	loss	08-28-2022	10:33:05	-1.0	-9.0	unfair	拒绝	504.0	3.0
155	loss	08-28-2022	10:33:05	-3.0	-7.0	7月3日	接受	850.0	3.0
155	loss	08-28-2022	10:33:05	-2.0	-8.0	unfair	接受	700.0	3.0
155	loss	08-28-2022	10:33:05	-3.0	-7.0	7月3日	接受	628.0	3.0
155	loss	08-28-2022	10:33:05	-4.0	-6.0	fair	接受	835.0	3.0
155	loss	08-28-2022	10:33:05	-5.0	-5.0	fair	接受	844.0	3.0
155	loss	08-28-2022	10:33:05	-2.0	-8.0	unfair	拒绝	653.0	2.0
155	loss	08-28-2022	10:33:05	-1.0	-9.0	unfair	拒绝	1343.0	4.0
155	loss	08-28-2022	10:33:05						
155	loss	08-28-2022	10:33:05						
155	loss	08-28-2022	10:33:05	-1.0	-9.0	unfair	拒绝	716.0	3.0
