Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
206	05-23-2021	12:54:29	0.2631579	3	0.6527778	0.4583333	0.3472222	0.3333333	999.0
