Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
206.0	gain	05-23-2021	11:50:37						
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	3616.0	3.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	5622.0	5.0
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	2349.0	3.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	2222.0	5.0
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	2478.0	3.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	3224.0	5.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	3511.0	5.0
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	2168.0	5.0
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	1162.0	3.0
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	1483.0	5.0
206.0	gain	05-23-2021	11:50:37						
206.0	gain	05-23-2021	11:50:37						
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	1671.0	5.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	1216.0	3.0
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	1133.0	5.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	1323.0	3.0
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	1229.0	5.0
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	1151.0	3.0
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	1204.0	5.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	4082.0	5.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	1609.0	3.0
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	1367.0	5.0
206.0	gain	05-23-2021	11:50:37						
206.0	gain	05-23-2021	11:50:37						
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	4994.0	5.0
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	1723.0	5.0
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	2376.0	3.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	1865.0	5.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	1512.0	5.0
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	3800.0	4.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	2842.0	3.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	1578.0	5.0
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	1638.0	3.0
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	1845.0	5.0
206.0	gain	05-23-2021	11:50:37						
206.0	gain	05-23-2021	11:50:37						
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	1579.0	5.0
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	1969.0	5.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	1828.0	5.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	1653.0	5.0
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	1366.0	5.0
206.0	gain	05-23-2021	11:50:37	5.0	5.0	fair	接受	2606.0	5.0
206.0	gain	05-23-2021	11:50:37	6.0	4.0	fair	接受	2647.0	5.0
206.0	gain	05-23-2021	11:50:37	9.0	1.0	unfair	接受	1510.0	5.0
206.0	gain	05-23-2021	11:50:37	8.0	2.0	unfair	接受	1344.0	5.0
206.0	gain	05-23-2021	11:50:37	7.0	3.0	7月3日	接受	1196.0	5.0
206.0	loss	05-23-2021	11:57:44						
206.0	loss	05-23-2021	11:57:44	-3.0	-7.0	7月3日	接受	3677.0	5.0
206.0	loss	05-23-2021	11:57:44	-2.0	-8.0	unfair	接受	1382.0	1.0
206.0	loss	05-23-2021	11:57:44	-4.0	-6.0	fair	接受	7286.0	3.0
206.0	loss	05-23-2021	11:57:44	-1.0	-9.0	unfair	接受	12667.0	5.0
206.0	loss	05-23-2021	11:57:44	-5.0	-5.0	fair	接受	17947.0	5.0
206.0	loss	05-23-2021	11:57:44	-3.0	-7.0	7月3日	接受	4121.0	3.0
206.0	loss	05-23-2021	11:57:44	-5.0	-5.0	fair	接受	2097.0	3.0
206.0	loss	05-23-2021	11:57:44	-1.0	-9.0	unfair	接受	3144.0	1.0
206.0	loss	05-23-2021	11:57:44	-4.0	-6.0	fair	接受	1988.0	1.0
