Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
205	08-09-2021	10:25:24	1					
205	08-09-2021	10:25:24	2	独占	DC	人	1321.0	4.0
205	08-09-2021	10:25:24	3	分享	CC	人	20787.0	3.0
205	08-09-2021	10:25:24	4	独占	DC	人	18859.0	5.0
205	08-09-2021	10:25:24	5	分享	CC	人	12350.0	4.0
205	08-09-2021	10:25:24	6	独占	DD	人	9319.0	2.0
205	08-09-2021	10:25:24	7	分享	CD	人	16476.0	2.0
205	08-09-2021	10:25:24	8	独占	DD	人	2335.0	4.0
205	08-09-2021	10:25:24	9	独占	DC	人	4168.0	5.0
205	08-09-2021	10:25:24	10	独占	DC	人	3494.0	3.0
205	08-09-2021	10:25:24	11	分享	CC	人	5026.0	3.0
205	08-09-2021	10:25:24	12					
205	08-09-2021	10:25:24	13					
205	08-09-2021	10:25:24	14	独占	DD	电脑	8432.0	2.0
205	08-09-2021	10:25:24	15	独占	DC	电脑	7830.0	4.0
205	08-09-2021	10:25:24	16	独占	DD	电脑	5089.0	4.0
205	08-09-2021	10:25:24	17	分享	CD	电脑	1222.0	2.0
205	08-09-2021	10:25:24	18	独占	DD	电脑	1663.0	2.0
205	08-09-2021	10:25:24	19	独占	DD	电脑	10499.0	2.0
205	08-09-2021	10:25:24	20	分享	CC	电脑	1434.0	3.0
205	08-09-2021	10:25:24	21	分享	CD	电脑	9224.0	2.0
205	08-09-2021	10:25:24	22	独占	DD	电脑	6120.0	2.0
205	08-09-2021	10:25:24	23	分享	CC	电脑	4664.0	3.0
205	08-09-2021	10:25:24	24					
205	08-09-2021	10:25:24	25					
205	08-09-2021	10:25:24	26	独占	DC	人	2890.0	3.0
205	08-09-2021	10:25:24	27	分享	CD	人	3229.0	2.0
205	08-09-2021	10:25:24	28	分享	CD	人	550.0	2.0
205	08-09-2021	10:25:24	29	独占	DD	人	596.0	4.0
205	08-09-2021	10:25:24	30	分享	CC	人	6177.0	4.0
205	08-09-2021	10:25:24	31	独占	DD	人	1548.0	4.0
205	08-09-2021	10:25:24	32	分享	CC	人	1450.0	4.0
205	08-09-2021	10:25:24	33	分享	CD	人	752.0	2.0
205	08-09-2021	10:25:24	34	独占	DD	人	1114.0	2.0
205	08-09-2021	10:25:24	35	分享	CD	人	1221.0	3.0
205	08-09-2021	10:25:24	36					
205	08-09-2021	10:25:24	37					
205	08-09-2021	10:25:24	38	分享	CC	电脑	3041.0	3.0
205	08-09-2021	10:25:24	39	分享	CC	电脑	2458.0	4.0
205	08-09-2021	10:25:24	40	独占	DC	电脑	1935.0	5.0
205	08-09-2021	10:25:24	41	分享	CC	电脑	1461.0	3.0
205	08-09-2021	10:25:24	42	分享	CC	电脑	1478.0	4.0
205	08-09-2021	10:25:24	43	独占	DD	电脑	1282.0	2.0
205	08-09-2021	10:25:24	44	分享	CD	电脑	4590.0	2.0
205	08-09-2021	10:25:24	45	独占	DC	电脑	3978.0	4.0
205	08-09-2021	10:25:24	46	独占	DD	电脑	959.0	3.0
205	08-09-2021	10:25:24	47	分享	CC	电脑	1774.0	4.0
