Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
231	02-25-2021	17:18:39	1.263566	2	0.1527778	0.3472222	0.8472222	0.4375	999.0
