Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
234	02-17-2022	12:05:36	0.3744493	3	0.7638889	0.2638889	0.2361111	0.25	999.0
