Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
241	08-23-2022	16:07:40	1					
241	08-23-2022	16:07:40	2	独占	DD	人	4341.0	1.0
241	08-23-2022	16:07:40	3	独占	DC	人	930.0	5.0
241	08-23-2022	16:07:40	4	独占	DD	人	7951.0	2.0
241	08-23-2022	16:07:40	5	独占	DC	人	7851.0	1.0
241	08-23-2022	16:07:40	6	独占	DD	人	2969.0	1.0
241	08-23-2022	16:07:40	7	分享	CC	人	1407.0	2.0
241	08-23-2022	16:07:40	8	独占	DD	人	679.0	1.0
241	08-23-2022	16:07:40	9	独占	DD	人	1885.0	1.0
241	08-23-2022	16:07:40	10	独占	DD	人	1291.0	3.0
241	08-23-2022	16:07:40	11	独占	DC	人	16931.0	1.0
241	08-23-2022	16:07:40	12					
241	08-23-2022	16:07:40	13					
241	08-23-2022	16:07:40	14	独占	DC	电脑	974.0	1.0
241	08-23-2022	16:07:40	15	独占	DD	电脑	531.0	1.0
241	08-23-2022	16:07:40	16	独占	DD	电脑	429.0	1.0
241	08-23-2022	16:07:40	17	独占	DD	电脑	470.0	1.0
241	08-23-2022	16:07:40	18	独占	DC	电脑	777.0	1.0
241	08-23-2022	16:07:40	19	独占	DC	电脑	500.0	1.0
241	08-23-2022	16:07:40	20	独占	DD	电脑	653.0	1.0
241	08-23-2022	16:07:40	21	独占	DC	电脑	1092.0	1.0
241	08-23-2022	16:07:40	22	独占	DD	电脑	2197.0	1.0
241	08-23-2022	16:07:40	23	独占	DD	电脑	1537.0	1.0
241	08-23-2022	16:07:40	24					
241	08-23-2022	16:07:40	25					
241	08-23-2022	16:07:40	26	独占	DC	人	749.0	1.0
241	08-23-2022	16:07:40	27	独占	DC	人	44678.0	1.0
241	08-23-2022	16:07:40	28	独占	DC	人	6154.0	2.0
241	08-23-2022	16:07:40	29	独占	DC	人	936.0	3.0
241	08-23-2022	16:07:40	30	独占	DC	人	1260.0	3.0
241	08-23-2022	16:07:40	31	独占	DD	人	1009.0	3.0
241	08-23-2022	16:07:40	32	独占	DD	人	517.0	3.0
241	08-23-2022	16:07:40	33	独占	DC	人	971.0	5.0
241	08-23-2022	16:07:40	34	独占	DD	人	815.0	1.0
241	08-23-2022	16:07:40	35	独占	DD	人	1011.0	1.0
241	08-23-2022	16:07:40	36					
241	08-23-2022	16:07:40	37					
241	08-23-2022	16:07:40	38	独占	DC	电脑	805.0	5.0
241	08-23-2022	16:07:40	39	独占	DC	电脑	717.0	3.0
241	08-23-2022	16:07:40	40	独占	DD	电脑	2542.0	1.0
241	08-23-2022	16:07:40	41	分享	CC	电脑	2347.0	2.0
241	08-23-2022	16:07:40	42	独占	DC	电脑	1372.0	3.0
241	08-23-2022	16:07:40	43	独占	DD	电脑	1037.0	3.0
241	08-23-2022	16:07:40	44	独占	DD	电脑	12300.0	3.0
241	08-23-2022	16:07:40	45	独占	DC	电脑	3865.0	3.0
241	08-23-2022	16:07:40	46	独占	DC	电脑	597.0	3.0
241	08-23-2022	16:07:40	47	独占	DD	电脑	821.0	3.0
