Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
108	09-10-2022	10:19:01	1					
108	09-10-2022	10:19:01	2	分享	CD	人	4814.0	2.0
108	09-10-2022	10:19:01	3	独占	DC	人	3031.0	3.0
108	09-10-2022	10:19:01	4	独占	DD	人	3240.0	3.0
108	09-10-2022	10:19:01	5	分享	CD	人	1121.0	1.0
108	09-10-2022	10:19:01	6	分享	CD	人	1777.0	1.0
108	09-10-2022	10:19:01	7	独占	DC	人	395.0	3.0
108	09-10-2022	10:19:01	8	独占	DC	人	1733.0	4.0
108	09-10-2022	10:19:01	9	分享	CC	人	756.0	3.0
108	09-10-2022	10:19:01	10	独占	DC	人	638.0	3.0
108	09-10-2022	10:19:01	11	分享	CC	人	9530.0	3.0
108	09-10-2022	10:19:01	12					
108	09-10-2022	10:19:01	13					
108	09-10-2022	10:19:01	14	独占	DD	电脑	3263.0	3.0
108	09-10-2022	10:19:01	15	独占	DD	电脑	2164.0	3.0
108	09-10-2022	10:19:01	16	独占	DC	电脑	3554.0	3.0
108	09-10-2022	10:19:01	17	分享	CC	电脑	307.0	4.0
108	09-10-2022	10:19:01	18	分享	CC	电脑	2084.0	3.0
108	09-10-2022	10:19:01	19	独占	DD	电脑	678.0	3.0
108	09-10-2022	10:19:01	20	分享	CC	电脑	1320.0	3.0
108	09-10-2022	10:19:01	21	独占	DD	电脑	283.0	3.0
108	09-10-2022	10:19:01	22	分享	CD	电脑	1050.0	2.0
108	09-10-2022	10:19:01	23	独占	DC	电脑	685.0	4.0
108	09-10-2022	10:19:01	24					
108	09-10-2022	10:19:01	25					
108	09-10-2022	10:19:01	26	独占	DC	人	1862.0	4.0
108	09-10-2022	10:19:01	27	分享	CD	人	409.0	3.0
108	09-10-2022	10:19:01	28	独占	DC	人	417.0	3.0
108	09-10-2022	10:19:01	29	独占	DD	人	972.0	4.0
108	09-10-2022	10:19:01	30	分享	CC	人	1568.0	4.0
108	09-10-2022	10:19:01	31	独占	DD	人	670.0	3.0
108	09-10-2022	10:19:01	32	分享	CC	人	1054.0	3.0
108	09-10-2022	10:19:01	33	分享	CD	人	1718.0	3.0
108	09-10-2022	10:19:01	34	独占	DD	人	562.0	3.0
108	09-10-2022	10:19:01	35	独占	DD	人	493.0	3.0
108	09-10-2022	10:19:01	36					
108	09-10-2022	10:19:01	37					
108	09-10-2022	10:19:01	38	分享	CD	电脑	740.0	3.0
108	09-10-2022	10:19:01	39	独占	DD	电脑	421.0	2.0
108	09-10-2022	10:19:01	40	独占	DC	电脑	1698.0	3.0
108	09-10-2022	10:19:01	41	分享	CC	电脑	330.0	4.0
108	09-10-2022	10:19:01	42	独占	DD	电脑	402.0	3.0
108	09-10-2022	10:19:01	43	分享	CD	电脑	214.0	2.0
108	09-10-2022	10:19:01	44	独占	DC	电脑	829.0	3.0
108	09-10-2022	10:19:01	45	独占	DD	电脑	667.0	3.0
108	09-10-2022	10:19:01	46	分享	CC	电脑	743.0	3.0
108	09-10-2022	10:19:01	47	独占	DC	电脑	1283.0	3.0
