Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
191.0	gain	07-23-2021	10:25:46						
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	接受	2532.0	4.0
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	拒绝	5729.0	2.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	接受	7288.0	1.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	拒绝	2758.0	3.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	2867.0	3.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	7891.0	3.0
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	接受	4539.0	2.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	拒绝	2484.0	3.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	拒绝	3006.0	3.0
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	接受	2219.0	4.0
191.0	gain	07-23-2021	10:25:46						
191.0	gain	07-23-2021	10:25:46						
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	拒绝	2657.0	3.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	2639.0	2.0
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	接受	2525.0	4.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	拒绝	1848.0	2.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	拒绝	2145.0	2.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	拒绝	2451.0	2.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	拒绝	5817.0	3.0
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	拒绝	1610.0	4.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	4066.0	4.0
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	拒绝	1445.0	4.0
191.0	gain	07-23-2021	10:25:46						
191.0	gain	07-23-2021	10:25:46						
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	接受	2178.0	4.0
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	拒绝	1827.0	4.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	拒绝	2748.0	4.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	1726.0	4.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	接受	2219.0	1.0
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	拒绝	2115.0	3.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	拒绝	2917.0	3.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	拒绝	1458.0	3.0
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	接受	2130.0	2.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	3398.0	3.0
191.0	gain	07-23-2021	10:25:46						
191.0	gain	07-23-2021	10:25:46						
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	拒绝	3701.0	4.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	1381.0	3.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	拒绝	1125.0	4.0
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	接受	1677.0	3.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	拒绝	2340.0	2.0
191.0	gain	07-23-2021	10:25:46	9.0	1.0	unfair	拒绝	1729.0	4.0
191.0	gain	07-23-2021	10:25:46	5.0	5.0	fair	接受	1785.0	2.0
191.0	gain	07-23-2021	10:25:46	7.0	3.0	7月3日	拒绝	2328.0	3.0
191.0	gain	07-23-2021	10:25:46	6.0	4.0	fair	拒绝	2196.0	4.0
191.0	gain	07-23-2021	10:25:46	8.0	2.0	unfair	拒绝	1956.0	3.0
191.0	loss	07-23-2021	10:33:19						
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	接受	9166.0	3.0
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	1584.0	1.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	2115.0	1.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	2413.0	3.0
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	拒绝	2447.0	2.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	1270.0	1.0
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	拒绝	1311.0	2.0
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	769.0	2.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	1183.0	4.0
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	拒绝	1044.0	2.0
191.0	loss	07-23-2021	10:33:19						
191.0	loss	07-23-2021	10:33:19						
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	拒绝	1522.0	2.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	989.0	1.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	1207.0	3.0
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	拒绝	780.0	2.0
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	879.0	2.0
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	接受	1264.0	2.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	919.0	1.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	1415.0	3.0
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	2082.0	2.0
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	拒绝	1240.0	2.0
191.0	loss	07-23-2021	10:33:19						
191.0	loss	07-23-2021	10:33:19						
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	1224.0	1.0
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	拒绝	901.0	2.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	1990.0	2.0
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	拒绝	906.0	2.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	1720.0	2.0
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	接受	1673.0	2.0
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	693.0	2.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	875.0	2.0
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	拒绝	699.0	2.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	853.0	1.0
191.0	loss	07-23-2021	10:33:19						
191.0	loss	07-23-2021	10:33:19						
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	拒绝	1031.0	2.0
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	拒绝	2921.0	2.0
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	888.0	2.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	1006.0	1.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	989.0	3.0
191.0	loss	07-23-2021	10:33:19	-4.0	-6.0	fair	接受	1761.0	2.0
191.0	loss	07-23-2021	10:33:19	-1.0	-9.0	unfair	拒绝	1820.0	1.0
191.0	loss	07-23-2021	10:33:19	-3.0	-7.0	7月3日	拒绝	1374.0	1.0
191.0	loss	07-23-2021	10:33:19	-2.0	-8.0	unfair	拒绝	1583.0	2.0
191.0	loss	07-23-2021	10:33:19	-5.0	-5.0	fair	接受	987.0	3.0
