Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
14	07-12-2018	16:43:15	1					
14	07-12-2018	16:43:15	2	独占	DC	人	1838.0	5.0
14	07-12-2018	16:43:15	3	分享	CD	人	3903.0	3.0
14	07-12-2018	16:43:15	4	独占	DD	人	3296.0	4.0
14	07-12-2018	16:43:15	5	独占	DC	人	961.0	5.0
14	07-12-2018	16:43:15	6	独占	DD	人	1114.0	5.0
14	07-12-2018	16:43:15	7	分享	CC	人	1494.0	5.0
14	07-12-2018	16:43:15	8	独占	DC	人	4385.0	5.0
14	07-12-2018	16:43:15	9	独占	DD	人	3512.0	4.0
14	07-12-2018	16:43:15	10	独占	DC	人	923.0	4.0
14	07-12-2018	16:43:15	11	独占	DD	人	1600.0	5.0
14	07-12-2018	16:43:15	12					
14	07-12-2018	16:43:15	13					
14	07-12-2018	16:43:15	14	独占	DD	电脑	714.0	3.0
14	07-12-2018	16:43:15	15	独占	DC	电脑	761.0	5.0
14	07-12-2018	16:43:15	16	独占	DC	电脑	985.0	5.0
14	07-12-2018	16:43:15	17	独占	DC	电脑	3534.0	5.0
14	07-12-2018	16:43:15	18	分享	CD	电脑	1890.0	3.0
14	07-12-2018	16:43:15	19	独占	DC	电脑	1829.0	5.0
14	07-12-2018	16:43:15	20	独占	DC	电脑	256.0	5.0
14	07-12-2018	16:43:15	21	独占	DC	电脑	534.0	5.0
14	07-12-2018	16:43:15	22	独占	DD	电脑	1288.0	4.0
14	07-12-2018	16:43:15	23	独占	DC	电脑	906.0	5.0
14	07-12-2018	16:43:15	24					
14	07-12-2018	16:43:15	25					
14	07-12-2018	16:43:15	26	分享	CD	人	2401.0	3.0
14	07-12-2018	16:43:15	27	独占	DC	人	1522.0	5.0
14	07-12-2018	16:43:15	28	独占	DC	人	3215.0	5.0
14	07-12-2018	16:43:15	29	独占	DD	人	1069.0	5.0
14	07-12-2018	16:43:15	30	分享	CC	人	11328.0	4.0
14	07-12-2018	16:43:15	31	独占	DD	人	710.0	3.0
14	07-12-2018	16:43:15	32	独占	DD	人	1128.0	4.0
14	07-12-2018	16:43:15	33	独占	DC	人	367.0	3.0
14	07-12-2018	16:43:15	34	独占	DC	人	749.0	5.0
14	07-12-2018	16:43:15	35	独占	DD	人	2500.0	5.0
14	07-12-2018	16:43:15	36					
14	07-12-2018	16:43:15	37					
14	07-12-2018	16:43:15	38	独占	DC	电脑	522.0	5.0
14	07-12-2018	16:43:15	39	分享	CD	电脑	2004.0	3.0
14	07-12-2018	16:43:15	40	分享	CD	电脑	470.0	3.0
14	07-12-2018	16:43:15	41	分享	CD	电脑	350.0	3.0
14	07-12-2018	16:43:15	42	独占	DC	电脑	615.0	5.0
14	07-12-2018	16:43:15	43	独占	DD	电脑	2987.0	5.0
14	07-12-2018	16:43:15	44	分享	CD	电脑	656.0	3.0
14	07-12-2018	16:43:15	45	独占	DC	电脑	279.0	5.0
14	07-12-2018	16:43:15	46	独占	DD	电脑	879.0	3.0
14	07-12-2018	16:43:15	47	独占	DD	电脑	1170.0	4.0
