Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
210	06-06-2021	8:30:18	1					
210	06-06-2021	8:30:18	2	独占	DD	人	2538.0	4.0
210	06-06-2021	8:30:18	3	分享	CD	人	1544.0	3.0
210	06-06-2021	8:30:18	4	分享	CC	人	1428.0	5.0
210	06-06-2021	8:30:18	5	独占	DC	人	2780.0	5.0
210	06-06-2021	8:30:18	6	分享	CC	人	1359.0	5.0
210	06-06-2021	8:30:18	7	分享	CD	人	1037.0	3.0
210	06-06-2021	8:30:18	8	分享	CD	人	930.0	3.0
210	06-06-2021	8:30:18	9	独占	DD	人	1460.0	5.0
210	06-06-2021	8:30:18	10	独占	DC	人	2112.0	5.0
210	06-06-2021	8:30:18	11	分享	CC	人	631.0	5.0
210	06-06-2021	8:30:18	12					
210	06-06-2021	8:30:18	13					
210	06-06-2021	8:30:18	14	分享	CD	电脑	511.0	3.0
210	06-06-2021	8:30:18	15	独占	DD	电脑	896.0	3.0
210	06-06-2021	8:30:18	16	独占	DD	电脑	732.0	3.0
210	06-06-2021	8:30:18	17	独占	DC	电脑	413.0	4.0
210	06-06-2021	8:30:18	18	分享	CC	电脑	435.0	4.0
210	06-06-2021	8:30:18	19	分享	CC	电脑	483.0	5.0
210	06-06-2021	8:30:18	20	分享	CD	电脑	977.0	3.0
210	06-06-2021	8:30:18	21	独占	DC	电脑	663.0	3.0
210	06-06-2021	8:30:18	22	独占	DC	电脑	509.0	4.0
210	06-06-2021	8:30:18	23	分享	CC	电脑	613.0	4.0
210	06-06-2021	8:30:18	24					
210	06-06-2021	8:30:18	25					
210	06-06-2021	8:30:18	26	分享	CD	人	375.0	5.0
210	06-06-2021	8:30:18	27	分享	CC	人	384.0	4.0
210	06-06-2021	8:30:18	28	独占	DD	人	798.0	3.0
210	06-06-2021	8:30:18	29	独占	DD	人	771.0	4.0
210	06-06-2021	8:30:18	30	独占	DC	人	668.0	3.0
210	06-06-2021	8:30:18	31	分享	CD	人	508.0	3.0
210	06-06-2021	8:30:18	32	分享	CC	人	848.0	4.0
210	06-06-2021	8:30:18	33	分享	CD	人	882.0	3.0
210	06-06-2021	8:30:18	34	独占	DC	人	506.0	4.0
210	06-06-2021	8:30:18	35	独占	DC	人	648.0	4.0
210	06-06-2021	8:30:18	36					
210	06-06-2021	8:30:18	37					
210	06-06-2021	8:30:18	38	独占	DC	电脑	472.0	3.0
210	06-06-2021	8:30:18	39	分享	CD	电脑	380.0	4.0
210	06-06-2021	8:30:18	40	分享	CC	电脑	615.0	4.0
210	06-06-2021	8:30:18	41	分享	CD	电脑	971.0	3.0
210	06-06-2021	8:30:18	42	独占	DD	电脑	720.0	3.0
210	06-06-2021	8:30:18	43	独占	DD	电脑	347.0	3.0
210	06-06-2021	8:30:18	44	独占	DC	电脑	516.0	3.0
210	06-06-2021	8:30:18	45	分享	CD	电脑	759.0	3.0
210	06-06-2021	8:30:18	46	分享	CD	电脑	2158.0	3.0
210	06-06-2021	8:30:18	47	独占	DC	电脑	591.0	5.0
