Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
69	01-31-2021	16:51:24	1					
69	01-31-2021	16:51:24	2	分享	CD	人	14556.0	1.0
69	01-31-2021	16:51:24	3	独占	DD	人	3408.0	3.0
69	01-31-2021	16:51:24	4	独占	DD	人	3594.0	3.0
69	01-31-2021	16:51:24	5	独占	DC	人	1175.0	5.0
69	01-31-2021	16:51:24	6	分享	CD	人	2161.0	1.0
69	01-31-2021	16:51:24	7	独占	DC	人	424.0	3.0
69	01-31-2021	16:51:24	8	独占	DC	人	2441.0	5.0
69	01-31-2021	16:51:24	9	分享	CD	人	2701.0	1.0
69	01-31-2021	16:51:24	10	独占	DC	人	2386.0	5.0
69	01-31-2021	16:51:24	11	独占	DC	人	690.0	5.0
69	01-31-2021	16:51:24	12					
69	01-31-2021	16:51:24	13					
69	01-31-2021	16:51:24	14	独占	DC	电脑	6487.0	5.0
69	01-31-2021	16:51:24	15	独占	DD	电脑	584.0	3.0
69	01-31-2021	16:51:24	16	分享	CD	电脑	1658.0	1.0
69	01-31-2021	16:51:24	17	独占	DC	电脑	352.0	4.0
69	01-31-2021	16:51:24	18	独占	DD	电脑	1110.0	3.0
69	01-31-2021	16:51:24	19	独占	DD	电脑	640.0	3.0
69	01-31-2021	16:51:24	20	独占	DC	电脑	481.0	5.0
69	01-31-2021	16:51:24	21	独占	DD	电脑	1515.0	3.0
69	01-31-2021	16:51:24	22	独占	DC	电脑	918.0	5.0
69	01-31-2021	16:51:24	23	分享	CC	电脑	1272.0	4.0
69	01-31-2021	16:51:24	24					
69	01-31-2021	16:51:24	25					
69	01-31-2021	16:51:24	26	独占	DD	人	3167.0	3.0
69	01-31-2021	16:51:24	27	独占	DD	人	1946.0	3.0
69	01-31-2021	16:51:24	28	独占	DD	人	2953.0	3.0
69	01-31-2021	16:51:24	29	独占	DC	人	897.0	5.0
69	01-31-2021	16:51:24	30	独占	DC	人	1310.0	5.0
69	01-31-2021	16:51:24	31	独占	DD	人	311.0	3.0
69	01-31-2021	16:51:24	32	独占	DC	人	945.0	5.0
69	01-31-2021	16:51:24	33	独占	DC	人	2281.0	5.0
69	01-31-2021	16:51:24	34	独占	DD	人	534.0	3.0
69	01-31-2021	16:51:24	35	独占	DC	人	453.0	5.0
69	01-31-2021	16:51:24	36					
69	01-31-2021	16:51:24	37					
69	01-31-2021	16:51:24	38	独占	DD	电脑	308.0	3.0
69	01-31-2021	16:51:24	39	独占	DC	电脑	316.0	5.0
69	01-31-2021	16:51:24	40	独占	DD	电脑	323.0	3.0
69	01-31-2021	16:51:24	41	独占	DC	电脑	636.0	5.0
69	01-31-2021	16:51:24	42	独占	DD	电脑	408.0	3.0
69	01-31-2021	16:51:24	43	独占	DC	电脑	330.0	5.0
69	01-31-2021	16:51:24	44	独占	DD	电脑	603.0	3.0
69	01-31-2021	16:51:24	45	独占	DC	电脑	798.0	5.0
69	01-31-2021	16:51:24	46	独占	DC	电脑	2151.0	5.0
69	01-31-2021	16:51:24	47	独占	DD	电脑	1258.0	3.0
