Subject	SessionDate	SessionTime	SVO_angle	SVO_type	DAL	DIA	DIC	DJG	IA_Index
186	01-16-2021	17:03:43	0.1372549	3	0.7777778	0.4166667	0.2222222	0.3333333	999.0
