Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
146	03-13-2021	15:49:41	1					
146	03-13-2021	15:49:41	2	独占	DD	人	4962.0	4.0
146	03-13-2021	15:49:41	3	分享	CD	人	8674.0	5.0
146	03-13-2021	15:49:41	4	分享	CC	人	8778.0	4.0
146	03-13-2021	15:49:41	5	独占	DC	人	1110.0	3.0
146	03-13-2021	15:49:41	6	独占	DD	人	9873.0	2.0
146	03-13-2021	15:49:41	7	分享	CC	人	2450.0	3.0
146	03-13-2021	15:49:41	8	独占	DC	人	3250.0	5.0
146	03-13-2021	15:49:41	9	分享	CC	人	4344.0	3.0
146	03-13-2021	15:49:41	10	独占	DC	人	514.0	3.0
146	03-13-2021	15:49:41	11	分享	CD	人	2875.0	1.0
146	03-13-2021	15:49:41	12					
146	03-13-2021	15:49:41	13					
146	03-13-2021	15:49:41	14	独占	DC	电脑	1398.0	3.0
146	03-13-2021	15:49:41	15	独占	DD	电脑	1931.0	3.0
146	03-13-2021	15:49:41	16	独占	DC	电脑	1585.0	3.0
146	03-13-2021	15:49:41	17	分享	CD	电脑	2721.0	3.0
146	03-13-2021	15:49:41	18	独占	DD	电脑	1828.0	3.0
146	03-13-2021	15:49:41	19	独占	DC	电脑	2418.0	4.0
146	03-13-2021	15:49:41	20	分享	CC	电脑	3763.0	3.0
146	03-13-2021	15:49:41	21	独占	DC	电脑	1197.0	3.0
146	03-13-2021	15:49:41	22	独占	DD	电脑	3338.0	3.0
146	03-13-2021	15:49:41	23	分享	CD	电脑	1359.0	3.0
146	03-13-2021	15:49:41	24					
146	03-13-2021	15:49:41	25					
146	03-13-2021	15:49:41	26	独占	DD	人	1605.0	3.0
146	03-13-2021	15:49:41	27	独占	DC	人	1571.0	3.0
146	03-13-2021	15:49:41	28	独占	DC	人	7271.0	3.0
146	03-13-2021	15:49:41	29	独占	DC	人	11861.0	3.0
146	03-13-2021	15:49:41	30	分享	CD	人	1810.0	3.0
146	03-13-2021	15:49:41	31	独占	DD	人	495.0	3.0
146	03-13-2021	15:49:41	32	独占	DD	人	762.0	2.0
146	03-13-2021	15:49:41	33	独占	DC	人	2146.0	3.0
146	03-13-2021	15:49:41	34	独占	DD	人	5150.0	3.0
146	03-13-2021	15:49:41	35	独占	DD	人	2171.0	3.0
146	03-13-2021	15:49:41	36					
146	03-13-2021	15:49:41	37					
146	03-13-2021	15:49:41	38	独占	DC	电脑	1102.0	3.0
146	03-13-2021	15:49:41	39	独占	DD	电脑	2053.0	3.0
146	03-13-2021	15:49:41	40	独占	DC	电脑	967.0	3.0
146	03-13-2021	15:49:41	41	独占	DC	电脑	979.0	3.0
146	03-13-2021	15:49:41	42	独占	DD	电脑	1541.0	3.0
146	03-13-2021	15:49:41	43	独占	DD	电脑	4970.0	3.0
146	03-13-2021	15:49:41	44	独占	DD	电脑	1015.0	3.0
146	03-13-2021	15:49:41	45	独占	DC	电脑	750.0	3.0
146	03-13-2021	15:49:41	46	独占	DD	电脑	750.0	3.0
146	03-13-2021	15:49:41	47	分享	CC	电脑	514.0	3.0
